"","ID","IND_ID","Y","Yrecap","DL","UL","St_Size","End_Size","Period","Interval","St_Month","St_Year","End_Month","End_Year"
"11735",35,"a0900043000134437  ",NA,0,-33,4,50,NA,13,NA,1,2018,NA,NA
"11736",36,"a0900043000134450  ",NA,0,-12,25,72,NA,13,NA,1,2018,NA,NA
"11737",37,"a0900043000134451  ",NA,0,-26,11,51,NA,13,NA,1,2018,NA,NA
"11738",38,"a0900043000134459  ",NA,0,-22,15,51,NA,13,NA,1,2018,NA,NA
"11739",39,"a0900043000134461  ",NA,0,-16,21,60,NA,13,NA,1,2018,NA,NA
"11740",40,"a0900043000134471  ",NA,0,-25,12,51,NA,13,NA,1,2018,NA,NA
"11741",41,"a0900043000134473  ",NA,0,-19,18,58,NA,13,NA,1,2018,NA,NA
"11742",42,"a0900043000134478  ",NA,0,-30,7,56,NA,13,NA,1,2018,NA,NA
"11743",43,"a0900043000134481  ",NA,0,-19,18,61,NA,13,NA,1,2018,NA,NA
"11744",44,"a0900043000134482  ",NA,0,-5,32,67,NA,13,NA,1,2018,NA,NA
"11745",45,"a0900043000134487  ",NA,0,-34,3,62,NA,13,NA,1,2018,NA,NA
"11746",46,"a0900043000134490  ",NA,0,-26,11,54,NA,13,NA,1,2018,NA,NA
"11747",47,"a0900043000134500  ",0,1,-22,15,56,55,13,49,1,2018,3,2018
"11748",48,"a0900043000134503  ",NA,0,-14,23,62,NA,13,NA,1,2018,NA,NA
"11749",49,"a0900043000134505  ",1,1,-9,28,53,59,13,49,1,2018,3,2018
"11750",50,"a0900043000134507  ",NA,0,-14,23,53,NA,13,NA,1,2018,NA,NA
"11751",51,"a0900043000134508  ",NA,0,-24,13,58,NA,13,NA,1,2018,NA,NA
"11752",52,"a0900043000134510  ",NA,0,-30,7,55,NA,13,NA,1,2018,NA,NA
"11753",53,"a0900043000134512  ",-1,1,-19,18,56,55,13,49,1,2018,3,2018
"11754",54,"a0900043000134513  ",NA,0,-7,30,63,NA,13,NA,1,2018,NA,NA
"11755",55,"a0900043000134514  ",NA,0,-28,9,59,NA,13,NA,1,2018,NA,NA
"11756",56,"a0900043000134517  ",NA,0,-24,13,58,NA,13,NA,1,2018,NA,NA
"11757",57,"a0900043000134523  ",NA,0,-15,22,55,NA,13,NA,1,2018,NA,NA
"11758",58,"a0900043000134524  ",-1,1,-9,28,79,76,13,49,1,2018,3,2018
"11759",59,"a0900043000134528  ",NA,0,-23,14,58,NA,13,NA,1,2018,NA,NA
"11760",60,"a0900043000134529  ",NA,0,-6,31,62,NA,13,NA,1,2018,NA,NA
"11761",61,"a0900043000134530  ",NA,0,-25,12,51,NA,13,NA,1,2018,NA,NA
"11762",62,"a0900043000134531  ",NA,0,-13,24,58,NA,13,NA,1,2018,NA,NA
"11763",63,"a0900043000134536  ",NA,0,-19,18,51,NA,13,NA,1,2018,NA,NA
"11764",64,"a0900043000134540  ",NA,0,-9,28,57,NA,13,NA,1,2018,NA,NA
"11765",65,"a0900043000134543  ",NA,0,-30,7,67,NA,13,NA,1,2018,NA,NA
"11766",66,"a0900043000134552  ",NA,0,-23,14,58,NA,13,NA,1,2018,NA,NA
"11767",67,"a0900043000134555  ",NA,0,-18,19,54,NA,13,NA,1,2018,NA,NA
"11768",68,"a0900043000134557  ",NA,0,-21,16,57,NA,13,NA,1,2018,NA,NA
"11769",69,"a0900043000134562  ",NA,0,-16,21,63,NA,13,NA,1,2018,NA,NA
"11770",70,"a0900043000134567  ",NA,0,-28,9,57,NA,13,NA,1,2018,NA,NA
"11771",71,"a0900043000134569  ",NA,0,-21,16,53,NA,13,NA,1,2018,NA,NA
"11772",72,"a0900043000134579  ",NA,0,-14,23,65,NA,13,NA,1,2018,NA,NA
"11773",73,"a0900043000134583  ",0,1,-25,12,58,57,13,49,1,2018,3,2018
"11774",74,"a0900043000134584  ",NA,0,-16,21,51,NA,13,NA,1,2018,NA,NA
"11775",75,"a0900043000134590  ",NA,0,-30,7,60,NA,13,NA,1,2018,NA,NA
"11776",76,"a0900043000134594  ",NA,0,-21,16,58,NA,13,NA,1,2018,NA,NA
"11779",79,"a0900043000135017  ",-3,1,-9,28,73,74,13,49,1,2018,3,2018
"11782",82,"a0900043000135032  ",NA,0,-31,6,62,NA,13,NA,1,2018,NA,NA
"11783",83,"a0900043000135039  ",NA,0,-21,16,57,NA,13,NA,1,2018,NA,NA
"11790",90,"a0900043000135080  ",NA,0,-6,31,69,NA,13,NA,1,2018,NA,NA
"11792",92,"a0900043000135117  ",NA,0,-9,28,69,NA,13,NA,1,2018,NA,NA
"11798",98,"a0900043000135151  ",0,1,-7,30,66,67,13,49,1,2018,3,2018
"11817",117,"a0900043000135338  ",NA,0,-35,2,62,NA,13,NA,1,2018,NA,NA
"11824",124,"a0900043000135408  ",NA,0,-33,4,70,NA,13,NA,1,2018,NA,NA
"11836",136,"a0900043000135457  ",NA,0,-34,3,75,NA,13,NA,1,2018,NA,NA
"11841",141,"a0900043000135511  ",NA,0,-16,21,59,NA,13,NA,1,2018,NA,NA
"11847",147,"a0900043000135553  ",NA,0,-12,25,71,NA,13,NA,1,2018,NA,NA
"11857",157,"a0900043000135653  ",2,1,-19,18,58,57,13,49,1,2018,3,2018
"11864",164,"a0900043000135740  ",NA,0,-35,2,55,NA,13,NA,1,2018,NA,NA
"11865",165,"a0900043000135751  ",NA,0,-30,7,58,NA,13,NA,1,2018,NA,NA
"11870",170,"a0900043000135782  ",NA,0,-13,24,65,NA,13,NA,1,2018,NA,NA
"11887",187,"a0900043000135929  ",NA,0,-16,21,54,NA,13,NA,1,2018,NA,NA
"12031",331,"a0900067000080521  ",2,1,-22,15,73,72,13,49,1,2018,3,2018
"12037",337,"a0900067000080646  ",NA,0,-8,29,77,NA,13,NA,1,2018,NA,NA
"12040",340,"a0900067000080662  ",-1,1,-9,28,76,76,13,49,1,2018,3,2018
"12085",385,"a0900067000084957  ",NA,0,-15,22,77,NA,13,NA,1,2018,NA,NA
"12131",431,"a0900067000116687  ",0,1,-29,8,72,73,13,45,1,2018,3,2018
"12140",440,"a0900067000116728  ",NA,0,-25,12,66,NA,13,NA,1,2018,NA,NA
"12144",444,"a0900067000116749  ",NA,0,-22,15,67,NA,13,NA,1,2018,NA,NA
"12166",466,"a0900067000121909  ",NA,0,-30,7,78,NA,13,NA,1,2018,NA,NA
"12180",480,"a0900067000122099  ",NA,0,-16,21,72,NA,13,NA,1,2018,NA,NA
"12191",491,"a0900067000122159  ",0,1,-16,21,75,75,13,49,1,2018,3,2018
"12209",509,"a0900067000125011  ",NA,0,-31,6,69,NA,13,NA,1,2018,NA,NA
"12244",544,"a0900067000125355  ",NA,0,-27,10,74,NA,13,NA,1,2018,NA,NA
"12254",554,"a0900067000125406  ",NA,0,-8,29,67,NA,13,NA,1,2018,NA,NA
"12257",557,"a0900067000125412  ",NA,0,-23,14,68,NA,13,NA,1,2018,NA,NA
"12265",565,"a0900067000125428  ",NA,0,-8,29,66,NA,13,NA,1,2018,NA,NA
"12268",568,"a0900067000125436  ",NA,0,-8,29,65,NA,13,NA,1,2018,NA,NA
"12274",574,"a0900067000125455  ",0,1,-16,21,77,75,13,49,1,2018,3,2018
"12276",576,"a0900067000125466  ",NA,0,-26,11,57,NA,13,NA,1,2018,NA,NA
"12280",580,"a0900067000125477  ",0,1,-12,25,71,72,13,49,1,2018,3,2018
"12289",589,"a0900067000125799  ",NA,0,-32,5,67,NA,13,NA,1,2018,NA,NA
"12299",599,"a0900067000125839  ",NA,0,-34,3,70,NA,13,NA,1,2018,NA,NA
"12336",636,"a0982000403060469  ",-1,1,-9,28,81,80,13,49,1,2018,3,2018
"12350",650,"a0982000403060497  ",NA,0,-8,29,80,NA,13,NA,1,2018,NA,NA
"12369",669,"a0982000406260082  ",NA,0,-35,2,72,NA,13,NA,1,2018,NA,NA
"12372",672,"a0982000407049993  ",NA,0,-36,1,66,NA,13,NA,1,2018,NA,NA
"12395",695,"a0982000407050115  ",NA,0,-30,7,70,NA,13,NA,1,2018,NA,NA
"12416",716,"a0982000407050306  ",NA,0,-14,23,70,NA,13,NA,1,2018,NA,NA
"12431",731,"a0982000407050379  ",NA,0,-5,32,75,NA,13,NA,1,2018,NA,NA
"12442",742,"a0982000407050402  ",NA,0,-11,26,82,NA,13,NA,1,2018,NA,NA
"12477",777,"a0982000407050461  ",NA,0,-17,20,63,NA,13,NA,1,2018,NA,NA
"12497",797,"a0982000407050503  ",2,1,-19,18,72,72,13,49,1,2018,3,2018
"12499",799,"a0982000407050510  ",0,1,-32,5,63,61,13,45,1,2018,3,2018
"12509",809,"a0982000407050530  ",1,1,-32,5,64,62,13,45,1,2018,3,2018
"12533",833,"a0982000407063141  ",NA,0,-8,29,75,NA,13,NA,1,2018,NA,NA
"12553",853,"a0982000407063544  ",NA,0,-19,18,77,NA,13,NA,1,2018,NA,NA
"12577",877,"a0982000407063606  ",NA,0,-28,9,72,NA,13,NA,1,2018,NA,NA
"12602",902,"a0982000407069602  ",NA,0,-14,23,76,NA,13,NA,1,2018,NA,NA
