"","ID","Y","Yrecap","DL","UL","Size","IND_ID","Period","St_occ","End_occ"
"1108",1108,NA,0,-22,4,65,"a0900067000077015  ",1,3,4
"1109",1109,NA,0,-9,17,70,"a0900067000077018  ",1,3,4
"1111",1111,NA,0,-8,18,72,"a0900067000077024  ",1,3,4
"1112",1112,NA,0,-9,17,67,"a0900067000077025  ",1,3,4
"1114",1114,NA,0,-6,20,105,"a0900067000077037",1,3,4
"1117",1117,0,1,-22,4,64,"a0900067000077052  ",1,3,4
"1118",1118,NA,0,-21,5,65,"a0900067000077054  ",1,3,4
"1125",1125,NA,0,-7,19,121,"a0900067000077071",1,3,4
"1127",1127,1,1,-22,4,110,"a0900067000077081  ",1,3,4
"1129",1129,NA,0,-23,3,65,"a0900067000077083  ",1,3,4
"1130",1130,NA,0,-6,20,70,"a0900067000077096",1,3,4
"1132",1132,NA,0,-22,4,72,"a0900067000077097  ",1,3,4
"1133",1133,NA,0,-4,22,119,"a0900067000077098",1,3,4
"1134",1134,NA,0,-6,20,80,"a0900067000077102",1,3,4
"1137",1137,NA,0,-10,16,84,"a0900067000077111  ",1,3,4
"1139",1139,NA,0,-6,20,105,"a0900067000077113",1,3,4
"1141",1141,NA,0,-6,20,77,"a0900067000077115",1,3,4
"1143",1143,NA,0,-23,3,67,"a0900067000077123  ",1,3,4
"1144",1144,NA,0,-4,22,77,"a0900067000077124",1,3,4
"1147",1147,NA,0,-13,13,68,"a0900067000077131  ",1,3,4
"1148",1148,NA,0,-13,13,76,"a0900067000077132  ",1,3,4
"1151",1151,NA,0,-24,2,71,"a0900067000077138  ",1,3,4
"1153",1153,NA,0,-8,18,68,"a0900067000077154  ",1,3,4
"1154",1154,NA,0,-6,20,103,"a0900067000077155",1,3,4
"1155",1155,NA,0,-12,14,74,"a0900067000077166  ",1,3,4
"1156",1156,NA,0,-7,19,105,"a0900067000077169",1,3,4
"1163",1163,NA,0,-4,22,81,"a0900067000077193",1,3,4
"1164",1164,NA,0,-24,2,104,"a0900067000077198  ",1,3,4
"1166",1166,NA,0,-22,4,104,"a0900067000077205  ",1,3,4
"1167",1167,NA,0,-22,4,62,"a0900067000077210  ",1,3,4
"1169",1169,NA,0,-22,4,68,"a0900067000077222  ",1,3,4
"1170",1170,NA,0,-22,4,75,"a0900067000077228  ",1,3,4
"1171",1171,NA,0,-7,19,105,"a0900067000077229",1,3,4
"1172",1172,NA,0,-7,19,86,"a0900067000077234",1,3,4
"1176",1176,NA,0,-22,4,61,"a0900067000077244  ",1,3,4
"1177",1177,NA,0,-22,4,66,"a0900067000077252  ",1,3,4
"1181",1181,0,1,-24,2,76,"a0900067000077259  ",1,3,4
"1183",1183,NA,0,-22,4,125,"a0900067000077264  ",1,3,4
"1185",1185,NA,0,-7,19,104,"a0900067000077280",1,3,4
"1187",1187,NA,0,-9,17,71,"a0900067000077294  ",1,3,4
"1188",1188,NA,0,-6,20,65,"a0900067000077296",1,3,4
"1190",1190,0,1,-22,4,109,"a0900067000077298  ",1,3,4
"1191",1191,NA,0,-6,20,108,"a0900067000077299",1,3,4
"1194",1194,NA,0,-7,19,81,"a0900067000077308",1,3,4
"1197",1197,NA,0,-4,22,97,"a0900067000077310",1,3,4
"1198",1198,NA,0,-9,17,67,"a0900067000077315  ",1,3,4
"1199",1199,NA,0,-5,21,120,"a0900067000077325",1,3,4
"1202",1202,NA,0,-7,19,102,"a0900067000077332",1,3,4
"1205",1205,NA,0,-23,3,80,"a0900067000077341  ",1,3,4
"1206",1206,NA,0,-7,19,82,"a0900067000077344",1,3,4
"1207",1207,NA,0,-13,13,75,"a0900067000077345  ",1,3,4
"1209",1209,-6,1,-13,13,77,"a0900067000077349  ",1,3,4
"1210",1210,NA,0,-8,18,67,"a0900067000077350  ",1,3,4
"1211",1211,NA,0,-16,10,63,"a0900067000077356  ",1,3,4
"1214",1214,NA,0,-22,4,102,"a0900067000077359  ",1,3,4
"1216",1216,NA,0,-9,17,83,"a0900067000077374  ",1,3,4
"1217",1217,NA,0,-23,3,72,"a0900067000077377  ",1,3,4
"1218",1218,NA,0,-16,10,68,"a0900067000077381  ",1,3,4
"1219",1219,NA,0,-10,16,69,"a0900067000077383  ",1,3,4
"1220",1220,NA,0,-7,19,114,"a0900067000077385",1,3,4
"1223",1223,NA,0,-23,3,70,"a0900067000077389  ",1,3,4
"1224",1224,NA,0,-6,20,90,"a0900067000077396",1,3,4
"1225",1225,NA,0,-7,19,66,"a0900067000077397",1,3,4
"1232",1232,NA,0,-7,19,88,"a0900067000077418",1,3,4
"1233",1233,NA,0,-21,5,68,"a0900067000077420  ",1,3,4
"1235",1235,NA,0,-7,19,98,"a0900067000077428",1,3,4
"1239",1239,NA,0,-23,3,73,"a0900067000077434  ",1,3,4
"1244",1244,NA,0,-6,20,88,"a0900067000077450",1,3,4
"1246",1246,NA,0,-23,3,75,"a0900067000077458  ",1,3,4
"1249",1249,NA,0,-6,20,63,"a0900067000077478",1,3,4
"1251",1251,NA,0,-9,17,70,"a0900067000077482  ",1,3,4
"1253",1253,NA,0,-23,3,82,"a0900067000077489  ",1,3,4
"1254",1254,NA,0,-4,22,114,"a0900067000077493",1,3,4
"1257",1257,NA,0,-15,11,56,"a0900067000080001  ",1,3,4
"1258",1258,NA,0,-11,15,66,"a0900067000080004  ",1,3,4
"1259",1259,NA,0,-5,21,61,"a0900067000080006",1,3,4
"1260",1260,NA,0,-22,4,68,"a0900067000080012  ",1,3,4
"1262",1262,NA,0,-14,12,89,"a0900067000080014  ",1,3,4
"1263",1263,NA,0,-5,21,65,"a0900067000080015",1,3,4
"1266",1266,NA,0,-12,14,65,"a0900067000080016  ",1,3,4
"1267",1267,NA,0,-13,13,55,"a0900067000080019  ",1,3,4
"1268",1268,NA,0,-4,22,91,"a0900067000080020",1,3,4
"1270",1270,NA,0,-10,16,62,"a0900067000080021  ",1,3,4
"1271",1271,NA,0,-14,12,84,"a0900067000080022  ",1,3,4
"1272",1272,NA,0,-15,11,60,"a0900067000080025  ",1,3,4
"1273",1273,NA,0,-6,20,60,"a0900067000080027",1,3,4
"1274",1274,NA,0,-7,19,64,"a0900067000080029",1,3,4
"1276",1276,NA,0,-5,21,69,"a0900067000080031",1,3,4
"1278",1278,NA,0,-13,13,59,"a0900067000080032  ",1,3,4
"1279",1279,NA,0,-9,17,55,"a0900067000080033  ",1,3,4
"1280",1280,NA,0,-5,21,65,"a0900067000080034",1,3,4
"1282",1282,NA,0,-14,12,76,"a0900067000080035  ",1,3,4
"1285",1285,NA,0,-13,13,50,"a0900067000080040  ",1,3,4
"1286",1286,NA,0,-10,16,62,"a0900067000080042  ",1,3,4
"1287",1287,NA,0,-13,13,50,"a0900067000080043  ",1,3,4
"1288",1288,NA,0,-5,21,60,"a0900067000080045",1,3,4
"1290",1290,NA,0,-12,14,60,"a0900067000080049  ",1,3,4
"1291",1291,NA,0,-22,4,70,"a0900067000080051  ",1,3,4
"1292",1292,NA,0,-14,12,74,"a0900067000080052  ",1,3,4
"1293",1293,NA,0,-8,18,50,"a0900067000080056  ",1,3,4
"1294",1294,NA,0,-5,21,78,"a0900067000080058",1,3,4
