"","Y","Yrecap","DL","UL","IND_ID","Period","St_occ","End_occ"
"28167",NA,0,-3,23,1840,8,10,11
"28178",NA,0,-11,15,1851,8,10,11
"28179",NA,0,-10,16,1852,8,10,11
"28185",NA,0,-10,16,1858,8,10,11
"28201",NA,0,-9,17,1874,8,10,11
"28223",NA,0,-21,5,1896,8,10,11
"28245",NA,0,-21,5,1918,8,10,11
"28246",0,1,-22,4,1919,8,10,11
"28250",NA,0,-20,6,1923,8,10,11
"28253",NA,0,-18,8,1926,8,10,11
"28262",NA,0,-19,7,1935,8,10,11
"28277",0,1,-22,4,1950,8,10,11
"28281",NA,0,-9,17,1954,8,10,11
"28283",NA,0,-21,5,1956,8,10,11
"28285",NA,0,-6,20,1958,8,10,11
"28288",NA,0,-5,21,1961,8,10,11
"28290",NA,0,-4,22,1963,8,10,11
"28301",NA,0,-19,7,1974,8,10,11
"28308",NA,0,-22,4,1981,8,10,11
"28309",NA,0,-3,23,1982,8,10,11
"28310",NA,0,-22,4,1983,8,10,11
"28314",NA,0,-22,4,1987,8,10,11
"28315",NA,0,-5,21,1988,8,10,11
"28324",NA,0,-4,22,1997,8,10,11
"28325",NA,0,-5,21,1998,8,10,11
"28328",NA,0,-18,8,2001,8,10,11
"28334",NA,0,-22,4,2007,8,10,11
"28339",NA,0,-13,13,2012,8,10,11
"28346",NA,0,-15,11,2019,8,10,11
"28347",NA,0,-16,10,2020,8,10,11
"28349",NA,0,-13,13,2022,8,10,11
"28351",NA,0,-13,13,2024,8,10,11
"28352",NA,0,-15,11,2025,8,10,11
"28359",NA,0,-16,10,2032,8,10,11
"28360",NA,0,-13,13,2033,8,10,11
"28368",NA,0,-17,9,2041,8,10,11
"28375",NA,0,-15,11,2048,8,10,11
"28384",NA,0,-14,12,2057,8,10,11
"28397",NA,0,-14,12,2070,8,10,11
"28399",NA,0,-8,18,2072,8,10,11
"28403",NA,0,-18,8,2076,8,10,11
"28423",NA,0,-18,8,2096,8,10,11
"28427",NA,0,-11,15,2100,8,10,11
"28456",NA,0,-14,12,2129,8,10,11
"28459",NA,0,-10,16,2132,8,10,11
"28464",NA,0,-11,15,2137,8,10,11
"28505",NA,0,-4,22,2178,8,10,11
"28515",NA,0,-13,13,2188,8,10,11
"28517",0,1,-22,4,2190,8,10,11
"28519",NA,0,-7,19,2192,8,10,11
"28524",NA,0,-17,9,2197,8,10,11
"28528",NA,0,-9,17,2201,8,10,11
"28534",NA,0,-19,7,2207,8,10,11
"28537",NA,0,-15,11,2210,8,10,11
"28539",NA,0,-21,5,2212,8,10,11
"28541",NA,0,-18,8,2214,8,10,11
"28544",1,1,-22,4,2217,8,10,11
"28545",NA,0,-15,11,2218,8,10,11
"28551",NA,0,-22,4,2224,8,10,11
"28552",NA,0,-19,7,2225,8,10,11
"28554",0,1,-22,4,2227,8,10,11
"28555",NA,0,-17,9,2228,8,10,11
"28557",NA,0,-22,4,2230,8,10,11
"28558",0,1,-22,4,2231,8,10,11
"28566",NA,0,-15,11,2239,8,10,11
"28567",0,1,-23,3,2240,8,10,11
"28578",NA,0,-18,8,2251,8,10,11
"28583",NA,0,-18,8,2256,8,10,11
"28584",0,1,-22,4,2257,8,10,11
"28586",NA,0,-17,9,2259,8,10,11
"28605",NA,0,-8,18,2278,8,10,11
"28611",NA,0,-10,16,2284,8,10,11
"28616",NA,0,-13,13,2289,8,10,11
"28629",NA,0,-10,16,2302,8,10,11
"28642",NA,0,-13,13,2315,8,10,11
"28643",NA,0,-13,13,2316,8,10,11
"28644",NA,0,-18,8,2317,8,10,11
"28645",NA,0,-13,13,2318,8,10,11
"28646",NA,0,-11,15,2319,8,10,11
"28648",NA,0,-22,4,2321,8,10,11
"28650",NA,0,-11,15,2323,8,10,11
"28651",NA,0,-13,13,2324,8,10,11
"28652",NA,0,-18,8,2325,8,10,11
"28653",NA,0,-22,4,2326,8,10,11
"28654",NA,0,-22,4,2327,8,10,11
"28655",NA,0,-12,14,2328,8,10,11
"28656",NA,0,-12,14,2329,8,10,11
"28657",NA,0,-13,13,2330,8,10,11
"28658",NA,0,-19,7,2331,8,10,11
"28659",NA,0,-19,7,2332,8,10,11
"28661",NA,0,-15,11,2334,8,10,11
"28662",NA,0,-13,13,2335,8,10,11
"28663",NA,0,-21,5,2336,8,10,11
"28664",NA,0,-18,8,2337,8,10,11
"28665",NA,0,-18,8,2338,8,10,11
"28666",NA,0,-23,3,2339,8,10,11
"28667",NA,0,-20,6,2340,8,10,11
"28668",NA,0,-18,8,2341,8,10,11
"28669",NA,0,-11,15,2342,8,10,11
"28670",NA,0,-16,10,2343,8,10,11
"28671",NA,0,-20,6,2344,8,10,11
"28672",NA,0,-15,11,2345,8,10,11
"28673",NA,0,-17,9,2346,8,10,11
"28674",NA,0,-13,13,2347,8,10,11
"28675",NA,0,-20,6,2348,8,10,11
"28676",NA,0,-19,7,2349,8,10,11
"28677",NA,0,-18,8,2350,8,10,11
"28678",NA,0,-13,13,2351,8,10,11
"28679",0,1,-22,4,2352,8,10,11
"28680",NA,0,-13,13,2353,8,10,11
"28682",NA,0,-15,11,2355,8,10,11
"28683",NA,0,-14,12,2356,8,10,11
"28684",NA,0,-20,6,2357,8,10,11
"28685",NA,0,-22,4,2358,8,10,11
"28686",0,1,-22,4,2359,8,10,11
"28687",NA,0,-11,15,2360,8,10,11
"28688",NA,0,-23,3,2361,8,10,11
"28689",NA,0,-15,11,2362,8,10,11
"28690",0,1,-22,4,2363,8,10,11
"28691",NA,0,-21,5,2364,8,10,11
"28692",NA,0,-20,6,2365,8,10,11
"28693",NA,0,-22,4,2366,8,10,11
"28694",NA,0,-11,15,2367,8,10,11
"28695",NA,0,-13,13,2368,8,10,11
"28696",NA,0,-11,15,2369,8,10,11
"28697",NA,0,-13,13,2370,8,10,11
"28698",NA,0,-15,11,2371,8,10,11
"28699",NA,0,-13,13,2372,8,10,11
"28700",NA,0,-18,8,2373,8,10,11
"28701",NA,0,-11,15,2374,8,10,11
"28702",NA,0,-16,10,2375,8,10,11
"28703",NA,0,-19,7,2376,8,10,11
"28898",NA,0,-5,21,2571,8,10,11
"28904",NA,0,-4,22,2577,8,10,11
"28907",NA,0,-2,24,2580,8,10,11
"28910",NA,0,-5,21,2583,8,10,11
"28925",NA,0,-5,21,2598,8,10,11
"28927",NA,0,-5,21,2600,8,10,11
"28940",NA,0,-2,24,2613,8,10,11
"28948",NA,0,-4,22,2621,8,10,11
"28952",NA,0,-5,21,2625,8,10,11
"28959",NA,0,-4,22,2632,8,10,11
"28964",NA,0,-4,22,2637,8,10,11
"28967",NA,0,-11,15,2640,8,10,11
"28968",NA,0,-15,11,2641,8,10,11
"28970",NA,0,-13,13,2643,8,10,11
"28977",NA,0,-14,12,2650,8,10,11
"28983",NA,0,-15,11,2656,8,10,11
"28985",NA,0,-17,9,2658,8,10,11
"28986",NA,0,-4,22,2659,8,10,11
"28987",NA,0,-6,20,2660,8,10,11
"28988",NA,0,-5,21,2661,8,10,11
"28989",NA,0,-14,12,2662,8,10,11
"28990",NA,0,-9,17,2663,8,10,11
"28991",NA,0,-5,21,2664,8,10,11
"28992",NA,0,-5,21,2665,8,10,11
"28993",NA,0,-5,21,2666,8,10,11
"28994",NA,0,-6,20,2667,8,10,11
"28995",NA,0,-10,16,2668,8,10,11
"28997",NA,0,-6,20,2670,8,10,11
"28998",NA,0,-4,22,2671,8,10,11
"28999",NA,0,-5,21,2672,8,10,11
"29000",NA,0,-5,21,2673,8,10,11
"29001",NA,0,-9,17,2674,8,10,11
"29002",NA,0,-5,21,2675,8,10,11
"29003",NA,0,-5,21,2676,8,10,11
"29004",NA,0,-10,16,2677,8,10,11
"29005",NA,0,-6,20,2678,8,10,11
"29008",NA,0,-4,22,2681,8,10,11
"29009",NA,0,-17,9,2682,8,10,11
"29010",NA,0,-9,17,2683,8,10,11
"29012",NA,0,-16,10,2685,8,10,11
"29013",NA,0,-5,21,2686,8,10,11
"29015",NA,0,-7,19,2688,8,10,11
"29016",NA,0,-4,22,2689,8,10,11
"29017",NA,0,-4,22,2690,8,10,11
"29019",NA,0,-5,21,2692,8,10,11
"29020",NA,0,-6,20,2693,8,10,11
"29022",NA,0,-10,16,2695,8,10,11
"29023",NA,0,-10,16,2696,8,10,11
"29024",NA,0,-4,22,2697,8,10,11
"29025",NA,0,-8,18,2698,8,10,11
"29026",NA,0,-5,21,2699,8,10,11
"29027",NA,0,-14,12,2700,8,10,11
"29028",NA,0,-4,22,2701,8,10,11
"29029",NA,0,-5,21,2702,8,10,11
"29030",NA,0,-9,17,2703,8,10,11
"29032",NA,0,-9,17,2705,8,10,11
"29033",NA,0,-9,17,2706,8,10,11
"29034",NA,0,-4,22,2707,8,10,11
"29035",NA,0,-10,16,2708,8,10,11
"29036",NA,0,-8,18,2709,8,10,11
"29037",NA,0,-7,19,2710,8,10,11
"29038",NA,0,-5,21,2711,8,10,11
"29039",NA,0,-9,17,2712,8,10,11
"29040",NA,0,-4,22,2713,8,10,11
"29041",NA,0,-9,17,2714,8,10,11
"29042",NA,0,-4,22,2715,8,10,11
"29043",NA,0,-8,18,2716,8,10,11
"29044",NA,0,-8,18,2717,8,10,11
"29045",NA,0,-9,17,2718,8,10,11
"29046",NA,0,-4,22,2719,8,10,11
"29083",NA,0,-5,21,2756,8,10,11
"29112",NA,0,-15,11,2785,8,10,11
"29121",NA,0,-9,17,2794,8,10,11
"29192",NA,0,-5,21,2865,8,10,11
"29279",NA,0,-5,21,2952,8,10,11
"29326",NA,0,-22,4,2999,8,10,11
"29382",NA,0,-14,12,3055,8,10,11
"29414",NA,0,-17,9,3087,8,10,11
"29462",NA,0,-5,21,3135,8,10,11
"29477",NA,0,-4,22,3150,8,10,11
"29514",NA,0,-15,11,3187,8,10,11
"29520",NA,0,-9,17,3193,8,10,11
"29539",NA,0,-13,13,3212,8,10,11
"29575",NA,0,-16,10,3248,8,10,11
"29730",NA,0,-4,22,3403,8,10,11
"29754",NA,0,-13,13,3427,8,10,11
"29760",NA,0,-5,21,3433,8,10,11
"29786",NA,0,-7,19,3459,8,10,11
"29961",NA,0,-18,8,3634,8,10,11
"30011",NA,0,-17,9,3684,8,10,11
"30030",NA,0,-9,17,3703,8,10,11
"30084",NA,0,-19,7,3757,8,10,11
"31062",NA,0,-15,11,974,9,11,12
"31223",NA,0,-10,16,1135,9,11,12
"31444",NA,0,-10,16,1356,9,11,12
"31668",NA,0,-19,7,1580,9,11,12
"31689",NA,0,-19,7,1601,9,11,12
"31749",0,1,-23,3,1661,9,11,12
"31798",NA,0,-14,12,1710,9,11,12
"31825",NA,0,-14,12,1737,9,11,12
"31925",NA,0,-20,6,1837,9,11,12
"31936",NA,0,-12,14,1848,9,11,12
"31938",NA,0,-11,15,1850,9,11,12
"31952",NA,0,-14,12,1864,9,11,12
"31978",NA,0,-23,3,1890,9,11,12
"31989",NA,0,-17,9,1901,9,11,12
"32007",NA,0,-22,4,1919,9,11,12
"32018",1,1,-22,4,1930,9,11,12
"32020",NA,0,-17,9,1932,9,11,12
"32038",NA,0,-22,4,1950,9,11,12
"32052",NA,0,-6,20,1964,9,11,12
"32072",NA,0,-19,7,1984,9,11,12
"32081",NA,0,-5,21,1993,9,11,12
"32088",NA,0,-19,7,2000,9,11,12
"32090",NA,0,-15,11,2002,9,11,12
"32098",NA,0,-6,20,2010,9,11,12
"32104",NA,0,-15,11,2016,9,11,12
"32125",NA,0,-18,8,2037,9,11,12
"32127",NA,0,-17,9,2039,9,11,12
"32130",NA,0,-23,3,2042,9,11,12
"32131",NA,0,-17,9,2043,9,11,12
"32134",NA,0,-4,22,2046,9,11,12
"32137",NA,0,-14,12,2049,9,11,12
"32141",NA,0,-23,3,2053,9,11,12
"32143",NA,0,-18,8,2055,9,11,12
"32149",NA,0,-17,9,2061,9,11,12
"32153",NA,0,-15,11,2065,9,11,12
"32159",NA,0,-9,17,2071,9,11,12
"32163",NA,0,-19,7,2075,9,11,12
"32167",NA,0,-10,16,2079,9,11,12
"32176",NA,0,-15,11,2088,9,11,12
"32206",NA,0,-24,2,2118,9,11,12
"32212",NA,0,-6,20,2124,9,11,12
"32226",NA,0,-8,18,2138,9,11,12
"32239",NA,0,-7,19,2151,9,11,12
"32241",NA,0,-5,21,2153,9,11,12
"32244",NA,0,-5,21,2156,9,11,12
"32256",NA,0,-7,19,2168,9,11,12
"32260",NA,0,-6,20,2172,9,11,12
"32267",NA,0,-6,20,2179,9,11,12
"32269",NA,0,-7,19,2181,9,11,12
"32271",NA,0,-7,19,2183,9,11,12
"32275",NA,0,-13,13,2187,9,11,12
"32278",NA,0,-22,4,2190,9,11,12
"32279",NA,0,-7,19,2191,9,11,12
"32283",NA,0,-19,7,2195,9,11,12
"32292",-1,1,-23,3,2204,9,11,12
"32299",NA,0,-17,9,2211,9,11,12
"32305",NA,0,-23,3,2217,9,11,12
"32311",-1,1,-23,3,2223,9,11,12
"32315",NA,0,-22,4,2227,9,11,12
"32319",NA,0,-22,4,2231,9,11,12
"32324",NA,0,-18,8,2236,9,11,12
"32328",0,1,-23,3,2240,9,11,12
"32330",0,1,-23,3,2242,9,11,12
"32340",0,1,-21,5,2252,9,11,12
"32345",NA,0,-22,4,2257,9,11,12
"32348",NA,0,-13,13,2260,9,11,12
"32354",NA,0,-23,3,2266,9,11,12
"32359",NA,0,-9,17,2271,9,11,12
"32376",NA,0,-16,10,2288,9,11,12
"32379",NA,0,-15,11,2291,9,11,12
"32381",NA,0,-11,15,2293,9,11,12
"32392",NA,0,-11,15,2304,9,11,12
"32400",NA,0,-10,16,2312,9,11,12
"32408",NA,0,-19,7,2320,9,11,12
"32410",NA,0,-13,13,2322,9,11,12
"32421",NA,0,-16,10,2333,9,11,12
"32440",NA,0,-22,4,2352,9,11,12
"32442",NA,0,-16,10,2354,9,11,12
"32447",0,1,-22,4,2359,9,11,12
"32451",NA,0,-22,4,2363,9,11,12
"32465",1,1,-21,5,2377,9,11,12
"32466",NA,0,-8,18,2378,9,11,12
"32467",NA,0,-6,20,2379,9,11,12
"32469",NA,0,-12,14,2381,9,11,12
"32471",NA,0,-8,18,2383,9,11,12
"32473",NA,0,-7,19,2385,9,11,12
"32475",NA,0,-7,19,2387,9,11,12
"32476",NA,0,-7,19,2388,9,11,12
"32477",NA,0,-4,22,2389,9,11,12
"32479",NA,0,-11,15,2391,9,11,12
"32480",NA,0,-8,18,2392,9,11,12
"32482",NA,0,-11,15,2394,9,11,12
"32484",NA,0,-7,19,2396,9,11,12
"32486",0,1,-23,3,2398,9,11,12
"32488",NA,0,-6,20,2400,9,11,12
"32489",NA,0,-19,7,2401,9,11,12
"32491",NA,0,-4,22,2403,9,11,12
"32492",NA,0,-7,19,2404,9,11,12
"32493",NA,0,-5,21,2405,9,11,12
"32494",NA,0,-6,20,2406,9,11,12
"32495",NA,0,-9,17,2407,9,11,12
"32497",NA,0,-9,17,2409,9,11,12
"32498",NA,0,-11,15,2410,9,11,12
"32500",NA,0,-12,14,2412,9,11,12
"32501",NA,0,-7,19,2413,9,11,12
"32503",NA,0,-20,6,2415,9,11,12
"32504",NA,0,-9,17,2416,9,11,12
"32505",NA,0,-10,16,2417,9,11,12
"32506",NA,0,-10,16,2418,9,11,12
"32507",NA,0,-10,16,2419,9,11,12
"32508",NA,0,-7,19,2420,9,11,12
"32509",NA,0,-8,18,2421,9,11,12
"32510",NA,0,-12,14,2422,9,11,12
"32512",NA,0,-11,15,2424,9,11,12
"32513",NA,0,-8,18,2425,9,11,12
"32515",NA,0,-6,20,2427,9,11,12
"32516",NA,0,-9,17,2428,9,11,12
"32517",NA,0,-7,19,2429,9,11,12
"32519",NA,0,-9,17,2431,9,11,12
"32520",NA,0,-8,18,2432,9,11,12
"32521",NA,0,-10,16,2433,9,11,12
"32522",NA,0,-12,14,2434,9,11,12
"32523",NA,0,-13,13,2435,9,11,12
"32524",NA,0,-9,17,2436,9,11,12
"32525",NA,0,-10,16,2437,9,11,12
"32527",NA,0,-7,19,2439,9,11,12
"32528",NA,0,-5,21,2440,9,11,12
"32529",NA,0,-11,15,2441,9,11,12
"32530",NA,0,-6,20,2442,9,11,12
"32531",NA,0,-6,20,2443,9,11,12
"32532",NA,0,-10,16,2444,9,11,12
"32533",NA,0,-19,7,2445,9,11,12
"32535",NA,0,-6,20,2447,9,11,12
"32537",NA,0,-6,20,2449,9,11,12
"32538",NA,0,-10,16,2450,9,11,12
"32540",NA,0,-12,14,2452,9,11,12
"32542",NA,0,-11,15,2454,9,11,12
"32543",NA,0,-8,18,2455,9,11,12
"32545",NA,0,-10,16,2457,9,11,12
"32547",NA,0,-9,17,2459,9,11,12
"32549",NA,0,-6,20,2461,9,11,12
"32551",0,1,-22,4,2463,9,11,12
"32552",NA,0,-13,13,2464,9,11,12
"32554",NA,0,-12,14,2466,9,11,12
"32555",NA,0,-8,18,2467,9,11,12
"32557",NA,0,-11,15,2469,9,11,12
"32558",NA,0,-8,18,2470,9,11,12
"32559",NA,0,-6,20,2471,9,11,12
"32561",NA,0,-6,20,2473,9,11,12
"32563",NA,0,-12,14,2475,9,11,12
"32565",NA,0,-10,16,2477,9,11,12
"32567",NA,0,-7,19,2479,9,11,12
"32569",NA,0,-9,17,2481,9,11,12
"32570",NA,0,-12,14,2482,9,11,12
"32572",NA,0,-10,16,2484,9,11,12
"32573",NA,0,-11,15,2485,9,11,12
"32575",NA,0,-6,20,2487,9,11,12
"32577",NA,0,-7,19,2489,9,11,12
"32579",NA,0,-7,19,2491,9,11,12
"32581",NA,0,-6,20,2493,9,11,12
"32583",NA,0,-6,20,2495,9,11,12
"32585",NA,0,-21,5,2497,9,11,12
"32586",NA,0,-6,20,2498,9,11,12
"32588",NA,0,-12,14,2500,9,11,12
"32589",NA,0,-19,7,2501,9,11,12
"32591",NA,0,-20,6,2503,9,11,12
"32592",0,1,-20,6,2504,9,11,12
"32593",NA,0,-14,12,2505,9,11,12
"32595",NA,0,-21,5,2507,9,11,12
"32596",-2,1,-23,3,2508,9,11,12
"32597",NA,0,-15,11,2509,9,11,12
"32599",NA,0,-18,8,2511,9,11,12
"32601",NA,0,-19,7,2513,9,11,12
"32603",NA,0,-14,12,2515,9,11,12
"32604",NA,0,-15,11,2516,9,11,12
"32605",3,1,-20,6,2517,9,11,12
"32606",NA,0,-15,11,2518,9,11,12
"32608",NA,0,-20,6,2520,9,11,12
"32609",NA,0,-23,3,2521,9,11,12
"32610",NA,0,-23,3,2522,9,11,12
"32611",NA,0,-14,12,2523,9,11,12
"32613",0,1,-23,3,2525,9,11,12
"32614",NA,0,-18,8,2526,9,11,12
"32615",0,1,-22,4,2527,9,11,12
"32616",NA,0,-22,4,2528,9,11,12
"32617",NA,0,-15,11,2529,9,11,12
"32618",NA,0,-18,8,2530,9,11,12
"32619",NA,0,-18,8,2531,9,11,12
"32620",NA,0,-13,13,2532,9,11,12
"32621",NA,0,-21,5,2533,9,11,12
"32622",NA,0,-13,13,2534,9,11,12
"32624",NA,0,-18,8,2536,9,11,12
"32626",NA,0,-21,5,2538,9,11,12
"32627",NA,0,-13,13,2539,9,11,12
"32628",NA,0,-17,9,2540,9,11,12
"32629",NA,0,-21,5,2541,9,11,12
"32630",NA,0,-22,4,2542,9,11,12
"32631",NA,0,-18,8,2543,9,11,12
"32632",NA,0,-16,10,2544,9,11,12
"32633",NA,0,-20,6,2545,9,11,12
"32634",NA,0,-22,4,2546,9,11,12
"32635",0,1,-23,3,2547,9,11,12
"32636",NA,0,-23,3,2548,9,11,12
"32637",NA,0,-16,10,2549,9,11,12
"32639",-1,1,-23,3,2551,9,11,12
"32640",NA,0,-15,11,2552,9,11,12
"32642",NA,0,-17,9,2554,9,11,12
"32643",NA,0,-23,3,2555,9,11,12
"32644",NA,0,-21,5,2556,9,11,12
"32645",NA,0,-15,11,2557,9,11,12
"32646",NA,0,-23,3,2558,9,11,12
"32651",NA,0,-7,19,2563,9,11,12
"32661",NA,0,-6,20,2573,9,11,12
"32672",NA,0,-7,19,2584,9,11,12
"32676",NA,0,-7,19,2588,9,11,12
"32679",NA,0,-6,20,2591,9,11,12
"32683",NA,0,-7,19,2595,9,11,12
"32685",NA,0,-7,19,2597,9,11,12
"32692",NA,0,-6,20,2604,9,11,12
"32711",NA,0,-10,16,2623,9,11,12
"32737",NA,0,-14,12,2649,9,11,12
"32743",NA,0,-15,11,2655,9,11,12
"32757",NA,0,-7,19,2669,9,11,12
"32767",NA,0,-4,22,2679,9,11,12
"32768",NA,0,-6,20,2680,9,11,12
"32772",NA,0,-17,9,2684,9,11,12
"32775",NA,0,-7,19,2687,9,11,12
"32779",NA,0,-7,19,2691,9,11,12
"32782",NA,0,-11,15,2694,9,11,12
"32792",NA,0,-11,15,2704,9,11,12
"32813",NA,0,-26,0,2725,9,11,12
"32843",NA,0,-6,20,2755,9,11,12
"32966",NA,0,-9,17,2878,9,11,12
"33027",NA,0,-6,20,2939,9,11,12
"33039",NA,0,-5,21,2951,9,11,12
"33232",NA,0,-7,19,3144,9,11,12
"33299",NA,0,-14,12,3211,9,11,12
"33304",NA,0,-9,17,3216,9,11,12
"33333",NA,0,-15,11,3245,9,11,12
"33363",NA,0,-22,4,3275,9,11,12
"33415",NA,0,-18,8,3327,9,11,12
"33500",NA,0,-18,8,3412,9,11,12
"33508",NA,0,-7,19,3420,9,11,12
"33546",NA,0,-7,19,3458,9,11,12
"33627",NA,0,-13,13,3539,9,11,12
"33671",NA,0,-20,6,3583,9,11,12
"33713",NA,0,-20,6,3625,9,11,12
"33717",NA,0,-19,7,3629,9,11,12
"33729",NA,0,-18,8,3641,9,11,12
"33741",NA,0,-18,8,3653,9,11,12
"33771",NA,0,-18,8,3683,9,11,12
"33847",NA,0,-18,8,3759,9,11,12
"34340",NA,0,-21,5,491,10,12,13
"34341",NA,0,-15,11,492,10,12,13
"34342",NA,0,-10,16,493,10,12,13
"34343",NA,0,-22,4,494,10,12,13
"34344",0,1,-23,3,495,10,12,13
"34345",NA,0,-19,7,496,10,12,13
"34346",NA,0,-18,8,497,10,12,13
"34347",NA,0,-16,10,498,10,12,13
"34348",NA,0,-6,20,499,10,12,13
"34349",NA,0,-13,13,500,10,12,13
"34350",NA,0,-15,11,501,10,12,13
"34351",NA,0,-7,19,502,10,12,13
"34352",NA,0,-21,5,503,10,12,13
"34353",NA,0,-15,11,504,10,12,13
"34354",NA,0,-20,6,505,10,12,13
"34355",NA,0,-17,9,506,10,12,13
"34356",NA,0,-8,18,507,10,12,13
"34357",NA,0,-20,6,508,10,12,13
"34358",NA,0,-7,19,509,10,12,13
"34359",NA,0,-19,7,510,10,12,13
"34361",NA,0,-13,13,512,10,12,13
"34362",NA,0,-20,6,513,10,12,13
"34364",NA,0,-15,11,515,10,12,13
"34365",NA,0,-6,20,516,10,12,13
"34366",-1,1,-6,20,517,10,12,13
"34367",-1,1,-19,7,518,10,12,13
"34368",NA,0,-7,19,519,10,12,13
"34369",NA,0,-23,3,520,10,12,13
"34370",NA,0,-19,7,521,10,12,13
"34371",NA,0,-7,19,522,10,12,13
"34372",NA,0,-8,18,523,10,12,13
"34373",NA,0,-16,10,524,10,12,13
"34374",2,1,-4,22,525,10,12,13
"34375",NA,0,-16,10,526,10,12,13
"34376",NA,0,-12,14,527,10,12,13
"34377",NA,0,-17,9,528,10,12,13
"34378",NA,0,-8,18,529,10,12,13
"34379",NA,0,-16,10,530,10,12,13
"34380",-1,1,-23,3,531,10,12,13
"34381",NA,0,-20,6,532,10,12,13
"34382",-1,1,-6,20,533,10,12,13
"34383",NA,0,-18,8,534,10,12,13
"34384",NA,0,-23,3,535,10,12,13
"34385",NA,0,-8,18,536,10,12,13
"34386",NA,0,-8,18,537,10,12,13
"34387",NA,0,-10,16,538,10,12,13
"34388",NA,0,-9,17,539,10,12,13
"34389",NA,0,-15,11,540,10,12,13
"34390",NA,0,-9,17,541,10,12,13
"34391",NA,0,-14,12,542,10,12,13
"34392",-6,1,-15,11,543,10,12,13
"34393",NA,0,-23,3,544,10,12,13
"34394",NA,0,-23,3,545,10,12,13
"34395",NA,0,-6,20,546,10,12,13
"34396",0,1,-14,12,547,10,12,13
"34397",NA,0,-23,3,548,10,12,13
"34398",NA,0,-20,6,549,10,12,13
"34399",4,1,-8,18,550,10,12,13
"34400",NA,0,-15,11,551,10,12,13
"34401",-1,1,-20,6,552,10,12,13
"34402",0,1,-22,4,553,10,12,13
"34403",NA,0,-9,17,554,10,12,13
"34404",1,1,-17,9,555,10,12,13
"34405",NA,0,-20,6,556,10,12,13
"34406",NA,0,-7,19,557,10,12,13
"34407",NA,0,-6,20,558,10,12,13
"34408",1,1,-11,15,559,10,12,13
"34409",NA,0,-13,13,560,10,12,13
"34410",-1,1,-20,6,561,10,12,13
"34411",0,1,-7,19,562,10,12,13
"34412",NA,0,-5,21,563,10,12,13
"34413",-2,1,-11,15,564,10,12,13
"34414",NA,0,-14,12,565,10,12,13
"34415",NA,0,-19,7,566,10,12,13
"34416",NA,0,-4,22,567,10,12,13
"34417",NA,0,-15,11,568,10,12,13
"34418",NA,0,-21,5,569,10,12,13
"34419",0,1,-19,7,570,10,12,13
"34420",NA,0,-18,8,571,10,12,13
"34421",NA,0,-7,19,572,10,12,13
"34422",NA,0,-6,20,573,10,12,13
"34423",NA,0,-9,17,574,10,12,13
"34424",NA,0,-5,21,575,10,12,13
"34425",NA,0,-8,18,576,10,12,13
"34426",NA,0,-5,21,577,10,12,13
"34427",NA,0,-7,19,578,10,12,13
"34428",NA,0,-11,15,579,10,12,13
"34429",NA,0,-9,17,580,10,12,13
"34430",0,1,-7,19,581,10,12,13
"34431",NA,0,-19,7,582,10,12,13
"34432",NA,0,-4,22,583,10,12,13
"34433",NA,0,-7,19,584,10,12,13
"34434",NA,0,-14,12,585,10,12,13
"34436",NA,0,-22,4,587,10,12,13
"34437",0,1,-21,5,588,10,12,13
"34438",NA,0,-15,11,589,10,12,13
"34439",-2,1,-11,15,590,10,12,13
"34440",NA,0,-4,22,591,10,12,13
"34441",NA,0,-16,10,592,10,12,13
"34442",NA,0,-17,9,593,10,12,13
"34443",NA,0,-5,21,594,10,12,13
"34444",1,1,-6,20,595,10,12,13
"34445",NA,0,-11,15,596,10,12,13
"34446",NA,0,-14,12,597,10,12,13
"34447",NA,0,-18,8,598,10,12,13
"34448",NA,0,-18,8,599,10,12,13
"34449",NA,0,-20,6,600,10,12,13
"34450",NA,0,-16,10,601,10,12,13
"34451",NA,0,-23,3,602,10,12,13
"34452",NA,0,-20,6,603,10,12,13
"34453",NA,0,-6,20,604,10,12,13
"34454",NA,0,-4,22,605,10,12,13
"34455",0,1,-23,3,606,10,12,13
"34456",-1,1,-18,8,607,10,12,13
"34457",NA,0,-18,8,608,10,12,13
"34458",NA,0,-10,16,609,10,12,13
"34459",NA,0,-20,6,610,10,12,13
"34460",NA,0,-16,10,611,10,12,13
"34461",1,1,-21,5,612,10,12,13
"34462",NA,0,-22,4,613,10,12,13
"34463",NA,0,-12,14,614,10,12,13
"34464",NA,0,-6,20,615,10,12,13
"34465",NA,0,-10,16,616,10,12,13
"34466",0,1,-19,7,617,10,12,13
"34467",3,1,-8,18,618,10,12,13
"34468",NA,0,-13,13,619,10,12,13
"34469",0,1,-4,22,620,10,12,13
"34470",NA,0,-7,19,621,10,12,13
"34471",NA,0,-11,15,622,10,12,13
"34472",NA,0,-19,7,623,10,12,13
"34473",0,1,-13,13,624,10,12,13
"34474",NA,0,-7,19,625,10,12,13
"34475",NA,0,-22,4,626,10,12,13
"34476",NA,0,-18,8,627,10,12,13
"34477",NA,0,-10,16,628,10,12,13
"34478",NA,0,-9,17,629,10,12,13
"34479",NA,0,-8,18,630,10,12,13
"34480",NA,0,-20,6,631,10,12,13
"34481",-1,1,-5,21,632,10,12,13
