"","ID","Y","Yrecap","DL","UL","Size","IND_ID","Period","St_occ","End_occ"
"3136",199,NA,0,-37,0,140,"a0900067000125388  ",12,14,15
"3165",228,9,1,-28,9,180,"a0900067000125847  ",12,14,15
"3168",231,NA,0,-35,2,130,"a0900067000125891  ",12,14,15
"3171",234,1,1,-6,31,69,"a0982000403059736  ",12,14,15
"3208",4,NA,0,-22,15,64,"a0900043000125139  ",13,15,16
"3215",11,NA,0,-32,5,59,"a0900043000134400  ",13,15,16
"3216",12,NA,0,-5,32,69,"a0900043000134403  ",13,15,16
"3217",13,NA,0,-11,26,71,"a0900043000134404  ",13,15,16
"3218",14,0,1,-29,8,61,"a0900043000134407  ",13,15,16
"3219",15,0,1,-30,7,66,"a0900043000134422  ",13,15,16
"3220",16,NA,0,-13,24,92,"a0900043000134425  ",13,15,16
"3221",17,NA,0,-4,33,62,"a0900043000134438  ",13,15,16
"3222",18,1,1,-29,8,78,"a0900043000134455  ",13,15,16
"3223",19,NA,0,-28,9,72,"a0900043000134464  ",13,15,16
"3224",20,NA,0,-27,10,155,"a0900043000134467  ",13,15,16
"3225",21,NA,0,-24,13,63,"a0900043000134470  ",13,15,16
"3226",22,3,1,-7,30,63,"a0900043000134566  ",13,15,16
"3227",23,NA,0,-16,21,67,"a0900043000134568  ",13,15,16
"3238",34,NA,0,-20,17,88,"a0900043000135159  ",13,15,16
"3253",49,NA,0,-21,16,67,"a0900043000135436  ",13,15,16
"3255",51,-1,1,-14,23,68,"a0900043000135525  ",13,15,16
"3259",55,1,1,-29,8,70,"a0900043000135588  ",13,15,16
"3265",61,2,1,-8,29,78,"a0900043000135693  ",13,15,16
"3270",66,3,1,-13,24,84,"a0900043000135759  ",13,15,16
"3271",67,NA,0,-12,25,99,"a0900043000135796  ",13,15,16
"3279",75,NA,0,-21,16,59,"a0900043000135866  ",13,15,16
"3285",81,8,1,-22,15,94,"a0900043000135972  ",13,15,16
"3298",94,NA,0,-37,0,221,"a0900067000080260  ",13,15,16
"3365",161,0,1,-22,15,73,"a0900067000125004  ",13,15,16
"3368",164,NA,0,-21,16,78,"a0900067000125019  ",13,15,16
"3376",172,NA,0,-26,11,91,"a0900067000125054  ",13,15,16
"3377",173,NA,0,-12,25,76,"a0900067000125080  ",13,15,16
"3392",188,NA,0,-31,6,95,"a0900067000125340  ",13,15,16
"3432",228,NA,0,-37,0,178,"a0900067000125847  ",13,15,16
"3438",234,-1,1,-7,30,70,"a0982000403059736  ",13,15,16
