"","ID","IND_ID","Y","Yrecap","Sec_cap","Sec_recap","St_Size","End_Size","Period","Interval","St_Date","St_Month","St_Year","End_Date","End_Month","End_Year"
"6904",217,"a0900067000121781  ",2,1,11,13,106,118,10,70,17356,7,2017,17426,9,2017
"6906",219,"a0900067000121787  ",NA,0,15,NA,99,NA,10,NA,17356,7,2017,NA,NA,NA
"6919",232,"a0900067000121841  ",NA,0,6,NA,98,NA,10,NA,17356,7,2017,NA,NA,NA
"6924",237,"a0900067000121859  ",NA,0,9,NA,109,NA,10,NA,17356,7,2017,NA,NA,NA
"6926",239,"a0900067000121867  ",0,1,13,13,103,112,10,70,17356,7,2017,17426,9,2017
"6930",243,"a0900067000121880  ",NA,0,13,NA,101,NA,10,NA,17356,7,2017,NA,NA,NA
"6937",250,"a0900067000121943  ",4,1,18,22,117,134,10,72,17356,7,2017,17428,9,2017
"6941",254,"a0900067000121981  ",NA,0,22,NA,136,NA,10,NA,17357,7,2017,NA,NA,NA
"6947",260,"a0900067000122004  ",NA,0,21,NA,98,NA,10,NA,17357,7,2017,NA,NA,NA
"6949",262,"a0900067000122011  ",-5,1,22,17,94,112,10,69,17357,7,2017,17426,9,2017
"6977",290,"a0900067000122205  ",0,1,21,21,90,104,10,71,17357,7,2017,17428,9,2017
"6980",293,"a0900067000122210  ",NA,0,22,NA,115,NA,10,NA,17357,7,2017,NA,NA,NA
"6981",294,"a0900067000122211  ",NA,0,21,NA,102,NA,10,NA,17357,7,2017,NA,NA,NA
"6982",295,"a0900067000122218  ",1,1,4,5,115,118,10,68,17356,7,2017,17424,9,2017
"6984",297,"a0900067000122225  ",-4,1,22,18,93,102,10,69,17357,7,2017,17426,9,2017
"6987",300,"a0900067000122234  ",NA,0,4,NA,96,NA,10,NA,17356,7,2017,NA,NA,NA
"6994",307,"a0900067000122254  ",NA,0,6,NA,111,NA,10,NA,17356,7,2017,NA,NA,NA
"6995",308,"a0900067000122261  ",NA,0,26,NA,100,NA,10,NA,17357,7,2017,NA,NA,NA
"6996",309,"a0900067000122262  ",NA,0,6,NA,102,NA,10,NA,17356,7,2017,NA,NA,NA
"6998",311,"a0900067000122268  ",-3,1,21,18,116,131,10,69,17357,7,2017,17426,9,2017
"6999",312,"a0900067000122269  ",0,1,7,7,104,112,10,70,17356,7,2017,17426,9,2017
"7005",318,"a0900067000122282  ",2,1,17,19,113,125,10,70,17356,7,2017,17426,9,2017
"7009",322,"a0900067000122300  ",NA,0,13,NA,102,NA,10,NA,17356,7,2017,NA,NA,NA
"7010",323,"a0900067000122304  ",NA,0,21,NA,88,NA,10,NA,17357,7,2017,NA,NA,NA
"7013",326,"a0900067000122316  ",0,1,24,24,93,116,10,71,17357,7,2017,17428,9,2017
"7015",328,"a0900067000122320  ",11,1,9,20,140,143,10,70,17356,7,2017,17426,9,2017
"7018",331,"a0900067000122328  ",NA,0,9,NA,115,NA,10,NA,17356,7,2017,NA,NA,NA
"7023",336,"a0900067000122346  ",10,1,13,23,124,132,10,72,17356,7,2017,17428,9,2017
"7025",338,"a0900067000122352  ",NA,0,17,NA,109,NA,10,NA,17356,7,2017,NA,NA,NA
"7029",342,"a0900067000122358  ",NA,0,22,NA,110,NA,10,NA,17357,7,2017,NA,NA,NA
"7031",344,"a0900067000122366  ",NA,0,23,NA,113,NA,10,NA,17357,7,2017,NA,NA,NA
"7038",351,"a0900067000122380  ",NA,0,4,NA,100,NA,10,NA,17356,7,2017,NA,NA,NA
"7041",354,"a0900067000122392  ",-1,1,10,9,103,112,10,70,17356,7,2017,17426,9,2017
"7043",356,"a0900067000122393  ",0,1,9,9,149,152,10,70,17356,7,2017,17426,9,2017
"7046",359,"a0900067000122399  ",2,1,5,7,164,164,10,70,17356,7,2017,17426,9,2017
"7049",362,"a0900067000122403  ",NA,0,6,NA,108,NA,10,NA,17356,7,2017,NA,NA,NA
"7050",363,"a0900067000122405  ",0,1,9,9,126,131,10,70,17356,7,2017,17426,9,2017
"7058",371,"a0900067000122437  ",1,1,5,6,106,109,10,68,17356,7,2017,17424,9,2017
"7059",372,"a0900067000122440  ",0,1,7,7,134,132,10,70,17356,7,2017,17426,9,2017
"7071",384,"a0900067000122477  ",0,1,4,4,106,115,10,68,17356,7,2017,17424,9,2017
"7072",385,"a0900067000122478  ",NA,0,7,NA,102,NA,10,NA,17356,7,2017,NA,NA,NA
"7073",386,"a0900067000122484  ",1,1,5,6,121,133,10,68,17356,7,2017,17424,9,2017
"7074",387,"a0900067000122490  ",0,1,7,7,97,100,10,70,17356,7,2017,17426,9,2017
"7077",390,"a0900067000122497  ",NA,0,4,NA,116,NA,10,NA,17356,7,2017,NA,NA,NA
"7082",395,"a0900067000122507  ",NA,0,1,NA,135,NA,10,NA,17356,7,2017,NA,NA,NA
"7090",403,"a0900067000122539  ",NA,0,5,NA,86,NA,10,NA,17356,7,2017,NA,NA,NA
"7092",405,"a0900067000122543  ",0,1,9,9,119,134,10,70,17356,7,2017,17426,9,2017
"7093",406,"a0900067000122554  ",NA,0,13,NA,110,NA,10,NA,17356,7,2017,NA,NA,NA
"7100",413,"a0900067000122609  ",NA,0,14,NA,116,NA,10,NA,17356,7,2017,NA,NA,NA
"7102",415,"a0900067000122617  ",NA,0,22,NA,102,NA,10,NA,17357,7,2017,NA,NA,NA
"7105",418,"a0900067000122633  ",NA,0,17,NA,105,NA,10,NA,17356,7,2017,NA,NA,NA
"7112",425,"a0900067000122659  ",NA,0,23,NA,90,NA,10,NA,17357,7,2017,NA,NA,NA
"7121",434,"a0900067000125021  ",NA,0,4,NA,118,NA,10,NA,17356,7,2017,NA,NA,NA
"7123",436,"a0900067000125032  ",0,1,9,9,93,95,10,70,17356,7,2017,17426,9,2017
"7125",438,"a0900067000125050  ",NA,0,13,NA,95,NA,10,NA,17356,7,2017,NA,NA,NA
"7128",441,"a0900067000125065  ",NA,0,10,NA,107,NA,10,NA,17356,7,2017,NA,NA,NA
"7141",454,"a0900067000125130  ",4,1,9,13,100,112,10,70,17356,7,2017,17426,9,2017
"7142",455,"a0900067000125133  ",1,1,13,14,108,124,10,70,17356,7,2017,17426,9,2017
"7143",456,"a0900067000125136  ",NA,0,17,NA,102,NA,10,NA,17356,7,2017,NA,NA,NA
"7144",457,"a0900067000125147  ",0,1,22,22,95,113,10,71,17357,7,2017,17428,9,2017
"7146",459,"a0900067000125164  ",NA,0,21,NA,94,NA,10,NA,17357,7,2017,NA,NA,NA
"7147",460,"a0900067000125169  ",-1,1,14,13,107,124,10,70,17356,7,2017,17426,9,2017
"7150",463,"a0900067000125288  ",-1,1,3,2,168,172,10,68,17356,7,2017,17424,9,2017
"7152",465,"a0900067000125290  ",0,1,7,7,107,112,10,70,17356,7,2017,17426,9,2017
"7154",467,"a0900067000125299  ",NA,0,7,NA,95,NA,10,NA,17356,7,2017,NA,NA,NA
"7160",473,"a0900067000125320  ",-5,1,23,18,112,124,10,69,17357,7,2017,17426,9,2017
"7162",475,"a0900067000125329  ",NA,0,9,NA,222,NA,10,NA,17356,7,2017,NA,NA,NA
"7164",477,"a0900067000125348  ",NA,0,7,NA,93,NA,10,NA,17356,7,2017,NA,NA,NA
"7166",479,"a0900067000125368  ",NA,0,4,NA,107,NA,10,NA,17356,7,2017,NA,NA,NA
"7174",487,"a0900067000125512  ",NA,0,14,NA,159,NA,10,NA,17356,7,2017,NA,NA,NA
"7177",490,"a0900067000125520  ",NA,0,10,NA,155,NA,10,NA,17356,7,2017,NA,NA,NA
"7179",492,"a0900067000125523  ",NA,0,6,NA,112,NA,10,NA,17356,7,2017,NA,NA,NA
"7183",496,"a0900067000125529  ",0,1,7,7,112,118,10,70,17356,7,2017,17426,9,2017
"7188",501,"a0900067000125575  ",NA,0,9,NA,170,NA,10,NA,17356,7,2017,NA,NA,NA
"7193",506,"a0900067000125612  ",NA,0,14,NA,119,NA,10,NA,17356,7,2017,NA,NA,NA
"7198",511,"a0900067000125627  ",NA,0,19,NA,113,NA,10,NA,17357,7,2017,NA,NA,NA
"7200",513,"a0900067000125629  ",NA,0,15,NA,91,NA,10,NA,17356,7,2017,NA,NA,NA
"7202",515,"a0900067000125636  ",-4,1,19,15,97,109,10,69,17357,7,2017,17426,9,2017
"7207",520,"a0900067000125653  ",NA,0,18,NA,99,NA,10,NA,17356,7,2017,NA,NA,NA
"7211",524,"a0900067000125662  ",-4,1,22,18,115,135,10,69,17357,7,2017,17426,9,2017
"7213",526,"a0900067000125669  ",NA,0,24,NA,93,NA,10,NA,17357,7,2017,NA,NA,NA
"7216",529,"a0900067000125673  ",NA,0,15,NA,142,NA,10,NA,17356,7,2017,NA,NA,NA
"7218",531,"a0900067000125676  ",NA,0,23,NA,85,NA,10,NA,17357,7,2017,NA,NA,NA
"7220",533,"a0900067000125680  ",0,1,9,9,155,163,10,70,17356,7,2017,17426,9,2017
"7222",535,"a0900067000125705  ",NA,0,8,NA,91,NA,10,NA,17356,7,2017,NA,NA,NA
"7226",539,"a0900067000125712  ",-3,1,10,7,142,140,10,70,17356,7,2017,17426,9,2017
"7230",543,"a0900067000125734  ",NA,0,4,NA,96,NA,10,NA,17356,7,2017,NA,NA,NA
"7234",547,"a0900067000125746  ",0,1,7,7,117,117,10,70,17356,7,2017,17426,9,2017
"7239",552,"a0900067000125755  ",NA,0,13,NA,103,NA,10,NA,17356,7,2017,NA,NA,NA
"7245",558,"a0900067000125780  ",0,1,7,7,101,108,10,70,17356,7,2017,17426,9,2017
"7248",561,"a0900067000125861  ",NA,0,19,NA,96,NA,10,NA,17357,7,2017,NA,NA,NA
"7256",569,"a0900067000125893  ",NA,0,4,NA,104,NA,10,NA,17356,7,2017,NA,NA,NA
"7259",572,"a0900067000125901  ",0,1,6,6,102,110,10,68,17356,7,2017,17424,9,2017
"7270",583,"a0900067000125938  ",NA,0,6,NA,110,NA,10,NA,17356,7,2017,NA,NA,NA
"7271",584,"a0900067000125941  ",NA,0,7,NA,141,NA,10,NA,17356,7,2017,NA,NA,NA
"7274",587,"a0900067000125944  ",0,1,9,9,88,94,10,70,17356,7,2017,17426,9,2017
"7276",589,"a0900067000125947  ",-4,1,19,15,108,120,10,69,17357,7,2017,17426,9,2017
"7281",594,"a0900067000125955  ",NA,0,9,NA,101,NA,10,NA,17356,7,2017,NA,NA,NA
"7287",600,"a0900067000125974  ",0,1,6,6,127,141,10,68,17356,7,2017,17424,9,2017
"7296",609,"a0982000403060186  ",NA,0,10,NA,168,NA,10,NA,17356,7,2017,NA,NA,NA
"7327",640,"a0982000403060381  ",NA,0,7,NA,165,NA,10,NA,17356,7,2017,NA,NA,NA
"7330",643,"a0982000403060387  ",1,1,9,10,151,153,10,70,17356,7,2017,17426,9,2017
"7338",651,"a0982000403060421  ",NA,0,9,NA,164,NA,10,NA,17356,7,2017,NA,NA,NA
"7372",685,"a0982000407050246  ",5,1,4,9,147,155,10,70,17356,7,2017,17426,9,2017
"7385",698,"a0982000407050602  ",NA,0,22,NA,140,NA,10,NA,17357,7,2017,NA,NA,NA
"7392",705,"a0982000407050674  ",-1,1,10,9,160,166,10,70,17356,7,2017,17426,9,2017
"7400",713,"a0982000407063248  ",1,1,6,7,150,151,10,70,17356,7,2017,17426,9,2017
"7403",716,"a0982000407063262  ",-13,1,22,9,133,141,10,69,17357,7,2017,17426,9,2017
"7408",721,"a0982000407063311  ",NA,0,6,NA,172,NA,10,NA,17356,7,2017,NA,NA,NA
"7422",735,"a0982000407069458  ",2,1,13,15,138,146,10,70,17356,7,2017,17426,9,2017
"7430",743,"a0982000407069641  ",1,1,21,22,128,134,10,71,17357,7,2017,17428,9,2017
"7466",36,"a0900043000135067  ",NA,0,9,NA,105,NA,11,NA,17426,9,2017,NA,NA,NA
"7469",39,"a0900043000135076  ",NA,0,19,NA,111,NA,11,NA,17426,9,2017,NA,NA,NA
"7470",40,"a0900043000135093  ",NA,0,7,NA,71,NA,11,NA,17426,9,2017,NA,NA,NA
"7471",41,"a0900043000135115  ",NA,0,11,NA,131,NA,11,NA,17426,9,2017,NA,NA,NA
"7475",45,"a0900043000135213  ",NA,0,10,NA,160,NA,11,NA,17426,9,2017,NA,NA,NA
"7476",46,"a0900043000135228  ",NA,0,17,NA,109,NA,11,NA,17426,9,2017,NA,NA,NA
"7478",48,"a0900043000135232  ",NA,0,13,NA,124,NA,11,NA,17426,9,2017,NA,NA,NA
"7479",49,"a0900043000135233  ",NA,0,5,NA,108,NA,11,NA,17424,9,2017,NA,NA,NA
"7481",51,"a0900043000135252  ",NA,0,23,NA,115,NA,11,NA,17428,9,2017,NA,NA,NA
"7483",53,"a0900043000135286  ",0,1,20,20,126,133,11,58,17426,9,2017,17484,11,2017
"7484",54,"a0900043000135301  ",NA,0,9,NA,119,NA,11,NA,17426,9,2017,NA,NA,NA
"7487",57,"a0900043000135327  ",NA,0,5,NA,139,NA,11,NA,17424,9,2017,NA,NA,NA
"7491",61,"a0900043000135348  ",NA,0,8,NA,140,NA,11,NA,17426,9,2017,NA,NA,NA
"7493",63,"a0900043000135379  ",NA,0,7,NA,111,NA,11,NA,17426,9,2017,NA,NA,NA
"7496",66,"a0900043000135435  ",NA,0,9,NA,135,NA,11,NA,17426,9,2017,NA,NA,NA
"7497",67,"a0900043000135463  ",NA,0,6,NA,120,NA,11,NA,17424,9,2017,NA,NA,NA
"7500",70,"a0900043000135474  ",NA,0,17,NA,91,NA,11,NA,17426,9,2017,NA,NA,NA
"7502",72,"a0900043000135480  ",NA,0,10,NA,115,NA,11,NA,17426,9,2017,NA,NA,NA
"7504",74,"a0900043000135520  ",NA,0,7,NA,72,NA,11,NA,17426,9,2017,NA,NA,NA
"7505",75,"a0900043000135548  ",NA,0,15,NA,140,NA,11,NA,17426,9,2017,NA,NA,NA
"7506",76,"a0900043000135565  ",NA,0,5,NA,65,NA,11,NA,17424,9,2017,NA,NA,NA
"7507",77,"a0900043000135574  ",2,1,9,11,136,138,11,56,17426,9,2017,17482,11,2017
"7508",78,"a0900043000135578  ",NA,0,9,NA,111,NA,11,NA,17426,9,2017,NA,NA,NA
"7509",79,"a0900043000135594  ",NA,0,16,NA,118,NA,11,NA,17426,9,2017,NA,NA,NA
"7510",80,"a0900043000135596  ",1,1,11,12,131,133,11,56,17426,9,2017,17482,11,2017
"7511",81,"a0900043000135603  ",NA,0,6,NA,82,NA,11,NA,17424,9,2017,NA,NA,NA
"7512",82,"a0900043000135615  ",NA,0,5,NA,70,NA,11,NA,17424,9,2017,NA,NA,NA
"7513",83,"a0900043000135631  ",-1,1,16,15,67,75,11,54,17426,9,2017,17480,11,2017
"7514",84,"a0900043000135646  ",NA,0,6,NA,121,NA,11,NA,17424,9,2017,NA,NA,NA
"7515",85,"a0900043000135649  ",NA,0,7,NA,68,NA,11,NA,17426,9,2017,NA,NA,NA
"7516",86,"a0900043000135661  ",NA,0,23,NA,128,NA,11,NA,17428,9,2017,NA,NA,NA
"7517",87,"a0900043000135664  ",NA,0,15,NA,57,NA,11,NA,17426,9,2017,NA,NA,NA
"7518",88,"a0900043000135710  ",NA,0,7,NA,96,NA,11,NA,17426,9,2017,NA,NA,NA
"7520",90,"a0900043000135733  ",NA,0,10,NA,103,NA,11,NA,17426,9,2017,NA,NA,NA
"7521",91,"a0900043000135739  ",NA,0,13,NA,108,NA,11,NA,17426,9,2017,NA,NA,NA
"7522",92,"a0900043000135760  ",NA,0,6,NA,105,NA,11,NA,17424,9,2017,NA,NA,NA
"7523",93,"a0900043000135769  ",NA,0,18,NA,61,NA,11,NA,17426,9,2017,NA,NA,NA
"7524",94,"a0900043000135770  ",NA,0,5,NA,72,NA,11,NA,17424,9,2017,NA,NA,NA
"7525",95,"a0900043000135777  ",1,1,13,14,101,103,11,54,17426,9,2017,17480,11,2017
"7526",96,"a0900043000135778  ",NA,0,7,NA,121,NA,11,NA,17426,9,2017,NA,NA,NA
"7527",97,"a0900043000135789  ",-1,1,5,4,105,104,11,58,17424,9,2017,17482,11,2017
"7528",98,"a0900043000135790  ",-1,1,5,4,82,91,11,58,17424,9,2017,17482,11,2017
"7529",99,"a0900043000135828  ",NA,0,12,NA,64,NA,11,NA,17426,9,2017,NA,NA,NA
"7530",100,"a0900043000135844  ",NA,0,10,NA,105,NA,11,NA,17426,9,2017,NA,NA,NA
"7531",101,"a0900043000135856  ",NA,0,17,NA,66,NA,11,NA,17426,9,2017,NA,NA,NA
"7532",102,"a0900043000135867  ",NA,0,6,NA,120,NA,11,NA,17424,9,2017,NA,NA,NA
"7533",103,"a0900043000135868  ",NA,0,17,NA,131,NA,11,NA,17426,9,2017,NA,NA,NA
"7534",104,"a0900043000135893  ",NA,0,7,NA,189,NA,11,NA,17426,9,2017,NA,NA,NA
"7535",105,"a0900043000135958  ",NA,0,6,NA,117,NA,11,NA,17424,9,2017,NA,NA,NA
"7536",106,"a0900043000135971  ",NA,0,7,NA,76,NA,11,NA,17426,9,2017,NA,NA,NA
"7537",107,"a0900043000135974  ",NA,0,5,NA,105,NA,11,NA,17424,9,2017,NA,NA,NA
"7538",108,"a0900043000135977  ",1,1,17,18,109,112,11,54,17426,9,2017,17480,11,2017
"7539",109,"a0900043000135982  ",NA,0,17,NA,115,NA,11,NA,17426,9,2017,NA,NA,NA
"7540",110,"a0900043000135997  ",NA,0,5,NA,75,NA,11,NA,17424,9,2017,NA,NA,NA
"7553",123,"a0900067000076713  ",NA,0,18,NA,144,NA,11,NA,17426,9,2017,NA,NA,NA
"7577",147,"a0900067000077387  ",NA,0,7,NA,174,NA,11,NA,17426,9,2017,NA,NA,NA
"7579",149,"a0900067000077415  ",NA,0,7,NA,176,NA,11,NA,17426,9,2017,NA,NA,NA
"7591",161,"a0900067000080081  ",0,1,7,7,152,151,11,56,17426,9,2017,17482,11,2017
"7598",168,"a0900067000080111  ",-3,1,10,7,145,150,11,56,17426,9,2017,17482,11,2017
"7611",181,"a0900067000080337  ",NA,0,7,NA,145,NA,11,NA,17426,9,2017,NA,NA,NA
"7615",185,"a0900067000080413  ",NA,0,23,NA,162,NA,11,NA,17428,9,2017,NA,NA,NA
"7647",217,"a0900067000121781  ",NA,0,13,NA,118,NA,11,NA,17426,9,2017,NA,NA,NA
"7652",222,"a0900067000121805  ",NA,0,9,NA,115,NA,11,NA,17426,9,2017,NA,NA,NA
"7655",225,"a0900067000121813  ",NA,0,6,NA,110,NA,11,NA,17424,9,2017,NA,NA,NA
"7669",239,"a0900067000121867  ",1,1,13,14,112,115,11,54,17426,9,2017,17480,11,2017
"7670",240,"a0900067000121868  ",NA,0,9,NA,100,NA,11,NA,17426,9,2017,NA,NA,NA
"7680",250,"a0900067000121943  ",NA,0,22,NA,134,NA,11,NA,17428,9,2017,NA,NA,NA
"7682",252,"a0900067000121961  ",NA,0,8,NA,117,NA,11,NA,17426,9,2017,NA,NA,NA
"7683",253,"a0900067000121975  ",NA,0,18,NA,135,NA,11,NA,17426,9,2017,NA,NA,NA
"7687",257,"a0900067000121996  ",NA,0,23,NA,142,NA,11,NA,17428,9,2017,NA,NA,NA
"7689",259,"a0900067000122000  ",NA,0,18,NA,105,NA,11,NA,17426,9,2017,NA,NA,NA
"7692",262,"a0900067000122011  ",0,1,17,17,112,104,11,54,17426,9,2017,17480,11,2017
"7708",278,"a0900067000122181  ",NA,0,19,NA,115,NA,11,NA,17426,9,2017,NA,NA,NA
"7716",286,"a0900067000122190  ",NA,0,7,NA,126,NA,11,NA,17426,9,2017,NA,NA,NA
"7720",290,"a0900067000122205  ",NA,0,21,NA,104,NA,11,NA,17428,9,2017,NA,NA,NA
"7722",292,"a0900067000122209  ",NA,0,9,NA,124,NA,11,NA,17426,9,2017,NA,NA,NA
"7725",295,"a0900067000122218  ",-1,1,5,4,118,118,11,58,17424,9,2017,17482,11,2017
"7726",296,"a0900067000122219  ",NA,0,6,NA,115,NA,11,NA,17424,9,2017,NA,NA,NA
"7727",297,"a0900067000122225  ",NA,0,18,NA,102,NA,11,NA,17426,9,2017,NA,NA,NA
"7731",301,"a0900067000122239  ",-2,1,6,4,117,117,11,58,17424,9,2017,17482,11,2017
"7741",311,"a0900067000122268  ",NA,0,18,NA,131,NA,11,NA,17426,9,2017,NA,NA,NA
"7742",312,"a0900067000122269  ",0,1,7,7,112,112,11,56,17426,9,2017,17482,11,2017
"7745",315,"a0900067000122273  ",0,1,17,17,103,107,11,54,17426,9,2017,17480,11,2017
"7747",317,"a0900067000122278  ",NA,0,6,NA,109,NA,11,NA,17424,9,2017,NA,NA,NA
"7748",318,"a0900067000122282  ",-1,1,19,18,125,128,11,54,17426,9,2017,17480,11,2017
"7751",321,"a0900067000122298  ",NA,0,21,NA,117,NA,11,NA,17428,9,2017,NA,NA,NA
"7754",324,"a0900067000122312  ",NA,0,14,NA,125,NA,11,NA,17426,9,2017,NA,NA,NA
"7756",326,"a0900067000122316  ",NA,0,24,NA,116,NA,11,NA,17428,9,2017,NA,NA,NA
"7758",328,"a0900067000122320  ",0,1,20,20,143,148,11,58,17426,9,2017,17484,11,2017
"7760",330,"a0900067000122326  ",NA,0,16,NA,115,NA,11,NA,17426,9,2017,NA,NA,NA
"7766",336,"a0900067000122346  ",NA,0,23,NA,132,NA,11,NA,17428,9,2017,NA,NA,NA
"7779",349,"a0900067000122375  ",NA,0,10,NA,111,NA,11,NA,17426,9,2017,NA,NA,NA
"7784",354,"a0900067000122392  ",NA,0,9,NA,112,NA,11,NA,17426,9,2017,NA,NA,NA
"7786",356,"a0900067000122393  ",NA,0,9,NA,152,NA,11,NA,17426,9,2017,NA,NA,NA
"7789",359,"a0900067000122399  ",NA,0,7,NA,164,NA,11,NA,17426,9,2017,NA,NA,NA
"7793",363,"a0900067000122405  ",NA,0,9,NA,131,NA,11,NA,17426,9,2017,NA,NA,NA
"7795",365,"a0900067000122416  ",NA,0,11,NA,113,NA,11,NA,17426,9,2017,NA,NA,NA
"7801",371,"a0900067000122437  ",NA,0,6,NA,109,NA,11,NA,17424,9,2017,NA,NA,NA
"7802",372,"a0900067000122440  ",0,1,7,7,132,136,11,56,17426,9,2017,17482,11,2017
"7809",379,"a0900067000122465  ",NA,0,15,NA,120,NA,11,NA,17426,9,2017,NA,NA,NA
"7814",384,"a0900067000122477  ",3,1,4,7,115,121,11,58,17424,9,2017,17482,11,2017
"7816",386,"a0900067000122484  ",NA,0,6,NA,133,NA,11,NA,17424,9,2017,NA,NA,NA
"7817",387,"a0900067000122490  ",0,1,7,7,100,102,11,56,17426,9,2017,17482,11,2017
"7821",391,"a0900067000122499  ",NA,0,7,NA,97,NA,11,NA,17426,9,2017,NA,NA,NA
"7822",392,"a0900067000122501  ",0,1,6,6,115,118,11,58,17424,9,2017,17482,11,2017
"7824",394,"a0900067000122503  ",NA,0,7,NA,108,NA,11,NA,17426,9,2017,NA,NA,NA
"7826",396,"a0900067000122508  ",NA,0,16,NA,113,NA,11,NA,17426,9,2017,NA,NA,NA
"7829",399,"a0900067000122523  ",NA,0,9,NA,112,NA,11,NA,17426,9,2017,NA,NA,NA
"7832",402,"a0900067000122534  ",-1,1,5,4,118,121,11,58,17424,9,2017,17482,11,2017
"7835",405,"a0900067000122543  ",NA,0,9,NA,134,NA,11,NA,17426,9,2017,NA,NA,NA
"7851",421,"a0900067000122653  ",NA,0,21,NA,119,NA,11,NA,17428,9,2017,NA,NA,NA
"7859",429,"a0900067000122670  ",NA,0,26,NA,131,NA,11,NA,17428,9,2017,NA,NA,NA
"7860",430,"a0900067000122674  ",NA,0,9,NA,125,NA,11,NA,17426,9,2017,NA,NA,NA
"7861",431,"a0900067000122678  ",0,1,23,23,112,114,11,56,17428,9,2017,17484,11,2017
"7865",435,"a0900067000125024  ",NA,0,6,NA,126,NA,11,NA,17424,9,2017,NA,NA,NA
"7866",436,"a0900067000125032  ",NA,0,9,NA,95,NA,11,NA,17426,9,2017,NA,NA,NA
"7872",442,"a0900067000125066  ",NA,0,10,NA,100,NA,11,NA,17426,9,2017,NA,NA,NA
"7884",454,"a0900067000125130  ",1,1,13,14,112,114,11,54,17426,9,2017,17480,11,2017
"7885",455,"a0900067000125133  ",0,1,14,14,124,128,11,54,17426,9,2017,17480,11,2017
"7887",457,"a0900067000125147  ",1,1,22,23,113,112,11,56,17428,9,2017,17484,11,2017
"7890",460,"a0900067000125169  ",NA,0,13,NA,124,NA,11,NA,17426,9,2017,NA,NA,NA
"7893",463,"a0900067000125288  ",NA,0,2,NA,172,NA,11,NA,17424,9,2017,NA,NA,NA
"7895",465,"a0900067000125290  ",NA,0,7,NA,112,NA,11,NA,17426,9,2017,NA,NA,NA
"7899",469,"a0900067000125300  ",NA,0,9,NA,158,NA,11,NA,17426,9,2017,NA,NA,NA
"7903",473,"a0900067000125320  ",-1,1,18,17,124,126,11,54,17426,9,2017,17480,11,2017
"7924",494,"a0900067000125526  ",NA,0,7,NA,96,NA,11,NA,17426,9,2017,NA,NA,NA
"7926",496,"a0900067000125529  ",NA,0,7,NA,118,NA,11,NA,17426,9,2017,NA,NA,NA
"7928",498,"a0900067000125535  ",NA,0,7,NA,155,NA,11,NA,17426,9,2017,NA,NA,NA
"7940",510,"a0900067000125625  ",NA,0,17,NA,115,NA,11,NA,17426,9,2017,NA,NA,NA
"7945",515,"a0900067000125636  ",NA,0,15,NA,109,NA,11,NA,17426,9,2017,NA,NA,NA
"7947",517,"a0900067000125645  ",NA,0,15,NA,101,NA,11,NA,17426,9,2017,NA,NA,NA
"7952",522,"a0900067000125654  ",NA,0,15,NA,111,NA,11,NA,17426,9,2017,NA,NA,NA
"7954",524,"a0900067000125662  ",NA,0,18,NA,135,NA,11,NA,17426,9,2017,NA,NA,NA
"7963",533,"a0900067000125680  ",NA,0,9,NA,163,NA,11,NA,17426,9,2017,NA,NA,NA
"7969",539,"a0900067000125712  ",NA,0,7,NA,140,NA,11,NA,17426,9,2017,NA,NA,NA
"7970",540,"a0900067000125720  ",NA,0,7,NA,95,NA,11,NA,17426,9,2017,NA,NA,NA
"7974",544,"a0900067000125735  ",NA,0,6,NA,103,NA,11,NA,17424,9,2017,NA,NA,NA
"7977",547,"a0900067000125746  ",NA,0,7,NA,117,NA,11,NA,17426,9,2017,NA,NA,NA
"7980",550,"a0900067000125751  ",NA,0,5,NA,102,NA,11,NA,17424,9,2017,NA,NA,NA
"7981",551,"a0900067000125752  ",-2,1,6,4,105,105,11,58,17424,9,2017,17482,11,2017
"7984",554,"a0900067000125765  ",NA,0,5,NA,112,NA,11,NA,17424,9,2017,NA,NA,NA
"7985",555,"a0900067000125770  ",NA,0,5,NA,132,NA,11,NA,17424,9,2017,NA,NA,NA
"7988",558,"a0900067000125780  ",NA,0,7,NA,108,NA,11,NA,17426,9,2017,NA,NA,NA
"7993",563,"a0900067000125885  ",-3,1,7,4,129,130,11,56,17426,9,2017,17482,11,2017
"7998",568,"a0900067000125892  ",NA,0,17,NA,115,NA,11,NA,17426,9,2017,NA,NA,NA
"8002",572,"a0900067000125901  ",0,1,6,6,110,111,11,58,17424,9,2017,17482,11,2017
"8017",587,"a0900067000125944  ",NA,0,9,NA,94,NA,11,NA,17426,9,2017,NA,NA,NA
"8019",589,"a0900067000125947  ",NA,0,15,NA,120,NA,11,NA,17426,9,2017,NA,NA,NA
"8030",600,"a0900067000125974  ",NA,0,6,NA,141,NA,11,NA,17424,9,2017,NA,NA,NA
"8057",627,"a0982000403060318  ",NA,0,7,NA,203,NA,11,NA,17426,9,2017,NA,NA,NA
"8073",643,"a0982000403060387  ",NA,0,10,NA,153,NA,11,NA,17426,9,2017,NA,NA,NA
"8074",644,"a0982000403060394  ",0,1,4,4,133,130,11,58,17424,9,2017,17482,11,2017
"8079",649,"a0982000403060415  ",3,1,4,7,147,147,11,58,17424,9,2017,17482,11,2017
