"","ID","IND_ID","Y","Yrecap","Sec_cap","Sec_recap","St_Size","End_Size","Period","Interval","St_Date","St_Month","St_Year","End_Date","End_Month","End_Year"
"2796",612,"a0982000407050511  ",NA,0,21,NA,61,NA,4,NA,16990,7,2016,NA,NA,NA
"2797",613,"a0982000407050517  ",NA,0,22,NA,70,NA,4,NA,16990,7,2016,NA,NA,NA
"2798",614,"a0982000407050518  ",NA,0,28,NA,55,NA,4,NA,16990,7,2016,NA,NA,NA
"2799",615,"a0982000407050519  ",NA,0,26,NA,64,NA,4,NA,16990,7,2016,NA,NA,NA
"2800",616,"a0982000407050526  ",2,1,28,30,52,55,4,66,16990,7,2016,17056,9,2016
"2801",617,"a0982000407050528  ",NA,0,30,NA,76,NA,4,NA,16990,7,2016,NA,NA,NA
"2802",618,"a0982000407050529  ",NA,0,30,NA,60,NA,4,NA,16990,7,2016,NA,NA,NA
"2803",619,"a0982000407050532  ",NA,0,23,NA,120,NA,4,NA,16990,7,2016,NA,NA,NA
"2804",620,"a0982000407050533  ",NA,0,28,NA,72,NA,4,NA,16990,7,2016,NA,NA,NA
"2805",621,"a0982000407050534  ",NA,0,25,NA,95,NA,4,NA,16990,7,2016,NA,NA,NA
"2806",622,"a0982000407050539  ",NA,0,28,NA,67,NA,4,NA,16990,7,2016,NA,NA,NA
"2807",623,"a0982000407050540  ",NA,0,24,NA,72,NA,4,NA,16990,7,2016,NA,NA,NA
"2808",624,"a0982000407050541  ",NA,0,27,NA,56,NA,4,NA,16990,7,2016,NA,NA,NA
"2809",625,"a0982000407050544  ",NA,0,22,NA,62,NA,4,NA,16990,7,2016,NA,NA,NA
"2810",626,"a0982000407050547  ",NA,0,26,NA,61,NA,4,NA,16990,7,2016,NA,NA,NA
"2811",627,"a0982000407050548  ",NA,0,21,NA,71,NA,4,NA,16990,7,2016,NA,NA,NA
"2812",628,"a0982000407050549  ",NA,0,30,NA,52,NA,4,NA,16990,7,2016,NA,NA,NA
"2813",629,"a0982000407050551  ",NA,0,24,NA,65,NA,4,NA,16990,7,2016,NA,NA,NA
"2815",631,"a0982000407050554  ",NA,0,27,NA,57,NA,4,NA,16990,7,2016,NA,NA,NA
"2816",632,"a0982000407050558  ",NA,0,22,NA,66,NA,4,NA,16990,7,2016,NA,NA,NA
"2817",633,"a0982000407050560  ",0,1,30,30,57,60,4,66,16990,7,2016,17056,9,2016
"2818",634,"a0982000407050562  ",NA,0,29,NA,121,NA,4,NA,16990,7,2016,NA,NA,NA
"2819",635,"a0982000407050564  ",NA,0,24,NA,65,NA,4,NA,16990,7,2016,NA,NA,NA
"2820",636,"a0982000407050567  ",-2,1,28,26,85,96,4,66,16990,7,2016,17056,9,2016
"2821",637,"a0982000407050568  ",NA,0,28,NA,87,NA,4,NA,16990,7,2016,NA,NA,NA
"2822",638,"a0982000407050569  ",NA,0,29,NA,72,NA,4,NA,16990,7,2016,NA,NA,NA
"2823",639,"a0982000407050573  ",-1,1,27,26,59,68,4,66,16990,7,2016,17056,9,2016
"2824",640,"a0982000407050574  ",-1,1,30,29,56,65,4,66,16990,7,2016,17056,9,2016
"2825",641,"a0982000407050576  ",0,1,22,22,87,98,4,65,16990,7,2016,17055,9,2016
"2826",642,"a0982000407050577  ",6,1,23,29,64,68,4,66,16990,7,2016,17056,9,2016
"2828",644,"a0982000407050817  ",NA,0,23,NA,68,NA,4,NA,16990,7,2016,NA,NA,NA
"2830",646,"a0982000407050893  ",-1,1,30,29,75,81,4,66,16990,7,2016,17056,9,2016
"2838",654,"a0982000407050954  ",3,1,31,34,95,102,4,66,16990,7,2016,17056,9,2016
"2892",708,"a0982000407069455  ",1,1,31,32,65,74,4,66,16990,7,2016,17056,9,2016
"2903",719,"a0982000407069705  ",NA,0,4,NA,76,NA,4,NA,16989,7,2016,NA,NA,NA
"2905",721,"a0982000407069714  ",1,1,31,32,91,96,4,66,16990,7,2016,17056,9,2016
"2906",722,"a0982000407069718  ",NA,0,5,NA,56,NA,4,NA,16989,7,2016,NA,NA,NA
"3113",201,"a0900067000077137  ",NA,0,19,NA,114,NA,5,NA,17055,9,2016,NA,NA,NA
"3119",207,"a0900067000077402  ",NA,0,27,NA,115,NA,5,NA,17056,9,2016,NA,NA,NA
"3121",209,"a0900067000077488  ",0,1,20,20,118,125,5,59,17055,9,2016,17114,11,2016
"3129",217,"a0900067000080101  ",0,1,23,23,150,155,5,59,17055,9,2016,17114,11,2016
"3132",220,"a0900067000080118  ",NA,0,34,NA,131,NA,5,NA,17056,9,2016,NA,NA,NA
"3133",221,"a0900067000080128  ",NA,0,34,NA,108,NA,5,NA,17056,9,2016,NA,NA,NA
"3140",228,"a0900067000080218  ",NA,0,34,NA,122,NA,5,NA,17056,9,2016,NA,NA,NA
"3141",229,"a0900067000080231  ",NA,0,29,NA,95,NA,5,NA,17056,9,2016,NA,NA,NA
"3142",230,"a0900067000080267  ",NA,0,32,NA,108,NA,5,NA,17056,9,2016,NA,NA,NA
"3149",237,"a0900067000080358  ",0,1,15,15,149,153,5,59,17055,9,2016,17114,11,2016
"3160",248,"a0900067000080587  ",2,1,26,28,156,156,5,58,17056,9,2016,17114,11,2016
"3163",251,"a0900067000080650  ",0,1,11,11,113,113,5,54,17055,9,2016,17109,11,2016
"3165",253,"a0900067000080658  ",NA,0,11,NA,78,NA,5,NA,17055,9,2016,NA,NA,NA
"3166",254,"a0900067000080659  ",NA,0,23,NA,102,NA,5,NA,17055,9,2016,NA,NA,NA
"3170",258,"a0900067000080740  ",2,1,13,15,104,112,5,59,17055,9,2016,17114,11,2016
"3171",259,"a0900067000080755  ",NA,0,26,NA,74,NA,5,NA,17056,9,2016,NA,NA,NA
"3172",260,"a0900067000080778  ",NA,0,26,NA,88,NA,5,NA,17056,9,2016,NA,NA,NA
"3176",264,"a0900067000080936  ",-4,1,33,29,78,82,5,60,17056,9,2016,17116,11,2016
"3178",266,"a0900067000084883  ",NA,0,7,NA,148,NA,5,NA,17055,9,2016,NA,NA,NA
"3183",271,"a0900067000085035  ",0,1,37,37,118,121,5,60,17056,9,2016,17116,11,2016
"3184",272,"a0900067000085040  ",0,1,29,29,110,120,5,60,17056,9,2016,17116,11,2016
"3189",277,"a0900067000085089  ",0,1,27,27,112,114,5,58,17056,9,2016,17114,11,2016
"3193",281,"a0900067000085185  ",NA,0,20,NA,140,NA,5,NA,17055,9,2016,NA,NA,NA
"3197",285,"a0900067000085211  ",NA,0,34,NA,103,NA,5,NA,17056,9,2016,NA,NA,NA
"3201",289,"a0900067000085276  ",5,1,23,28,91,91,5,59,17055,9,2016,17114,11,2016
"3203",291,"a0900067000085314  ",NA,0,28,NA,113,NA,5,NA,17056,9,2016,NA,NA,NA
"3204",292,"a0900067000085328  ",NA,0,15,NA,139,NA,5,NA,17055,9,2016,NA,NA,NA
"3207",295,"a0900067000085349  ",0,1,37,37,120,126,5,60,17056,9,2016,17116,11,2016
"3210",298,"a0900067000085374  ",0,1,19,19,141,142,5,59,17055,9,2016,17114,11,2016
"3211",299,"a0900067000085377  ",-1,1,28,27,144,150,5,58,17056,9,2016,17114,11,2016
"3215",303,"a0900067000085430  ",NA,0,31,NA,85,NA,5,NA,17056,9,2016,NA,NA,NA
"3258",346,"a0900067000121881  ",0,1,33,33,60,62,5,60,17056,9,2016,17116,11,2016
"3260",348,"a0900067000121884  ",3,1,31,34,134,142,5,60,17056,9,2016,17116,11,2016
"3261",349,"a0900067000121885  ",NA,0,31,NA,71,NA,5,NA,17056,9,2016,NA,NA,NA
"3262",350,"a0900067000121887  ",NA,0,33,NA,85,NA,5,NA,17056,9,2016,NA,NA,NA
"3263",351,"a0900067000121890  ",-2,1,33,31,74,82,5,60,17056,9,2016,17116,11,2016
"3264",352,"a0900067000121896  ",NA,0,31,NA,84,NA,5,NA,17056,9,2016,NA,NA,NA
"3265",353,"a0900067000121898  ",0,1,29,29,61,63,5,60,17056,9,2016,17116,11,2016
"3266",354,"a0900067000121899  ",NA,0,32,NA,70,NA,5,NA,17056,9,2016,NA,NA,NA
"3267",355,"a0900067000121908  ",NA,0,29,NA,91,NA,5,NA,17056,9,2016,NA,NA,NA
"3268",356,"a0900067000121910  ",NA,0,32,NA,80,NA,5,NA,17056,9,2016,NA,NA,NA
"3269",357,"a0900067000121912  ",NA,0,33,NA,81,NA,5,NA,17056,9,2016,NA,NA,NA
"3270",358,"a0900067000121913  ",NA,0,33,NA,71,NA,5,NA,17056,9,2016,NA,NA,NA
"3271",359,"a0900067000121914  ",NA,0,30,NA,78,NA,5,NA,17056,9,2016,NA,NA,NA
"3272",360,"a0900067000121915  ",NA,0,26,NA,68,NA,5,NA,17056,9,2016,NA,NA,NA
"3273",361,"a0900067000121916  ",0,1,31,31,74,78,5,60,17056,9,2016,17116,11,2016
"3274",362,"a0900067000121917  ",NA,0,28,NA,51,NA,5,NA,17056,9,2016,NA,NA,NA
"3275",363,"a0900067000121919  ",0,1,34,34,80,83,5,60,17056,9,2016,17116,11,2016
"3276",364,"a0900067000121923  ",NA,0,31,NA,58,NA,5,NA,17056,9,2016,NA,NA,NA
"3277",365,"a0900067000121927  ",NA,0,30,NA,69,NA,5,NA,17056,9,2016,NA,NA,NA
"3278",366,"a0900067000121929  ",-1,1,30,29,73,80,5,60,17056,9,2016,17116,11,2016
"3279",367,"a0900067000121930  ",0,1,29,29,68,73,5,60,17056,9,2016,17116,11,2016
"3280",368,"a0900067000121931  ",NA,0,29,NA,94,NA,5,NA,17056,9,2016,NA,NA,NA
"3281",369,"a0900067000121935  ",NA,0,34,NA,64,NA,5,NA,17056,9,2016,NA,NA,NA
"3282",370,"a0900067000121936  ",1,1,29,30,59,66,5,60,17056,9,2016,17116,11,2016
"3283",371,"a0900067000121938  ",0,1,34,34,62,63,5,60,17056,9,2016,17116,11,2016
"3284",372,"a0900067000121942  ",1,1,34,35,102,104,5,60,17056,9,2016,17116,11,2016
"3285",373,"a0900067000121946  ",0,1,29,29,60,61,5,60,17056,9,2016,17116,11,2016
"3286",374,"a0900067000121948  ",NA,0,29,NA,54,NA,5,NA,17056,9,2016,NA,NA,NA
"3287",375,"a0900067000121950  ",NA,0,30,NA,78,NA,5,NA,17056,9,2016,NA,NA,NA
"3288",376,"a0900067000121951  ",-1,1,32,31,89,94,5,60,17056,9,2016,17116,11,2016
"3289",377,"a0900067000121952  ",NA,0,31,NA,68,NA,5,NA,17056,9,2016,NA,NA,NA
"3290",378,"a0900067000121956  ",NA,0,32,NA,88,NA,5,NA,17056,9,2016,NA,NA,NA
"3291",379,"a0900067000121959  ",NA,0,29,NA,65,NA,5,NA,17056,9,2016,NA,NA,NA
"3292",380,"a0900067000121960  ",NA,0,29,NA,81,NA,5,NA,17056,9,2016,NA,NA,NA
"3293",381,"a0900067000121962  ",NA,0,29,NA,78,NA,5,NA,17056,9,2016,NA,NA,NA
"3294",382,"a0900067000121963  ",NA,0,34,NA,92,NA,5,NA,17056,9,2016,NA,NA,NA
"3295",383,"a0900067000121964  ",NA,0,34,NA,58,NA,5,NA,17056,9,2016,NA,NA,NA
"3296",384,"a0900067000121965  ",NA,0,31,NA,68,NA,5,NA,17056,9,2016,NA,NA,NA
"3297",385,"a0900067000121966  ",NA,0,30,NA,62,NA,5,NA,17056,9,2016,NA,NA,NA
"3298",386,"a0900067000121969  ",0,1,26,26,83,90,5,58,17056,9,2016,17114,11,2016
"3299",387,"a0900067000121970  ",NA,0,31,NA,70,NA,5,NA,17056,9,2016,NA,NA,NA
"3300",388,"a0900067000121971  ",NA,0,26,NA,84,NA,5,NA,17056,9,2016,NA,NA,NA
"3301",389,"a0900067000121972  ",NA,0,31,NA,58,NA,5,NA,17056,9,2016,NA,NA,NA
"3302",390,"a0900067000121974  ",-1,1,30,29,71,72,5,60,17056,9,2016,17116,11,2016
"3303",391,"a0900067000121976  ",NA,0,34,NA,64,NA,5,NA,17056,9,2016,NA,NA,NA
"3304",392,"a0900067000121977  ",NA,0,33,NA,75,NA,5,NA,17056,9,2016,NA,NA,NA
"3305",393,"a0900067000121979  ",NA,0,31,NA,64,NA,5,NA,17056,9,2016,NA,NA,NA
"3306",394,"a0900067000121980  ",0,1,29,29,63,68,5,60,17056,9,2016,17116,11,2016
"3477",565,"a0982000407050112  ",NA,0,31,NA,82,NA,5,NA,17056,9,2016,NA,NA,NA
"3478",566,"a0982000407050114  ",NA,0,28,NA,102,NA,5,NA,17056,9,2016,NA,NA,NA
"3479",567,"a0982000407050119  ",0,1,22,22,98,103,5,59,17055,9,2016,17114,11,2016
"3481",569,"a0982000407050133  ",NA,0,31,NA,124,NA,5,NA,17056,9,2016,NA,NA,NA
"3483",571,"a0982000407050147  ",0,1,26,26,87,95,5,58,17056,9,2016,17114,11,2016
"3487",575,"a0982000407050158  ",NA,0,29,NA,105,NA,5,NA,17056,9,2016,NA,NA,NA
"3499",587,"a0982000407050426  ",NA,0,32,NA,55,NA,5,NA,17056,9,2016,NA,NA,NA
"3501",589,"a0982000407050435  ",0,1,13,13,92,101,5,54,17055,9,2016,17109,11,2016
"3503",591,"a0982000407050447  ",NA,0,11,NA,133,NA,5,NA,17055,9,2016,NA,NA,NA
"3515",603,"a0982000407050493  ",NA,0,22,NA,143,NA,5,NA,17055,9,2016,NA,NA,NA
"3520",608,"a0982000407050505  ",NA,0,29,NA,58,NA,5,NA,17056,9,2016,NA,NA,NA
"3523",611,"a0982000407050509  ",1,1,26,27,97,102,5,58,17056,9,2016,17114,11,2016
"3528",616,"a0982000407050526  ",NA,0,30,NA,55,NA,5,NA,17056,9,2016,NA,NA,NA
"3542",630,"a0982000407050552  ",NA,0,29,NA,106,NA,5,NA,17056,9,2016,NA,NA,NA
"3545",633,"a0982000407050560  ",NA,0,30,NA,60,NA,5,NA,17056,9,2016,NA,NA,NA
"3548",636,"a0982000407050567  ",NA,0,26,NA,96,NA,5,NA,17056,9,2016,NA,NA,NA
"3551",639,"a0982000407050573  ",NA,0,26,NA,68,NA,5,NA,17056,9,2016,NA,NA,NA
"3552",640,"a0982000407050574  ",NA,0,29,NA,65,NA,5,NA,17056,9,2016,NA,NA,NA
"3553",641,"a0982000407050576  ",NA,0,22,NA,98,NA,5,NA,17055,9,2016,NA,NA,NA
"3554",642,"a0982000407050577  ",1,1,29,30,68,73,5,60,17056,9,2016,17116,11,2016
"3558",646,"a0982000407050893  ",0,1,29,29,81,83,5,60,17056,9,2016,17116,11,2016
"3566",654,"a0982000407050954  ",-2,1,34,32,102,103,5,60,17056,9,2016,17116,11,2016
"3569",657,"a0982000407063135  ",-1,1,5,4,49,55,5,54,17055,9,2016,17109,11,2016
"3570",658,"a0982000407063143  ",NA,0,20,NA,114,NA,5,NA,17055,9,2016,NA,NA,NA
"3571",659,"a0982000407063145  ",0,1,11,11,109,116,5,54,17055,9,2016,17109,11,2016
"3572",660,"a0982000407063151  ",0,1,11,11,105,110,5,54,17055,9,2016,17109,11,2016
"3573",661,"a0982000407063153  ",6,1,5,11,64,72,5,54,17055,9,2016,17109,11,2016
"3574",662,"a0982000407063155  ",5,1,4,9,59,66,5,54,17055,9,2016,17109,11,2016
"3575",663,"a0982000407063174  ",NA,0,4,NA,80,NA,5,NA,17055,9,2016,NA,NA,NA
"3576",664,"a0982000407063179  ",0,1,11,11,103,108,5,54,17055,9,2016,17109,11,2016
"3577",665,"a0982000407063180  ",NA,0,9,NA,101,NA,5,NA,17055,9,2016,NA,NA,NA
"3578",666,"a0982000407063190  ",NA,0,12,NA,70,NA,5,NA,17055,9,2016,NA,NA,NA
"3579",667,"a0982000407063194  ",-1,1,17,16,62,71,5,59,17055,9,2016,17114,11,2016
"3580",668,"a0982000407063195  ",NA,0,4,NA,71,NA,5,NA,17055,9,2016,NA,NA,NA
"3581",669,"a0982000407063197  ",NA,0,6,NA,56,NA,5,NA,17055,9,2016,NA,NA,NA
"3582",670,"a0982000407063204  ",-2,1,6,4,58,60,5,54,17055,9,2016,17109,11,2016
"3583",671,"a0982000407063220  ",0,1,11,11,93,98,5,54,17055,9,2016,17109,11,2016
"3584",672,"a0982000407063222  ",NA,0,11,NA,97,NA,5,NA,17055,9,2016,NA,NA,NA
"3585",673,"a0982000407063229  ",NA,0,4,NA,53,NA,5,NA,17055,9,2016,NA,NA,NA
"3586",674,"a0982000407063230  ",NA,0,5,NA,52,NA,5,NA,17055,9,2016,NA,NA,NA
"3588",676,"a0982000407063537  ",-1,1,20,19,144,152,5,59,17055,9,2016,17114,11,2016
"3589",677,"a0982000407063539  ",7,1,22,29,64,67,5,61,17055,9,2016,17116,11,2016
"3590",678,"a0982000407063540  ",NA,0,16,NA,56,NA,5,NA,17055,9,2016,NA,NA,NA
"3591",679,"a0982000407063541  ",NA,0,13,NA,98,NA,5,NA,17055,9,2016,NA,NA,NA
"3592",680,"a0982000407063550  ",NA,0,20,NA,78,NA,5,NA,17055,9,2016,NA,NA,NA
"3593",681,"a0982000407063553  ",0,1,16,16,65,70,5,59,17055,9,2016,17114,11,2016
"3594",682,"a0982000407063554  ",0,1,13,13,78,88,5,54,17055,9,2016,17109,11,2016
"3595",683,"a0982000407063560  ",NA,0,22,NA,125,NA,5,NA,17055,9,2016,NA,NA,NA
"3596",684,"a0982000407063562  ",NA,0,20,NA,82,NA,5,NA,17055,9,2016,NA,NA,NA
"3597",685,"a0982000407063563  ",NA,0,21,NA,67,NA,5,NA,17055,9,2016,NA,NA,NA
"3598",686,"a0982000407063564  ",0,1,20,20,62,66,5,59,17055,9,2016,17114,11,2016
"3599",687,"a0982000407063580  ",NA,0,20,NA,78,NA,5,NA,17055,9,2016,NA,NA,NA
"3600",688,"a0982000407063581  ",NA,0,13,NA,66,NA,5,NA,17055,9,2016,NA,NA,NA
"3601",689,"a0982000407063582  ",6,1,23,29,74,81,5,61,17055,9,2016,17116,11,2016
"3602",690,"a0982000407063583  ",-2,1,20,18,56,60,5,59,17055,9,2016,17114,11,2016
"3603",691,"a0982000407063584  ",NA,0,20,NA,93,NA,5,NA,17055,9,2016,NA,NA,NA
"3604",692,"a0982000407063585  ",NA,0,25,NA,76,NA,5,NA,17056,9,2016,NA,NA,NA
"3605",693,"a0982000407063590  ",0,1,13,13,72,78,5,54,17055,9,2016,17109,11,2016
"3606",694,"a0982000407063591  ",0,1,14,14,89,97,5,54,17055,9,2016,17109,11,2016
"3607",695,"a0982000407063593  ",NA,0,20,NA,77,NA,5,NA,17055,9,2016,NA,NA,NA
"3608",696,"a0982000407063599  ",NA,0,23,NA,67,NA,5,NA,17055,9,2016,NA,NA,NA
"3609",697,"a0982000407063601  ",NA,0,24,NA,58,NA,5,NA,17055,9,2016,NA,NA,NA
"3610",698,"a0982000407063607  ",NA,0,13,NA,99,NA,5,NA,17055,9,2016,NA,NA,NA
"3611",699,"a0982000407063608  ",-3,1,16,13,74,81,5,54,17055,9,2016,17109,11,2016
"3612",700,"a0982000407063609  ",NA,0,20,NA,90,NA,5,NA,17055,9,2016,NA,NA,NA
"3613",701,"a0982000407063614  ",1,1,25,26,66,67,5,58,17056,9,2016,17114,11,2016
"3614",702,"a0982000407063616  ",0,1,20,20,108,114,5,59,17055,9,2016,17114,11,2016
"3615",703,"a0982000407063618  ",NA,0,24,NA,118,NA,5,NA,17055,9,2016,NA,NA,NA
"3616",704,"a0982000407063627  ",NA,0,24,NA,68,NA,5,NA,17055,9,2016,NA,NA,NA
"3617",705,"a0982000407063632  ",0,1,22,22,75,82,5,59,17055,9,2016,17114,11,2016
"3618",706,"a0982000407063633  ",0,1,13,13,62,68,5,54,17055,9,2016,17109,11,2016
"3619",707,"a0982000407063634  ",NA,0,25,NA,60,NA,5,NA,17056,9,2016,NA,NA,NA
"3620",708,"a0982000407069455  ",NA,0,32,NA,74,NA,5,NA,17056,9,2016,NA,NA,NA
"3621",709,"a0982000407069466  ",NA,0,34,NA,152,NA,5,NA,17056,9,2016,NA,NA,NA
"3625",713,"a0982000407069554  ",NA,0,35,NA,73,NA,5,NA,17056,9,2016,NA,NA,NA
"3627",715,"a0982000407069666  ",5,1,4,9,66,71,5,54,17055,9,2016,17109,11,2016
"3630",718,"a0982000407069696  ",NA,0,12,NA,100,NA,5,NA,17055,9,2016,NA,NA,NA
"3633",721,"a0982000407069714  ",NA,0,32,NA,96,NA,5,NA,17056,9,2016,NA,NA,NA
"3638",726,"a0982000407069747  ",NA,0,5,NA,65,NA,5,NA,17055,9,2016,NA,NA,NA
"3849",209,"a0900067000077488  ",NA,0,20,NA,125,NA,6,NA,17114,11,2016,NA,NA,NA
"3851",211,"a0900067000080002  ",NA,0,22,NA,94,NA,6,NA,17114,11,2016,NA,NA,NA
"3853",213,"a0900067000080044  ",NA,0,22,NA,154,NA,6,NA,17114,11,2016,NA,NA,NA
"3857",217,"a0900067000080101  ",NA,0,23,NA,155,NA,6,NA,17114,11,2016,NA,NA,NA
"3866",226,"a0900067000080200  ",0,1,29,29,120,119,6,55,17116,11,2016,17171,1,2017
"3873",233,"a0900067000080312  ",NA,0,19,NA,128,NA,6,NA,17114,11,2016,NA,NA,NA
"3874",234,"a0900067000080320  ",NA,0,23,NA,110,NA,6,NA,17114,11,2016,NA,NA,NA
"3877",237,"a0900067000080358  ",NA,0,15,NA,153,NA,6,NA,17114,11,2016,NA,NA,NA
"3888",248,"a0900067000080587  ",NA,0,28,NA,156,NA,6,NA,17114,11,2016,NA,NA,NA
"3891",251,"a0900067000080650  ",NA,0,11,NA,113,NA,6,NA,17109,11,2016,NA,NA,NA
"3896",256,"a0900067000080708  ",NA,0,25,NA,89,NA,6,NA,17114,11,2016,NA,NA,NA
"3898",258,"a0900067000080740  ",0,1,15,15,112,113,6,57,17114,11,2016,17171,1,2017
"3904",264,"a0900067000080936  ",0,1,29,29,82,82,6,55,17116,11,2016,17171,1,2017
"3911",271,"a0900067000085035  ",0,1,37,37,121,121,6,56,17116,11,2016,17172,1,2017
"3912",272,"a0900067000085040  ",NA,0,29,NA,120,NA,6,NA,17116,11,2016,NA,NA,NA
"3916",276,"a0900067000085086  ",-4,1,27,23,105,106,6,57,17114,11,2016,17171,1,2017
"3917",277,"a0900067000085089  ",NA,0,27,NA,114,NA,6,NA,17114,11,2016,NA,NA,NA
"3927",287,"a0900067000085219  ",NA,0,23,NA,108,NA,6,NA,17114,11,2016,NA,NA,NA
"3929",289,"a0900067000085276  ",NA,0,28,NA,91,NA,6,NA,17114,11,2016,NA,NA,NA
"3935",295,"a0900067000085349  ",NA,0,37,NA,126,NA,6,NA,17116,11,2016,NA,NA,NA
"3938",298,"a0900067000085374  ",0,1,19,19,142,142,6,57,17114,11,2016,17171,1,2017
"3939",299,"a0900067000085377  ",NA,0,27,NA,150,NA,6,NA,17114,11,2016,NA,NA,NA
"3940",300,"a0900067000085394  ",NA,0,25,NA,85,NA,6,NA,17114,11,2016,NA,NA,NA
"3947",307,"a0900067000085457  ",NA,0,22,NA,105,NA,6,NA,17114,11,2016,NA,NA,NA
"3950",310,"a0900067000116681  ",5,1,29,34,70,72,6,56,17116,11,2016,17172,1,2017
"3951",311,"a0900067000116682  ",-2,1,16,14,70,73,6,57,17114,11,2016,17171,1,2017
"3952",312,"a0900067000116689  ",NA,0,13,NA,82,NA,6,NA,17109,11,2016,NA,NA,NA
"3953",313,"a0900067000116691  ",NA,0,26,NA,70,NA,6,NA,17114,11,2016,NA,NA,NA
"3954",314,"a0900067000116696  ",NA,0,4,NA,55,NA,6,NA,17109,11,2016,NA,NA,NA
"3955",315,"a0900067000116698  ",0,1,22,22,64,64,6,57,17114,11,2016,17171,1,2017
"3956",316,"a0900067000116709  ",NA,0,5,NA,107,NA,6,NA,17109,11,2016,NA,NA,NA
"3957",317,"a0900067000116721  ",NA,0,5,NA,68,NA,6,NA,17109,11,2016,NA,NA,NA
"3958",318,"a0900067000116722  ",NA,0,11,NA,86,NA,6,NA,17109,11,2016,NA,NA,NA
"3959",319,"a0900067000116733  ",NA,0,26,NA,72,NA,6,NA,17114,11,2016,NA,NA,NA
"3960",320,"a0900067000116736  ",NA,0,25,NA,60,NA,6,NA,17114,11,2016,NA,NA,NA
"3961",321,"a0900067000116737  ",0,1,20,20,108,107,6,57,17114,11,2016,17171,1,2017
"3962",322,"a0900067000116738  ",NA,0,25,NA,55,NA,6,NA,17114,11,2016,NA,NA,NA
"3963",323,"a0900067000116739  ",NA,0,11,NA,54,NA,6,NA,17109,11,2016,NA,NA,NA
"3964",324,"a0900067000116740  ",NA,0,20,NA,71,NA,6,NA,17114,11,2016,NA,NA,NA
"3965",325,"a0900067000116745  ",1,1,4,5,58,58,6,62,17109,11,2016,17171,1,2017
"3966",326,"a0900067000116747  ",NA,0,11,NA,81,NA,6,NA,17109,11,2016,NA,NA,NA
"3967",327,"a0900067000116750  ",NA,0,28,NA,67,NA,6,NA,17114,11,2016,NA,NA,NA
"3968",328,"a0900067000116752  ",NA,0,10,NA,54,NA,6,NA,17109,11,2016,NA,NA,NA
"3969",329,"a0900067000116755  ",NA,0,11,NA,51,NA,6,NA,17109,11,2016,NA,NA,NA
"3970",330,"a0900067000116768  ",NA,0,22,NA,100,NA,6,NA,17114,11,2016,NA,NA,NA
"3971",331,"a0900067000116769  ",NA,0,9,NA,56,NA,6,NA,17109,11,2016,NA,NA,NA
"3972",332,"a0900067000116772  ",NA,0,10,NA,53,NA,6,NA,17109,11,2016,NA,NA,NA
"3973",333,"a0900067000116778  ",NA,0,11,NA,61,NA,6,NA,17109,11,2016,NA,NA,NA
"3974",334,"a0900067000116780  ",NA,0,11,NA,68,NA,6,NA,17109,11,2016,NA,NA,NA
"3975",335,"a0900067000121784  ",NA,0,30,NA,53,NA,6,NA,17116,11,2016,NA,NA,NA
"3976",336,"a0900067000121795  ",NA,0,33,NA,67,NA,6,NA,17116,11,2016,NA,NA,NA
"3977",337,"a0900067000121796  ",NA,0,30,NA,100,NA,6,NA,17116,11,2016,NA,NA,NA
"3978",338,"a0900067000121797  ",NA,0,34,NA,73,NA,6,NA,17116,11,2016,NA,NA,NA
"3979",339,"a0900067000121817  ",NA,0,29,NA,60,NA,6,NA,17116,11,2016,NA,NA,NA
"3980",340,"a0900067000121821  ",NA,0,31,NA,68,NA,6,NA,17116,11,2016,NA,NA,NA
"3981",341,"a0900067000121824  ",NA,0,30,NA,67,NA,6,NA,17116,11,2016,NA,NA,NA
"3982",342,"a0900067000121837  ",NA,0,31,NA,57,NA,6,NA,17116,11,2016,NA,NA,NA
"3983",343,"a0900067000121857  ",NA,0,34,NA,91,NA,6,NA,17116,11,2016,NA,NA,NA
"3984",344,"a0900067000121861  ",NA,0,29,NA,66,NA,6,NA,17116,11,2016,NA,NA,NA
"3985",345,"a0900067000121874  ",NA,0,30,NA,64,NA,6,NA,17116,11,2016,NA,NA,NA
"3986",346,"a0900067000121881  ",0,1,33,33,62,63,6,55,17116,11,2016,17171,1,2017
"3987",347,"a0900067000121882  ",NA,0,30,NA,79,NA,6,NA,17116,11,2016,NA,NA,NA
"3988",348,"a0900067000121884  ",0,1,34,34,142,143,6,56,17116,11,2016,17172,1,2017
"3991",351,"a0900067000121890  ",NA,0,31,NA,82,NA,6,NA,17116,11,2016,NA,NA,NA
"3993",353,"a0900067000121898  ",NA,0,29,NA,63,NA,6,NA,17116,11,2016,NA,NA,NA
"4001",361,"a0900067000121916  ",NA,0,31,NA,78,NA,6,NA,17116,11,2016,NA,NA,NA
"4003",363,"a0900067000121919  ",NA,0,34,NA,83,NA,6,NA,17116,11,2016,NA,NA,NA
"4006",366,"a0900067000121929  ",NA,0,29,NA,80,NA,6,NA,17116,11,2016,NA,NA,NA
"4007",367,"a0900067000121930  ",NA,0,29,NA,73,NA,6,NA,17116,11,2016,NA,NA,NA
"4010",370,"a0900067000121936  ",NA,0,30,NA,66,NA,6,NA,17116,11,2016,NA,NA,NA
