"","b[1]","b[2]","b[3]","b[4]","b[5]","sigma","phi"
"333",3.21262,0.600211,-0.0280189,0.0882455,-0.0178132,6.96567,0.261251
"334",3.18677,0.598507,-0.119496,0.116204,-0.187902,6.69866,0.290659
"335",3.23235,0.5348,-0.129309,0.131075,-0.219596,6.36957,0.293817
"336",3.20951,0.575139,-0.135044,0.127423,-0.150904,6.68855,0.281718
"337",3.20114,0.52337,-0.0778162,0.0974042,-0.0950256,6.485,0.298937
"338",3.32055,0.471068,-0.132263,0.051386,-0.19342,6.95094,0.274971
"339",3.22204,0.631523,-0.0371014,0.0952982,0.0571286,6.94034,0.295854
"340",3.27595,0.54792,-0.0631644,0.0221748,-0.133826,6.43886,0.274414
"341",3.23981,0.538037,-0.0830822,0.0399548,-0.180554,6.85456,0.278088
"342",3.34412,0.362193,-0.08834,0.0335507,-0.0532005,6.81018,0.255252
"343",3.33107,0.448932,-0.0735087,0.0709652,0.0559142,6.71599,0.316798
"344",3.21283,0.56297,-0.0848354,0.0592006,-0.212741,6.79374,0.264644
"345",3.25864,0.541261,-0.107858,0.0807228,-0.241912,6.85236,0.269784
"346",3.30685,0.481816,-0.121412,0.0690736,-0.139979,6.61824,0.278197
"347",3.14737,0.654709,-0.0406777,0.0710619,-0.285593,6.33208,0.284338
"348",3.29992,0.483558,-0.143894,0.0858329,-0.141368,6.32893,0.292287
"349",3.25685,0.534126,-0.101645,0.0661077,-0.0270795,6.65334,0.267196
"350",3.32793,0.45884,-0.056342,0.0516613,-0.17374,6.44216,0.273591
"351",3.38118,0.408979,-0.0660721,-0.0424927,-0.395293,6.7444,0.265336
"352",3.27418,0.515651,-0.131218,0.0604942,-0.279074,6.76492,0.285793
"353",3.25294,0.51329,-0.0591523,0.0758018,-0.0667937,6.83271,0.296333
"354",3.18547,0.651864,-0.0601331,0.105564,-0.392985,6.61038,0.292863
"355",3.16374,0.524316,-0.128823,0.0740343,-0.162072,6.83461,0.283043
"356",3.24052,0.543639,-0.0835485,0.0218528,-0.400075,6.46571,0.285477
"357",3.12967,0.580406,-0.101514,0.168514,0.0369972,6.43368,0.285587
"358",3.23745,0.545806,-0.0496351,0.0743085,-0.118976,6.56136,0.274026
"359",3.25363,0.574723,-0.038549,0.0463291,-0.120735,6.75456,0.277167
"360",3.30881,0.508019,-0.0985187,0.0345776,-0.121376,6.89491,0.269811
"361",3.24549,0.618086,-0.0737142,0.0942947,-0.0482703,6.97211,0.283294
"362",3.19717,0.611236,-0.0611934,0.0985796,-0.208258,6.47377,0.286122
"363",3.30361,0.374583,-0.0609256,0.0246019,-0.091168,6.92054,0.280498
"364",3.27626,0.491099,-0.0968754,0.066593,-0.119535,7.05434,0.284088
"365",3.34701,0.409299,0.0343752,0.0907997,-0.0961408,6.56041,0.280027
"366",3.20811,0.632322,-0.0518921,0.0688511,-0.206116,6.82321,0.27996
"367",3.33946,0.509076,-0.127592,0.0930488,-0.28581,6.37209,0.277097
"368",3.17452,0.644299,-0.129589,0.139434,-0.132964,6.76445,0.268464
"369",3.36177,0.537767,-0.0739495,0.0411558,-0.366441,6.53097,0.269041
"370",3.32581,0.384515,-0.0451431,0.0167826,-0.20588,6.74172,0.287934
"371",3.27649,0.537865,-0.1194,0.0451428,-0.196814,6.67585,0.276698
"372",3.21522,0.583262,-0.0703207,0.0859944,-0.244983,6.42501,0.252446
"373",3.19826,0.581056,0.0177388,0.054245,-0.158688,6.46359,0.271133
"374",3.21118,0.585319,-0.15423,0.110563,-0.145126,6.16621,0.279321
"375",3.31899,0.479976,-0.0848235,0.0325338,-0.102259,7.16537,0.277199
"376",3.24324,0.558803,-0.0200499,0.0333407,-0.223744,6.94506,0.281331
"377",3.24892,0.484508,-0.137047,0.0185196,-0.100235,6.65153,0.266566
"378",3.34034,0.587163,-0.127675,0.117883,-0.370273,6.16887,0.275023
"379",3.29096,0.555222,-0.117199,0.0366243,-0.214145,6.54012,0.256219
"380",3.17792,0.600133,-0.0682564,0.095676,-0.193683,7.08471,0.277698
"381",3.27057,0.544025,-0.0723437,0.078699,-0.221924,6.69904,0.272962
"382",3.29223,0.530658,-0.0214576,0.0955594,-0.095414,6.76294,0.271657
"383",3.19481,0.667839,-0.147615,0.0916113,-0.194055,6.483,0.25754
"384",3.23288,0.611137,-0.134979,0.108011,-0.301782,6.60056,0.269289
"385",3.30767,0.517845,-0.124429,0.0260123,-0.211382,6.88137,0.275981
"386",3.26265,0.534929,-0.0331015,0.0732502,0.128363,6.71259,0.273488
"387",3.26718,0.537245,-0.0677417,0.0381005,-0.27344,6.69691,0.280719
"388",3.37705,0.372518,-0.0835228,0.0574403,-0.120866,6.70582,0.271263
"389",3.20903,0.53613,-0.0792818,0.0203378,0.0256866,6.62197,0.302873
"390",3.26399,0.609476,-0.0415876,0.07002,-0.0979457,6.83929,0.261484
"391",3.27146,0.533755,-0.039815,0.0528553,-0.207832,6.16484,0.28341
"392",3.30837,0.410361,-0.0920287,0.0904122,-0.169124,6.52112,0.26923
"393",3.2674,0.476731,-0.119242,0.0543748,-0.146352,6.96324,0.293674
"394",3.30213,0.615764,-0.0648033,0.103504,-0.0373996,6.82604,0.266174
"395",3.20941,0.569847,-0.0502,-0.0475476,-0.158653,6.75137,0.283928
"396",3.13746,0.578034,-0.129988,0.0625946,0.0892059,6.41339,0.279807
"397",3.36704,0.438487,-0.089221,0.0505974,-0.143682,6.60421,0.29675
"398",3.27664,0.514761,-0.0514779,0.104314,-0.0527456,6.49838,0.286001
"399",3.19248,0.627867,-0.0662413,0.111243,-0.112838,6.93951,0.27958
"400",3.33569,0.491229,-0.0764575,0.0659279,0.0033951,6.92219,0.280021
"401",3.18724,0.577833,-0.0602943,0.0999271,-0.180847,6.44457,0.284996
"402",3.24326,0.489059,-0.0557293,0.0454165,-0.00370157,6.72076,0.286997
"403",3.25092,0.515874,-0.038674,0.120828,0.133453,6.63142,0.298721
"404",3.23545,0.576685,-0.0777633,0.00648409,-0.0319851,6.85613,0.28255
"405",3.34865,0.390027,-0.0764482,0.00198301,0.0489209,6.62662,0.279288
"406",3.31317,0.484795,-0.0909367,0.0306262,-0.190351,6.71792,0.265476
"407",3.1874,0.711257,-0.0543686,0.0911572,0.0107414,6.83636,0.280817
"408",3.40875,0.339879,-0.0901793,-0.00446317,-0.103948,6.87046,0.28257
"409",3.28,0.566674,-0.147825,0.0636763,-0.163405,6.49185,0.30315
"410",3.25557,0.429418,-0.0953919,0.032146,-0.0466679,6.30735,0.276832
"411",3.36566,0.443326,-0.0825477,0.0384076,-0.307428,7.00876,0.279419
"412",3.28739,0.532078,-0.0923821,0.0662159,0.0926469,6.58577,0.274306
"413",3.23203,0.596143,-0.0519869,0.141955,-0.0440836,6.50958,0.254229
"414",3.2982,0.426454,-0.138742,0.0679282,-0.0243125,6.31931,0.299432
"415",3.2641,0.5633,-0.0562299,0.0995046,-0.166686,6.53613,0.290021
"416",3.25516,0.576805,-0.00508791,0.032772,-0.224307,6.79106,0.287899
"417",3.19144,0.6156,-0.0665148,0.103102,0.0417982,6.91348,0.287501
"418",3.35219,0.46072,-0.121687,-0.0153316,-0.23274,6.51114,0.266357
"419",3.23123,0.552905,-0.106255,0.0815635,-0.167241,6.74839,0.280508
"420",3.24472,0.567499,-0.0353769,0.0359084,0.371686,6.73731,0.302775
"421",3.26612,0.492139,-0.0822292,0.0104803,0.060738,6.50814,0.269889
"422",3.2621,0.51112,-0.0186969,0.09425,-0.069202,6.43314,0.282273
"423",3.30289,0.527316,-0.0800595,0.0678206,-0.264452,6.63284,0.273636
"424",3.36274,0.460418,-0.0369442,0.0859051,0.117644,7.3215,0.287242
"425",3.18634,0.621543,-0.0913284,0.123471,0.140555,6.52239,0.284844
"426",3.25186,0.628344,-0.153671,0.0694325,-0.181613,6.3964,0.286815
"427",3.26796,0.459168,-0.0481206,0.0453552,-0.158374,6.70969,0.265901
"428",3.26075,0.542342,-0.109639,0.0883466,0.0632211,6.50492,0.27688
"429",3.28556,0.497703,-0.0988522,-0.00239373,-0.149989,6.76032,0.293795
"430",3.35813,0.475063,-0.049351,0.0430652,-0.018594,6.26761,0.286373
"431",3.28999,0.529988,-0.148313,0.0710419,-0.179075,6.51388,0.280527
"432",3.2775,0.571274,-0.0859092,0.00284757,-0.26946,6.6036,0.271183
"433",3.36911,0.41527,-0.0749407,0.0307928,-0.251886,6.71787,0.264884
"434",3.22915,0.566293,-0.126729,0.0707955,-0.0592044,6.13625,0.262018
"435",3.29564,0.439013,-0.0974759,0.0382428,-0.179891,6.82057,0.277529
"436",3.28209,0.546367,-0.121845,0.025582,-0.0479806,6.67088,0.286865
"437",3.1904,0.643525,-0.0797303,0.150568,0.0449866,6.51463,0.280131
"438",3.3237,0.438176,-0.125365,-0.0224924,-0.00528484,6.84941,0.290645
"439",3.23579,0.669399,-0.115335,0.17353,-0.0536831,6.54531,0.271123
"440",3.22,0.466497,-0.064882,0.0785641,0.272865,6.68256,0.277665
"441",3.24834,0.569947,-0.0330062,0.0977039,-0.159041,6.75539,0.27141
"442",3.26908,0.579265,-0.0669234,0.118371,0.0326799,6.62256,0.290356
"443",3.31901,0.463536,-0.100226,0.115273,-0.19506,6.70968,0.291567
"444",3.20324,0.52631,-0.0797448,0.0952112,-0.000177587,6.81338,0.272967
"445",3.31942,0.426011,-0.113341,0.00669616,0.0435256,6.82702,0.294352
"446",3.29529,0.45561,-0.0743189,0.10687,-0.102905,7.06518,0.267904
"447",3.20785,0.564286,-0.0275093,0.08501,-0.212923,6.95288,0.268321
"448",3.35728,0.467828,-0.0628418,-0.0220034,-0.121702,6.66612,0.283332
"449",3.34147,0.436146,-0.0964712,0.0524345,-0.0722514,6.59079,0.265255
"450",3.21654,0.522004,-0.0665384,0.0712509,-0.129096,6.48883,0.286162
"451",3.274,0.55217,-0.0797429,0.0725397,0.167463,6.65342,0.293987
"452",3.23773,0.555948,-0.0932656,0.0516368,-0.136321,6.39866,0.284456
"453",3.34315,0.482253,-0.106718,0.120699,0.0142092,6.75279,0.28812
"454",3.26539,0.541726,-0.065425,0.0807481,-0.294209,6.5763,0.275607
"455",3.35322,0.500229,-0.07519,0.0731406,-0.0515535,6.89399,0.264543
"456",3.32417,0.613835,-0.0954248,0.0813669,-0.176227,6.6538,0.275001
"457",3.17734,0.737993,-0.0775224,0.0658718,-0.291639,6.75205,0.275052
"458",3.23606,0.521407,-0.0996735,0.0744788,-0.10327,6.48989,0.285696
"459",3.32138,0.478715,-0.0571259,0.0843512,-0.17857,7.06564,0.288393
"460",3.28618,0.524331,-0.0803002,0.0452756,-0.0463122,6.63879,0.27446
"461",3.29762,0.458856,-0.0400671,-0.0488955,-0.254621,7.01132,0.27126
"462",3.23201,0.527401,-0.0730818,0.142166,-0.063402,6.78428,0.293237
"463",3.26991,0.59936,-0.00956923,0.115285,-0.0996635,7.10881,0.281152
"464",3.32003,0.522774,-0.125077,-0.0190672,-0.0872227,6.42325,0.285371
"465",3.29129,0.57438,-0.0356474,0.0724615,-0.0913136,6.91039,0.277349
"466",3.16721,0.687265,-0.036792,0.107195,-0.154783,6.91986,0.284477
"467",3.23756,0.560824,-0.0640489,0.0207004,-0.0386963,6.6632,0.290788
"468",3.25498,0.567775,-0.0532947,0.106026,-0.0656128,7.01452,0.266552
"469",3.29284,0.439474,-0.0563702,0.0527529,-0.153234,6.99094,0.282303
"470",3.2382,0.468425,-0.0439924,0.0385806,0.110022,6.93244,0.286522
"471",3.23867,0.681527,-0.0660803,0.0641655,-0.239453,6.23252,0.28006
"472",3.32094,0.438077,-0.0456684,0.0084548,-0.123585,6.35482,0.275792
"473",3.28314,0.460225,-0.154886,0.0535593,0.0639538,6.72809,0.285825
"474",3.16887,0.579692,-0.0962531,0.101417,-0.117563,6.75457,0.288677
"475",3.23612,0.636665,-0.0396814,0.0341894,-0.202692,6.84932,0.270748
"476",3.25859,0.581777,-0.099424,0.0318066,-0.143422,6.6286,0.266928
"477",3.27719,0.515383,-0.0560708,0.0549493,-0.183113,6.7121,0.274108
"478",3.22255,0.505,-0.0438863,0.00154026,-0.0990197,6.76481,0.27727
"479",3.24689,0.553783,-0.108932,0.127215,-0.0241708,6.40285,0.277886
"480",3.19342,0.592363,-0.0954712,0.058441,0.00985602,6.62829,0.275023
"481",3.303,0.507003,-0.110615,0.0623787,-0.256524,6.68462,0.290148
"482",3.25855,0.531815,-0.146704,0.0288044,-0.134953,6.69695,0.288807
"483",3.31164,0.505616,-0.0470233,0.0678925,-0.00711336,6.81054,0.28426
"484",3.21622,0.567628,-0.111034,0.0835731,-0.0378279,6.27621,0.277741
"485",3.29618,0.588023,-0.0741191,0.075733,-0.116979,7.0356,0.268174
"486",3.33549,0.435726,-7.56354e-05,0.0355281,-0.0505018,6.90338,0.28425
"487",3.16338,0.621487,-0.0965959,0.0969796,-0.0395085,6.67375,0.289145
"488",3.3306,0.589184,-0.0725931,0.016699,-0.273328,6.801,0.293927
"489",3.25025,0.545221,-0.0605389,0.0645449,0.0193558,6.84558,0.261598
"490",3.37315,0.358987,-0.080794,-0.000196067,0.207941,6.92555,0.278038
"491",3.28509,0.48396,-0.10652,0.0995794,-0.000240036,6.37929,0.289746
"492",3.22895,0.549631,-0.0810581,0.0915687,0.0334694,6.35777,0.277004
"493",3.28016,0.542776,-0.09971,0.0937644,-0.0836827,6.44811,0.276894
"494",3.30446,0.54163,-0.0988442,0.098692,0.0163456,6.72396,0.300342
"495",3.32253,0.437641,-0.12111,0.117089,-0.157515,6.42935,0.27541
"496",3.26591,0.527104,-0.0583066,0.0511441,-0.0882996,6.72036,0.276945
"497",3.26913,0.550951,-0.142054,0.104973,-0.0430903,6.79092,0.284924
"498",3.26121,0.593905,-0.0890503,0.105147,-0.300994,6.96617,0.271847
"499",3.21205,0.623197,-0.0971945,0.0918201,-0.0402222,7.12652,0.295144
"500",3.23385,0.556806,-0.0867024,0.0727734,-0.0912747,6.57165,0.273123
"501",3.30553,0.489738,-0.057452,0.104323,-0.118613,6.5759,0.283868
"502",3.34025,0.394983,-0.0637323,0.0343947,-0.1637,6.85362,0.264958
"503",3.1946,0.556521,-0.136162,0.0917451,-0.315682,6.81946,0.261383
"504",3.1619,0.652714,-0.0355421,0.117477,-0.197682,6.29884,0.280055
"505",3.28862,0.586941,-0.0682324,0.00348181,-0.31108,6.74357,0.2675
"506",3.14173,0.688172,-0.100957,0.0566579,-0.0311596,6.66234,0.303596
"507",3.32747,0.369946,-0.0567588,0.00676009,0.0445774,6.73932,0.270141
"508",3.27539,0.496534,-0.0503221,0.0208226,-0.0625378,6.9671,0.263397
"509",3.27002,0.630424,-0.0836721,0.0645091,-0.251738,6.74136,0.279999
"510",3.29943,0.462849,-0.103476,-0.00468748,-0.306072,6.53072,0.261902
"511",3.21239,0.507944,-0.0738428,0.0797531,0.157304,6.65602,0.277808
"512",3.20132,0.592157,-0.0869495,0.0770891,-0.014569,6.92329,0.279758
"513",3.27358,0.499235,-0.142769,0.0521548,-0.075387,6.66244,0.288596
"514",3.25992,0.531554,-0.0956437,0.0651917,-0.121902,6.96513,0.26474
"515",3.18105,0.513059,-0.0180154,0.0462386,-0.0490385,6.7451,0.289486
"516",3.23625,0.585425,-0.101081,0.0800567,-0.306286,6.97214,0.266659
"517",3.24734,0.493969,-0.0695369,0.0220114,0.0749888,6.55515,0.297681
"518",3.29327,0.491834,-0.0767837,0.0366817,-0.0471555,6.92547,0.295658
"519",3.29046,0.532314,-0.0902441,0.049781,0.0375967,6.66382,0.278632
"520",3.25494,0.486365,-0.115941,0.0693817,-0.0462481,6.47171,0.296581
"521",3.30218,0.483354,-0.134056,0.0404229,-0.0346125,6.63879,0.285641
"522",3.29617,0.52577,-0.0466264,-0.00780206,-0.279583,6.91976,0.278455
"523",3.24877,0.580052,-0.10814,0.0460035,-0.0508749,6.44037,0.288832
"524",3.27899,0.574994,-0.0917746,0.078595,-0.242752,6.64831,0.278568
"525",3.27509,0.489049,-0.0859279,0.117607,0.00682623,6.67158,0.272495
"526",3.29567,0.524877,-0.105753,0.0411437,-0.101227,6.52251,0.287991
"527",3.13124,0.641754,-0.069958,0.146979,-0.115431,7.0742,0.287992
"528",3.25021,0.534537,-0.0772383,0.0715389,-0.214523,6.64505,0.298916
"529",3.21466,0.59189,-0.101979,0.085741,-0.268674,6.49874,0.276963
"530",3.22887,0.556814,-0.00344427,-0.00133431,-0.207,6.35103,0.294075
"531",3.31128,0.552943,-0.112441,0.0826347,-0.13387,6.68992,0.26573
"532",3.26379,0.560186,-0.0599989,0.112236,-0.209307,6.3739,0.292434
"533",3.13062,0.593189,-0.0654792,0.100401,0.0558662,6.57294,0.270105
"534",3.30555,0.466726,-0.0478555,-0.024235,0.0272889,6.56301,0.283982
"535",3.18373,0.581123,-0.061313,0.0568299,-0.266509,6.81549,0.290767
"536",3.3086,0.493428,-0.0548311,0.00244711,-0.0387815,6.62152,0.275213
"537",3.30674,0.46978,-0.0850362,0.0808036,-0.164336,7.0526,0.288826
"538",3.18676,0.566536,-0.0923602,0.0494006,-0.0886201,6.71468,0.269393
"539",3.31749,0.388075,0.00625002,-0.0177261,-0.0220173,6.67653,0.283102
"540",3.20389,0.590047,-0.0211662,0.0614469,-0.32046,6.65613,0.270205
"541",3.38351,0.417597,-0.083412,0.0253017,-0.167374,6.40599,0.277259
"542",3.22916,0.624397,-0.0407358,0.0622713,-0.020072,7.01355,0.268805
"543",3.34098,0.383182,-0.0852474,0.0518271,-0.0313643,6.61775,0.274681
"544",3.22103,0.629281,-0.149421,0.0417433,-0.114837,6.63795,0.281489
"545",3.30115,0.483686,-0.0996683,0.0254569,-0.00383577,6.71574,0.295459
"546",3.22759,0.546135,-0.0877174,0.079205,-0.115152,6.78788,0.277717
"547",3.26709,0.51492,-0.0843835,0.125001,-0.0252542,6.52648,0.268527
"548",3.25016,0.576583,-0.0699655,0.101534,-0.190535,6.60675,0.274226
"549",3.1994,0.568997,-0.126072,0.0366415,0.0109354,6.33049,0.274188
"550",3.31154,0.423926,-0.103946,-0.0158925,-0.275539,6.50019,0.283386
"551",3.33124,0.496109,-0.0620117,0.0242921,-0.245408,6.64425,0.277749
"552",3.20418,0.556264,-0.0593184,0.0599991,-0.246401,6.86171,0.285316
"553",3.14856,0.682303,-0.0965074,0.0784926,-0.191797,6.66405,0.271534
"554",3.22024,0.541087,-0.072727,-0.0174083,-0.155515,6.81826,0.275774
"555",3.20684,0.55689,-0.0613934,0.155954,0.0208256,6.5072,0.263399
"556",3.35061,0.496308,-0.12059,0.0280175,-0.257457,6.74313,0.300637
"557",3.20542,0.617968,-0.193923,0.187473,-0.164989,6.61109,0.284106
"558",3.26517,0.550728,0.00714152,0.0294896,-0.133355,6.56042,0.284546
"559",3.2706,0.57587,-0.0917789,0.0935682,-0.297691,6.82428,0.281667
"560",3.2974,0.479538,-0.109077,0.0816929,-0.00709856,6.69743,0.302227
"561",3.29246,0.534771,-0.13449,0.0354366,-0.282902,6.72403,0.29009
"562",3.24628,0.478374,-0.107449,0.0577964,-0.106645,6.80138,0.282272
"563",3.33045,0.533656,-0.0940608,0.0660417,-0.152307,6.70007,0.260063
"564",3.19437,0.615439,-0.116338,0.0907198,-0.0629736,7.07868,0.301934
"565",3.26252,0.479363,-0.0962434,0.0646454,-0.0443005,6.4464,0.273432
"566",3.41394,0.297076,-0.0572625,0.0415945,-0.26261,6.70431,0.276529
"567",3.29088,0.517809,-0.0817772,0.0680211,-0.185425,6.62441,0.29659
"568",3.11903,0.639993,-0.0857731,0.0331179,-0.0305321,6.82978,0.281797
"569",3.32118,0.494646,-0.0814522,0.0152668,-0.284797,6.47947,0.270889
"570",3.25639,0.568167,-0.10107,0.00491866,-0.259101,6.45832,0.271481
"571",3.22617,0.563693,-0.0776563,0.0634267,-0.164297,6.65803,0.281726
"572",3.33092,0.421091,-0.0174588,0.0321786,-0.217974,6.62452,0.271241
"573",3.22238,0.601882,-0.0549311,0.0667444,-0.231878,6.9224,0.29312
"574",3.25665,0.597383,-0.0690315,0.0683296,-0.263938,6.44971,0.278797
"575",3.23418,0.506807,-0.0419523,-0.00644344,0.170463,6.78627,0.278233
"576",3.16671,0.748623,-0.105139,0.135384,-0.250651,6.98562,0.291487
"577",3.30316,0.444806,-0.0645235,0.00055775,-0.118301,6.72965,0.28242
"578",3.22992,0.616805,-0.0512077,0.0890802,-0.268689,6.7887,0.273325
"579",3.20408,0.582328,-0.105032,0.0558565,-0.0160223,6.65593,0.271945
"580",3.22648,0.524635,-0.0585104,0.0423909,-0.0644901,6.99763,0.283818
"581",3.28058,0.550959,-0.0848185,0.0549036,-0.0293223,6.64209,0.281905
"582",3.21558,0.609765,-0.11672,0.0940898,0.0680423,6.98245,0.283511
"583",3.16311,0.624925,-0.097388,0.11379,-0.0979766,6.9243,0.26892
"584",3.3724,0.435052,-0.145588,0.0817099,0.166963,6.60609,0.304775
"585",3.33776,0.452328,-0.022785,0.0107828,-0.0240499,6.87143,0.292252
"586",3.11842,0.698898,-0.0396728,0.0886583,-0.26359,6.83292,0.277367
"587",3.18232,0.611856,-0.087313,0.107842,-0.27047,6.51319,0.289098
"588",3.28637,0.526421,-0.0777131,0.0581758,-0.395781,6.88696,0.283244
"589",3.29627,0.523348,-0.0535857,0.0456107,-0.268372,6.46383,0.268043
"590",3.17662,0.580955,-0.0545601,0.0487987,0.0331052,6.64118,0.269093
"591",3.25441,0.547551,-0.0655321,0.0694691,-0.253251,6.42923,0.289957
"592",3.31249,0.434896,-0.0469161,0.0474756,0.129024,6.69644,0.281985
"593",3.23618,0.509364,-0.116175,0.0369275,-0.137646,6.56016,0.283525
"594",3.22235,0.5773,-0.0305751,0.0390865,-0.0183637,6.58362,0.279977
"595",3.23366,0.581522,-0.0342428,0.0512879,-0.0618433,6.57518,0.286796
"596",3.37939,0.46287,-0.122456,0.0874763,-0.453196,6.50775,0.268788
"597",3.29194,0.495294,-0.0155606,0.0389429,-0.272098,6.64523,0.271108
"598",3.19779,0.483427,-0.0482828,0.0951645,0.033411,6.747,0.284305
"599",3.21779,0.557483,-0.127608,0.061008,-0.220785,6.73336,0.287155
"600",3.10746,0.643228,-0.0598409,0.108731,-0.109709,6.7088,0.283644
"601",3.17483,0.641381,-0.067462,0.104373,0.00113272,6.85659,0.272785
"602",3.33443,0.487975,-0.0830986,0.0562521,-0.116388,6.74614,0.270984
"603",3.20078,0.635291,-0.0813543,0.103108,0.116127,6.85958,0.277583
"604",3.31668,0.452596,-0.139993,0.0396545,0.0638574,6.45958,0.27927
"605",3.25072,0.513043,-0.0671831,0.0493243,-0.0880294,6.82354,0.288589
"606",3.35305,0.474105,-0.129587,0.0272257,-0.377391,6.54577,0.27489
"607",3.20085,0.656312,-0.140328,0.0574026,-0.130717,6.727,0.271489
"608",3.31927,0.475155,-0.0962723,0.0849564,0.100004,7.12499,0.279952
"609",3.23477,0.593606,-0.0685939,0.0452902,-0.075332,7.26837,0.275168
"610",3.30208,0.484264,-0.071881,0.0467216,-0.0563239,6.8641,0.299151
"611",3.22012,0.55642,-0.121685,0.126328,0.137351,6.49389,0.286102
"612",3.23369,0.61739,-0.0732015,0.13496,-0.297404,6.54291,0.286365
"613",3.188,0.731068,-0.131672,0.0872512,-0.0600237,6.19679,0.268806
"614",3.28922,0.549621,-0.06976,0.0416979,0.0529452,7.01946,0.287496
"615",3.22941,0.56374,-0.11245,0.118595,-0.0652983,6.48934,0.275961
"616",3.3194,0.466001,-0.0118218,-0.0234649,-0.306308,6.83171,0.284792
"617",3.25948,0.546448,-0.0470038,0.032026,-0.0949845,6.64793,0.271792
"618",3.2297,0.564787,-0.0934347,0.129787,-0.0764184,6.61982,0.299705
"619",3.37437,0.441727,-0.125178,0.0197579,-0.305439,6.48909,0.280218
"620",3.29581,0.461006,-0.0726231,0.0100499,-0.198692,6.9197,0.284019
"621",3.29796,0.584483,-0.0146834,0.0347684,-0.1699,6.46735,0.28335
"622",3.2351,0.578953,-0.0809093,0.0788244,-0.0229987,6.84796,0.273803
"623",3.24191,0.510113,-0.123097,0.0902761,-0.157888,7.22592,0.273168
"624",3.25949,0.501317,-0.0789295,0.0765431,0.0312874,6.69209,0.27468
"625",3.28489,0.541015,-0.0914532,0.0900936,-0.0682641,6.77288,0.267753
"626",3.3333,0.478789,-0.155774,0.0501463,-0.0241566,6.57643,0.27914
"627",3.1997,0.639838,-0.0822185,0.0927302,-0.0246489,6.69031,0.276353
"628",3.30207,0.508197,-0.12825,0.0456158,-0.103179,5.9913,0.27999
"629",3.26626,0.432705,-0.0352876,0.0664085,0.0916968,6.90702,0.29729
"630",3.16812,0.543777,-0.00827515,0.0683799,-0.10228,6.47121,0.290661
"631",3.39099,0.40323,-0.0050442,0.0698522,-0.208413,6.73202,0.293798
"632",3.25935,0.513554,-0.0490777,0.0797511,-0.222989,6.51735,0.272459
"633",3.21932,0.569656,-0.0691528,0.107515,-0.0446327,6.56725,0.286546
"634",3.19783,0.58242,-0.0196943,0.0828727,-0.139081,6.69227,0.268059
"635",3.34431,0.475022,-0.115183,0.0700939,-0.1229,6.26957,0.270866
"636",3.30205,0.454947,-0.0357481,0.0448395,-0.0933587,6.66588,0.302869
"637",3.29322,0.520675,-0.138818,0.0826019,0.0625492,6.66055,0.277514
"638",3.23904,0.604119,-0.069032,0.0597375,-0.348672,6.83278,0.272609
"639",3.12243,0.623034,0.00641498,0.0879729,0.192253,6.69902,0.270385
"640",3.18506,0.634445,-0.077454,0.0963064,-0.25344,6.35276,0.292339
"641",3.37063,0.457519,-0.0293428,0.0614613,-0.27474,6.82508,0.273818
"642",3.20871,0.607633,-0.0543595,0.0850818,0.0216364,6.95011,0.286957
"643",3.21645,0.625285,-0.0716596,0.0648397,0.0982952,6.61629,0.29505
"644",3.26378,0.449156,-0.0531592,0.0540135,0.0703915,6.56091,0.303954
"645",3.20834,0.59528,-0.0648021,0.0560585,-0.0809526,6.52844,0.275226
"646",3.3988,0.345271,-0.0444096,-0.0465986,-0.215213,6.17325,0.289396
"647",3.22779,0.529386,-0.0574216,0.027488,0.00515683,6.41909,0.275056
"648",3.25395,0.60522,-0.134636,0.0735019,-0.158782,6.75522,0.29282
"649",3.27382,0.550687,-0.0957266,0.0765428,-0.143819,6.66331,0.290269
"650",3.282,0.493668,-0.0611952,0.0230408,0.0733918,6.70946,0.265427
"651",3.24627,0.525888,-0.045998,0.0852034,-0.111339,6.56646,0.28054
"652",3.22523,0.54009,-0.0817593,0.169687,0.115471,6.73283,0.275435
"653",3.34515,0.468286,-0.0458682,-0.00572265,-0.0981133,6.63736,0.284491
"654",3.19438,0.584937,-0.046776,0.0260959,-0.0184875,6.72613,0.267596
"655",3.30071,0.463952,-0.0651746,0.0269204,-0.133452,6.82309,0.277736
"656",3.21154,0.571681,-0.0510164,0.0577704,-0.253589,6.68686,0.302215
"657",3.26329,0.570121,-0.175506,0.0422544,-0.210412,6.96599,0.274632
"658",3.2002,0.548218,-0.137066,0.0991763,0.0293737,6.56262,0.281226
"659",3.31375,0.598926,-0.0797724,0.0220648,-0.137272,6.66458,0.271732
"660",3.24755,0.506379,-0.102991,0.0831079,0.0175406,6.62241,0.270399
"661",3.24022,0.540658,-0.0636141,0.0880951,-0.314466,7.28535,0.278739
"662",3.28882,0.469891,-0.110795,0.0609102,-0.0712508,6.46821,0.284584
"663",3.3831,0.399221,-0.0690163,-0.0058468,-0.207436,6.68712,0.280138
"664",3.29028,0.50224,-0.0882427,0.105932,-0.121988,7.12393,0.264631
"665",3.28906,0.458495,-0.0757056,-0.0120078,-0.363388,7.02782,0.273104
"666",3.33329,0.486533,-0.0464802,0.04353,-0.0339423,6.25679,0.291672
"667",3.19558,0.620063,-0.151315,0.0809144,-0.149402,6.45102,0.28588
