"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"logLik[644]",-5.10948917333333,0.930043528695528,-7.5806925,-5.5132375,-4.845345,-4.4312725,-4.0567495,1.00293765581069,1500
"logLik[645]",-5.69029030666667,1.03406161271888,-8.44032475,-6.0824575,-5.36491,-4.9813575,-4.57701775,1.00063217105996,1500
"logLik[646]",-5.38233001333333,1.00613958170248,-7.99847275,-5.793155,-5.091265,-4.675175,-4.272819,1.00509640003342,880
"logLik[647]",-5.33013036666667,0.988096240875598,-8.08613775,-5.7399725,-5.02158,-4.6268625,-4.26118725,1.00035594163019,1500
"logLik[648]",-4.12894732666667,0.0711162739612721,-4.26216925,-4.1775425,-4.13181,-4.080285,-3.9885765,1.00145556999054,1400
"logLik[649]",-4.95503172,1.03768572905443,-7.7846355,-5.34012,-4.64372,-4.251715,-3.870966,1.00143963615669,1400
"logLik[650]",-5.39487002666667,0.993579831649059,-8.0207075,-5.8268975,-5.09125,-4.6772825,-4.32077825,1.00156257622896,1300
"logLik[651]",-5.17095985333333,1.08688630053287,-8.03002475,-5.550175,-4.871125,-4.436765,-4.02738725,1.00363395161896,790
"logLik[652]",-4.94479973333333,1.05334243050504,-7.7563205,-5.3708,-4.61175,-4.2090125,-3.85591225,1.00128743055999,1500
"logLik[653]",-5.11939412666667,0.967603025951375,-7.706845,-5.49749,-4.812425,-4.449845,-4.081858,1.00212201914319,1500
"logLik[654]",-4.68717208,1.03248567640166,-7.41699925,-5.126375,-4.38031,-3.963895,-3.57931325,1.00057744047439,1500
"logLik[655]",-3.89765454666667,0.0588117368160418,-4.012406,-3.93594,-3.897395,-3.8597625,-3.78075325,1.00122980373562,1500
"logLik[656]",-4.74675517333333,0.99282354352605,-7.31774425,-5.1331875,-4.453875,-4.06127,-3.6939005,1.00370298123285,920
"logLik[657]",-5.49520143333333,0.982130715959082,-8.096295,-5.9208075,-5.176645,-4.797895,-4.4284965,1.00087017492777,1500
"logLik[658]",-5.19034766666667,0.969814322871026,-7.63033375,-5.6052525,-4.889345,-4.5140225,-4.145169,1.00196863130162,1000
"logLik[659]",-5.19765714666667,1.0207033150361,-8.09024575,-5.5904425,-4.891645,-4.495665,-4.13490625,1.00156322779464,1300
"logLik[660]",-5.25033306,1.04122557070539,-7.82824325,-5.665345,-4.957945,-4.5185325,-4.128984,1.0002898651933,1500
"logLik[661]",-4.66947716,1.01653621474895,-7.30475525,-5.09158,-4.35956,-3.97781,-3.57698925,1.00430772945753,480
"logLik[662]",-4.77812429333333,0.974181834088832,-7.363676,-5.21615,-4.47503,-4.09053,-3.70049425,1.00108889889418,1500
"logLik[663]",-4.82546068666667,1.00456091267069,-7.41674525,-5.199255,-4.534525,-4.14068,-3.75218125,1.00078412805807,1500
"logLik[664]",-4.79264560666667,1.00498610867414,-7.499913,-5.1807925,-4.51121,-4.0861775,-3.717046,1.00444356738159,1500
"logLik[665]",-4.55017204666667,0.956613314801431,-7.27555275,-4.929155,-4.28645,-3.8697875,-3.5026355,1.00205417668366,970
"logLik[666]",-4.90586394,1.02593022703299,-7.4665155,-5.3161775,-4.62412,-4.199325,-3.79715125,1.00327509945402,1200
"logLik[667]",-4.86072599333333,0.974835280712573,-7.41032725,-5.2444,-4.616845,-4.19153,-3.8020525,1.00504659035907,1100
"logLik[668]",-4.7194505,0.985989726813996,-7.394358,-5.1026725,-4.44783,-4.02225,-3.66009175,1.00024360791799,1500
"logLik[669]",-4.69256236,0.989968395429199,-7.344644,-5.0879425,-4.388525,-4.0059075,-3.645158,1.00504163407783,540
"logLik[670]",-4.87218530666667,1.01971828766176,-7.59142625,-5.2479525,-4.58816,-4.1735825,-3.77993875,1.00061152831432,1500
"logLik[671]",-4.82992945333333,0.964113518205797,-7.35781825,-5.2475425,-4.549035,-4.139615,-3.77561625,1.00275980994028,1300
"logLik[672]",-4.89299882,1.02191808764599,-7.496685,-5.274855,-4.59854,-4.1838375,-3.79471725,1.00211292225868,1500
"logLik[673]",-4.79012162666667,1.01931596680323,-7.427961,-5.22427,-4.47383,-4.0777525,-3.7181495,1.00290026223468,1500
"logLik[674]",-4.74304931333333,1.04591974219156,-7.54999425,-5.1949025,-4.435345,-4.008355,-3.599082,1.00028648832624,1500
"logLik[675]",-4.70446899333333,1.08596884056934,-7.515824,-5.121795,-4.37146,-3.9547625,-3.582346,1.00306367276268,650
"logLik[676]",-3.82901066,0.0749939297051845,-3.97155225,-3.8773525,-3.829895,-3.776645,-3.68202425,1.00669260746947,300
"logLik[677]",-4.69065754,0.958519719315897,-7.24033975,-5.07142,-4.41505,-4.0146975,-3.62195075,1.00119379792628,1500
"logLik[678]",-4.69661246666667,0.00843803236398586,-4.717742,-4.6999075,-4.69398,-4.69024,-4.68889,1.00445306124902,450
"logLik[679]",-4.74048211333333,1.02902498785346,-7.54002225,-5.168725,-4.43429,-4.022075,-3.6486395,1.00212260005174,1500
"logLik[680]",-4.68650360666667,1.00976542978198,-7.25122525,-5.0754375,-4.39498,-3.986,-3.583063,1.00037110178041,1500
"logLik[681]",-4.6417791,1.00843904375017,-7.2705615,-5.0206,-4.35577,-3.9328025,-3.559895,1.00034872438034,1500
"logLik[682]",-4.73814860666667,1.07292444505137,-7.761484,-5.15065,-4.43609,-4.006075,-3.633246,1.00463304437034,1500
"logLik[683]",-5.50904018,1.1140595076682,-8.4813485,-5.9184575,-5.15404,-4.729665,-4.34858,1.00265790323258,1500
"logLik[684]",-5.52570216,1.04683106895797,-8.425758,-5.91848,-5.21057,-4.8371775,-4.42791475,1.00284977411559,1500
"logLik[685]",-4.75735752,1.02755672778574,-7.47254825,-5.12898,-4.45494,-4.0503175,-3.67861525,1.00169653500473,1500
"logLik[686]",-4.74738213333333,1.01843645279404,-7.51690975,-5.1362625,-4.467695,-4.03019,-3.662534,1.00029906801775,1500
"logLik[687]",-4.85199724666667,0.969534397541949,-7.39967625,-5.2461675,-4.572425,-4.18857,-3.7956335,1.00367489671653,1500
"logLik[688]",-4.74306892666667,1.04137906721302,-7.4672315,-5.15282,-4.42513,-4.0314075,-3.66038625,1.00113910046803,1500
"logLik[689]",-4.81440085333333,0.959434808117827,-7.2631275,-5.250465,-4.527845,-4.1257725,-3.78609075,1.00026160344341,1500
"logLik[690]",-4.82172937333333,1.03468318237397,-7.41305225,-5.19755,-4.498835,-4.1212425,-3.7512745,1.00503252271545,630
"logLik[691]",-4.79437284666667,1.08318092023518,-7.5454915,-5.2217925,-4.488345,-4.0445075,-3.65926625,1.00403895881673,1100
"logLik[692]",-5.12831995333333,1.0058832225405,-7.868223,-5.543415,-4.82706,-4.433225,-4.0128105,1.00134680984024,1500
"logLik[693]",-4.63277813333333,0.945329428212345,-7.099422,-5.01981,-4.34945,-3.9585375,-3.60274525,1.00507876897886,1500
"logLik[694]",-4.77737653333333,0.952609421121438,-7.4221165,-5.1729725,-4.511035,-4.1104275,-3.75248,1.00705539858842,590
"logLik[695]",-4.81144556,1.06419762272178,-7.548472,-5.2513525,-4.49562,-4.07743,-3.6972875,1.0092330442832,1200
"logLik[696]",-3.75184596666667,0.0811565288434321,-3.90677575,-3.80529,-3.75167,-3.6958125,-3.59407125,1.00686204786994,290
"logLik[697]",-4.59730758666667,0.962588536078441,-7.1409475,-5.0023275,-4.315855,-3.93179,-3.56225675,1.00064690205745,1500
"logLik[698]",-4.72703307333333,0.952813489993099,-7.18075525,-5.12307,-4.452675,-4.047235,-3.6760935,1.00178714752214,1500
"logLik[699]",-4.74640705333333,0.942575449539771,-7.045345,-5.1670575,-4.48455,-4.068495,-3.68956725,1.00112545966983,1500
"logLik[700]",-4.8124324,1.01301659696884,-7.58156375,-5.2076475,-4.507825,-4.1288225,-3.75879075,1.00674297117762,1500
"logLik[701]",-3.89516108,0.0680917278355701,-4.02505375,-3.9393225,-3.897335,-3.848125,-3.76328125,1.00629026763913,320
"logLik[702]",-4.78380264,1.00499696638042,-7.49175075,-5.204555,-4.48148,-4.0890825,-3.71237375,1.00048753583454,1500
"logLik[703]",-4.72642797333333,1.03514945552789,-7.308336,-5.162785,-4.40965,-4.022395,-3.62763675,1.00336062063552,1500
"logLik[704]",-4.74839928666667,1.02268895927555,-7.364955,-5.18565,-4.42685,-4.0278825,-3.60647775,1.0027310052705,850
"logLik[705]",-4.72264299333333,0.97577010010238,-7.2172615,-5.1443825,-4.421855,-4.0426125,-3.664446,1.00616137678512,460
"logLik[706]",-4.67617789333333,0.999116096942196,-7.230961,-5.122975,-4.38019,-3.9825075,-3.593034,1.00544669696105,390
"logLik[707]",-4.72427238,1.03314929499382,-7.6557525,-5.07507,-4.4215,-4.024415,-3.65073925,1.00548824665937,650
"logLik[708]",-4.8117698,1.00690433251525,-7.546731,-5.224855,-4.50783,-4.1037025,-3.74061075,1.00012872945132,1500
"logLik[709]",-4.69416147333333,1.01109611463186,-7.3379305,-5.0836,-4.44572,-3.984065,-3.59767475,1.00465606225615,530
"logLik[710]",-4.70043140666667,0.935527987333219,-7.11526575,-5.0826975,-4.405295,-4.027555,-3.64966375,1.00034844495886,1500
"logLik[711]",-4.8874121,1.00768198737941,-7.63800575,-5.2901625,-4.573905,-4.18294,-3.805439,1.00400296303342,730
"logLik[712]",-4.83124965333333,0.979561438436641,-7.32710575,-5.2293775,-4.556585,-4.1235875,-3.75860575,1.00593093116632,1500
"logLik[713]",-4.80007011333333,1.03282995201187,-7.5826105,-5.155505,-4.4899,-4.0972725,-3.71368325,1.01561892949679,740
"logLik[714]",-4.90458921333333,1.0659233628702,-7.68561275,-5.3042,-4.59384,-4.1630225,-3.82478125,1.01195153690977,290
"logLik[715]",-4.62223054,1.0874620695681,-7.57888,-4.97404,-4.30102,-3.8977775,-3.5015915,1.00706192269977,880
"logLik[716]",-4.88820260666667,0.971360081178418,-7.34082575,-5.309265,-4.615245,-4.1797275,-3.80580625,1.00335420226669,990
"logLik[717]",-4.83942304666667,0.993794154074122,-7.534876,-5.2535825,-4.52201,-4.15333,-3.75739375,1.00461876118567,570
"logLik[718]",-4.85381849333333,1.03290873561262,-7.35107875,-5.2701025,-4.53962,-4.12212,-3.72265425,1.00091138868404,1500
"logLik[719]",-4.71961802666667,1.05190095627385,-7.6695305,-5.1292775,-4.39197,-3.9848825,-3.616702,1.0019929892919,1500
"logLik[720]",-4.74303137333333,1.03729745980745,-7.5481555,-5.13623,-4.42808,-4.043505,-3.663333,1.00833872665358,680
"logLik[721]",-4.71771972666667,1.02553553528984,-7.29280425,-5.1291425,-4.39558,-4.0063475,-3.657321,1.00361567923886,1100
"logLik[722]",-4.69853279333333,0.990323635636855,-7.33441925,-5.106555,-4.424435,-4.0205375,-3.60559,1.00325586561111,1400
"logLik[723]",-4.86424563333333,1.08585827149933,-7.9065525,-5.29285,-4.56356,-4.1095725,-3.6911705,1.00095994642686,1500
"logLik[724]",-4.89150998,1.00473285679031,-7.6599085,-5.30767,-4.60683,-4.1850775,-3.82042625,1.00042605262629,1500
