"","b[1]","b[2]","b[3]","b[4]","b[5]","b[6]","sigma"
"334",3.42299,-0.0208869,-0.0315399,0.327961,0.0590685,0.0582702,0.132303
"335",3.24172,-0.0395223,0.0328543,0.293254,0.0526913,0.307426,0.130428
"336",3.41931,-0.0320815,-0.0206631,0.347682,0.0588799,0.141734,0.133681
"337",3.25584,-0.0141877,0.0401549,0.269562,0.106,0.234725,0.131684
"338",3.35106,-0.0397618,0.0592187,0.25505,0.0628223,0.21911,0.133892
"339",3.22074,-0.00115739,-0.025781,0.357769,0.0889495,0.291398,0.133274
"340",3.3405,-0.0133617,0.00655796,0.313289,0.0542321,0.121851,0.130972
"341",3.25217,-0.0396698,0.0250555,0.336367,0.0886404,0.278457,0.13031
"342",3.31631,-0.0113253,0.0321017,0.318059,0.0889674,0.212487,0.130854
"343",3.28464,0.00457408,0.048642,0.248006,0.0437884,0.264207,0.133897
"344",3.30593,-0.0392645,0.0404544,0.290998,0.0768829,0.28548,0.134131
"345",3.27948,0.0206565,0.0505188,0.212151,0.0452613,0.189965,0.132705
"346",3.36913,-0.0616304,0.0285937,0.256836,0.0644651,0.191412,0.128345
"347",3.28052,-0.0142221,-0.0106917,0.296192,0.0231944,0.264657,0.131871
"348",3.32187,-0.0857166,0.0146529,0.305624,0.0814039,0.208295,0.129659
"349",3.27486,-0.0217151,0.013651,0.349899,0.0845495,0.201726,0.132868
"350",3.31008,-0.0781055,0.0422206,0.255446,0.0638096,0.23832,0.130054
"351",3.33837,0.0143325,0.0292142,0.257577,0.0460632,0.143687,0.134087
"352",3.31318,0.0382764,0.0527797,0.254329,0.0648037,0.209377,0.129435
"353",3.33939,-0.0617859,0.0253783,0.310886,0.0955559,0.237849,0.135065
"354",3.32271,-0.0695851,0.054818,0.258558,0.0904953,0.263746,0.129952
"355",3.25511,0.0552739,-0.0221125,0.341518,0.0144584,0.181413,0.12986
"356",3.22392,-0.0020156,0.00863348,0.312053,0.0987209,0.340745,0.128139
"357",3.19849,0.018414,0.0421819,0.277255,0.0798517,0.349816,0.134712
"358",3.35087,-0.0477316,0.0171693,0.294522,0.0599761,0.171514,0.129332
"359",3.2963,0.0503975,-0.0235335,0.335379,0.0523337,0.153495,0.125835
"360",3.32911,0.00137691,0.0454402,0.212036,0.0406406,0.2061,0.13115
"361",3.32282,0.00852307,0.0375797,0.214383,0.0442747,0.175184,0.128688
"362",3.23045,-0.00279135,-0.00376352,0.293768,0.0705107,0.281128,0.128666
"363",3.40233,0.0141266,0.0036782,0.259685,0.0721922,0.154284,0.133753
"364",3.27228,-0.000116284,0.0709897,0.230461,0.093946,0.239277,0.131947
"365",3.29222,-0.00212288,0.00897163,0.306187,0.0407226,0.218157,0.131446
"366",3.31881,-0.0384081,0.0441944,0.328987,0.0690577,0.193218,0.129635
"367",3.22622,0.0207794,0.0120701,0.314181,0.071347,0.282264,0.129939
"368",3.27501,0.0438381,-0.0243844,0.379565,0.0957282,0.242312,0.134868
"369",3.39748,-0.131205,0.0326875,0.28863,0.0686537,0.172561,0.128962
"370",3.31966,-0.0777327,0.0203753,0.308621,0.0708794,0.246867,0.135319
"371",3.30531,-0.00992465,-0.0241329,0.325157,0.0989749,0.218056,0.129854
"372",3.2602,0.0589758,0.0113179,0.356524,0.0628506,0.222972,0.130462
"373",3.27008,0.00354064,0.0209704,0.265887,0.042978,0.217858,0.126672
"374",3.30228,-0.0890871,0.000533022,0.363552,0.0792199,0.209864,0.12401
"375",3.23973,-0.0208135,0.0593825,0.286859,0.0782735,0.299293,0.126551
"376",3.29074,0.0360064,0.0285645,0.25924,0.0525852,0.217779,0.12858
"377",3.23353,0.0438779,0.0421001,0.243905,0.0203822,0.243583,0.125456
"378",3.30106,-0.0559408,0.0143125,0.313606,0.082724,0.228045,0.127586
"379",3.30135,-0.0162651,0.0271045,0.281895,0.0640023,0.230615,0.127381
"380",3.33784,-0.00239274,0.0337686,0.260121,0.0146863,0.191431,0.125317
"381",3.31022,0.00415809,0.0973431,0.195921,0.0391817,0.166311,0.131904
"382",3.34297,-0.000445456,0.0159063,0.288973,0.0411965,0.154455,0.130229
"383",3.29117,0.0444548,-0.00191309,0.338822,0.0578653,0.239037,0.131609
"384",3.28011,0.0593535,0.0111685,0.222363,0.0564743,0.188785,0.135824
"385",3.21639,0.0124714,0.0530963,0.255597,0.0785421,0.260326,0.125281
"386",3.38054,0.0345993,-0.0206271,0.257574,0.0282383,0.102504,0.136875
"387",3.27644,-0.0121,0.0428429,0.276551,0.0758522,0.231689,0.136212
"388",3.31898,0.0485143,-0.00457147,0.275991,0.0418009,0.164752,0.134624
"389",3.2866,-0.0172501,0.0368184,0.295933,0.0852364,0.289476,0.133072
"390",3.31006,-0.0493749,0.00476061,0.323317,0.0578183,0.198413,0.131
"391",3.37155,-0.0133644,-0.0539589,0.344735,0.0351272,0.133823,0.13368
"392",3.38464,-0.0305869,0.0244805,0.293059,0.0273698,0.126933,0.133389
"393",3.28145,-0.0430274,0.0188345,0.301268,0.0528604,0.244764,0.129121
"394",3.25183,0.0789452,0.0164065,0.28039,0.0813488,0.265216,0.131653
"395",3.33453,-0.0148976,0.0476657,0.285945,0.0576721,0.230218,0.131333
"396",3.32529,-0.0870573,0.00614021,0.371757,0.104977,0.232568,0.123067
"397",3.30716,0.0412264,0.0284799,0.255277,0.0193079,0.190456,0.13319
"398",3.36556,-0.0462978,0.019111,0.280127,0.0748389,0.152511,0.128571
"399",3.35771,-0.0816516,0.00713875,0.350166,0.0436161,0.198366,0.131617
"400",3.18352,-0.0091223,0.0695903,0.373819,0.0855691,0.311921,0.130471
"401",3.1861,0.0152495,0.0392156,0.302168,0.0505566,0.366605,0.127322
"402",3.30586,0.0191286,0.0105359,0.282768,0.0127104,0.182212,0.128379
"403",3.27306,-0.0272375,0.0415798,0.21818,0.104488,0.297797,0.131703
"404",3.27025,0.0448839,0.0391323,0.335117,0.0297437,0.214755,0.133016
"405",3.22216,0.0644354,0.0247809,0.302049,0.0712451,0.304479,0.130585
"406",3.27827,-0.00213597,0.0562944,0.28373,0.0728377,0.239233,0.12582
"407",3.31052,-0.00724437,0.0222545,0.286288,0.0562812,0.205943,0.129085
"408",3.33078,-0.0412665,0.013954,0.341058,0.0742945,0.190534,0.12821
"409",3.28538,-0.061854,0.0322674,0.312327,0.0680345,0.282763,0.12886
"410",3.33534,-0.0467384,0.0130466,0.314774,0.066991,0.179987,0.128399
"411",3.29198,0.000542854,0.0410663,0.318066,0.0870215,0.246171,0.130427
"412",3.29518,-0.0332921,-0.00435713,0.363157,0.0812436,0.240551,0.12684
"413",3.30395,-0.0104057,-0.01355,0.335211,0.0594328,0.201217,0.130042
"414",3.22993,0.061553,0.0437305,0.385551,0.0627437,0.300473,0.130759
"415",3.30606,-0.0159195,0.0646346,0.26372,0.0935249,0.238776,0.134443
"416",3.2451,-0.0354811,0.0613995,0.251995,0.0946732,0.256938,0.129621
"417",3.29355,-0.00385883,0.00670445,0.268223,0.0477062,0.220159,0.133014
"418",3.31489,0.0474195,0.0459602,0.234633,0.0658341,0.167714,0.129806
"419",3.34676,-0.100361,0.0188006,0.276717,0.0733817,0.245391,0.132234
"420",3.35553,0.030061,0.0198299,0.342221,0.0520245,0.111805,0.132903
"421",3.32835,-0.0658426,0.00303081,0.354039,0.0642529,0.187419,0.129362
"422",3.34385,-0.0138715,0.0226047,0.275456,0.0623147,0.194603,0.127993
"423",3.27358,-0.00464657,0.0104456,0.299629,0.0609204,0.226791,0.128687
"424",3.18265,0.0628312,0.0223866,0.279969,0.075962,0.330632,0.135225
"425",3.34144,0.00409004,0.0121428,0.296836,0.0914493,0.19315,0.130838
"426",3.31495,-0.0310638,0.0259867,0.324286,0.0464168,0.216087,0.129889
"427",3.28296,0.00665729,0.0431897,0.310449,0.0624595,0.202481,0.134675
"428",3.26805,-0.02696,0.00406037,0.360668,0.029358,0.229713,0.128659
"429",3.2209,0.00260966,-0.0101206,0.395821,0.0112624,0.26491,0.130295
"430",3.3765,-0.179914,0.0350837,0.286949,0.0563256,0.180899,0.131806
"431",3.2248,0.0701881,-0.00136688,0.255434,0.074503,0.232031,0.12674
"432",3.3924,-0.0911632,-0.0375496,0.359507,0.0780457,0.186686,0.129986
"433",3.33667,-0.0561871,0.00161141,0.324009,0.10013,0.209623,0.130798
"434",3.28274,-0.0016503,0.0183946,0.28837,0.0576224,0.244736,0.128295
"435",3.29957,0.000766295,0.0138512,0.302689,0.0319348,0.190571,0.132955
"436",3.23347,-0.0812603,6.84782e-05,0.302562,0.0381641,0.32904,0.127848
"437",3.34627,-0.100664,0.0117046,0.277028,0.0528147,0.182729,0.129458
"438",3.33075,-0.0463297,0.02995,0.260709,0.0631704,0.18164,0.132141
"439",3.24614,-0.0434479,0.055687,0.312055,0.07306,0.259466,0.129945
"440",3.33993,0.0322115,0.00400653,0.244839,0.071146,0.12988,0.132242
"441",3.25583,0.0496101,0.0469477,0.300297,0.0405388,0.210814,0.13361
"442",3.25063,0.0472574,0.11319,0.17948,0.0831061,0.304252,0.135324
"443",3.27935,-0.0628015,0.0448286,0.303965,0.0898841,0.324066,0.128723
"444",3.20356,0.0429646,0.00489985,0.331979,0.119283,0.298032,0.131656
"445",3.2669,0.0566432,-0.0368306,0.289711,0.0859384,0.281817,0.122729
"446",3.37106,-0.0117552,0.00818396,0.266261,0.0356679,0.12625,0.13091
"447",3.2875,0.00146614,0.0273679,0.302221,0.125887,0.277577,0.128816
"448",3.28883,-0.0337561,0.0449987,0.307544,0.0413279,0.255727,0.127689
"449",3.2985,-0.0238764,-0.0346325,0.329425,0.0842761,0.260423,0.134627
"450",3.315,0.12124,0.0465243,0.241244,0.0742474,0.167803,0.127296
"451",3.34162,-0.060395,0.00796376,0.37425,0.0831549,0.207825,0.131147
"452",3.30225,0.0195001,0.0449998,0.264684,0.0681722,0.232484,0.131643
"453",3.26564,-0.0836339,0.0841147,0.288146,0.0445821,0.248604,0.132175
"454",3.26794,-0.0248808,0.0249474,0.307649,0.103887,0.320133,0.129563
"455",3.3683,0.00372639,0.0272404,0.26563,0.0468003,0.201367,0.132177
"456",3.42414,-0.00728282,-0.0310408,0.305542,0.0769711,0.118814,0.133888
"457",3.32012,-0.0232495,0.0560493,0.240243,0.0399056,0.233153,0.132117
"458",3.34745,-0.0541524,-0.0137053,0.356546,0.0674142,0.149338,0.13181
"459",3.26745,0.02657,0.010853,0.3522,0.0787029,0.247904,0.129915
"460",3.33278,0.0793923,0.0448011,0.218557,0.0607084,0.159228,0.127851
"461",3.19856,-0.00246596,0.0176314,0.296393,0.0818506,0.344509,0.127531
"462",3.31547,-0.0541987,0.0123919,0.322305,0.0595379,0.246118,0.129203
"463",3.38758,-0.00267264,-0.0481255,0.32928,0.0681922,0.160417,0.132491
"464",3.37141,0.000476656,-0.00243249,0.269149,0.0674983,0.172199,0.128846
"465",3.29962,-0.0123344,0.0485056,0.283544,0.0501955,0.23089,0.130326
"466",3.32085,0.0405329,0.00660636,0.316569,0.07379,0.163913,0.131759
"467",3.23394,0.0593075,0.0197974,0.317957,0.0809336,0.247352,0.132439
"468",3.24758,-0.101986,0.028108,0.330603,0.0974295,0.2976,0.132762
"469",3.34691,-0.107548,0.00582304,0.329075,0.082663,0.213605,0.133214
"470",3.32045,-0.049625,0.0452608,0.340884,0.116077,0.239574,0.134386
"471",3.32011,0.00782683,0.00484966,0.310617,0.0601835,0.188157,0.125328
"472",3.31239,-0.0107756,-0.00668383,0.341646,0.0809936,0.175702,0.129988
"473",3.27767,0.0783768,0.0391227,0.236572,0.107451,0.247505,0.131957
"474",3.31736,-0.0228784,-0.014884,0.324895,0.0878587,0.193917,0.129585
"475",3.28104,0.0560907,-0.0115972,0.320064,0.0558862,0.201382,0.128809
"476",3.28228,0.0648307,0.0307198,0.250049,0.0514094,0.206669,0.126644
"477",3.38436,-0.092143,-0.00894084,0.30787,0.0626871,0.14532,0.131806
"478",3.34906,-0.0159856,0.0140095,0.354744,0.0637284,0.186416,0.127213
"479",3.1989,-0.0219549,0.0397179,0.288629,0.0451681,0.321121,0.129164
"480",3.2474,-0.0274753,0.0633042,0.275017,0.102328,0.299881,0.128774
"481",3.30905,0.0182912,0.0834365,0.190796,0.0670255,0.206817,0.126063
"482",3.27897,0.0153709,0.0269377,0.306674,0.0628894,0.269481,0.132277
"483",3.2226,-0.0250577,0.024783,0.343014,0.0934924,0.323108,0.133402
"484",3.25143,0.0490641,-0.0138436,0.301399,0.0781539,0.216052,0.133718
"485",3.30481,-0.0360268,-0.0375009,0.375,0.0554413,0.190819,0.12697
"486",3.31271,0.0726384,0.00826088,0.293932,0.0603445,0.137581,0.130532
"487",3.2509,-0.013729,0.0493106,0.296171,0.0766075,0.271545,0.131103
"488",3.34117,-0.0890702,-0.0155701,0.334465,0.0714889,0.233404,0.130643
"489",3.32764,0.0305647,0.0318611,0.221926,0.0439065,0.147849,0.127795
"490",3.32379,0.0270151,0.0205276,0.258071,0.115182,0.191148,0.139997
"491",3.32894,-0.0140171,0.0488659,0.235978,0.0611506,0.265342,0.128758
"492",3.28692,0.0211669,0.00746839,0.318083,0.0273572,0.234486,0.129602
"493",3.24888,-0.0567237,-0.0273137,0.389259,0.0740983,0.275445,0.128067
"494",3.335,-0.0315315,0.0529811,0.263742,0.0771744,0.177378,0.130066
"495",3.24636,-0.0354222,0.0155799,0.327566,0.0609417,0.28592,0.130957
"496",3.34628,0.0460931,0.00317641,0.294453,0.0781152,0.19982,0.130277
"497",3.21751,0.0401887,0.02578,0.274189,0.0602624,0.272768,0.131257
"498",3.26482,-0.0398421,-0.000927772,0.330063,0.0434587,0.240272,0.133622
"499",3.30932,0.0102779,-0.0178158,0.355572,0.0817362,0.230078,0.127494
"500",3.38328,-0.0665013,-0.00186128,0.277714,0.0732544,0.139056,0.129094
"501",3.29181,-0.0832493,0.00256816,0.370762,0.0144793,0.255475,0.130522
"502",3.2124,0.00614643,0.0761956,0.287137,0.0746098,0.298186,0.128356
"503",3.32157,0.0303582,-0.0113174,0.3037,0.033658,0.12195,0.129236
"504",3.32804,-0.0650092,-0.0107346,0.371596,0.0841675,0.242978,0.126853
"505",3.23151,0.0483638,0.0141003,0.295741,0.0512328,0.227103,0.135383
"506",3.29896,-0.0390325,0.00167842,0.234019,0.0434641,0.222586,0.133667
"507",3.29948,-0.0743959,0.0615939,0.272988,0.0989138,0.234133,0.131473
"508",3.32839,-0.0190361,-0.0170288,0.307393,0.058445,0.202232,0.127512
"509",3.30312,-0.067531,0.00869706,0.396124,0.0782447,0.260752,0.129231
"510",3.23749,-0.0259095,0.0161489,0.318484,0.0668518,0.321903,0.132881
"511",3.31161,0.0420072,0.01128,0.3013,0.0447065,0.165204,0.127009
"512",3.25621,0.0399845,0.0183608,0.28349,0.0704116,0.269419,0.130991
"513",3.3453,-0.0550517,0.00195147,0.363547,0.0264657,0.198224,0.128247
"514",3.27172,-0.0304395,0.0793648,0.286457,0.0672421,0.265927,0.124964
"515",3.22823,0.0273909,0.0513245,0.259754,0.0492573,0.328645,0.132045
"516",3.3596,-0.0552424,0.053735,0.21763,0.0568372,0.202593,0.128
"517",3.32795,-0.121667,0.0169091,0.289546,0.10174,0.182998,0.130694
"518",3.25162,0.062737,-0.0117003,0.3142,0.0798764,0.201648,0.125387
"519",3.2722,0.0739713,-0.0120454,0.251015,0.0249333,0.223993,0.131449
"520",3.21894,0.071855,-0.013826,0.253438,0.0793766,0.254771,0.130004
"521",3.22724,-0.0404439,0.0345423,0.323521,0.100993,0.308467,0.127305
"522",3.24115,0.0234537,0.0580345,0.257667,0.050321,0.285609,0.127537
"523",3.40722,-0.0784129,-0.0336761,0.334242,0.0833016,0.100097,0.128669
"524",3.30726,-0.0200872,0.00879914,0.239454,0.073467,0.167893,0.129919
"525",3.20668,0.0200101,-0.0151984,0.316114,0.0828466,0.273712,0.125535
"526",3.381,-0.0627309,0.0393607,0.264437,0.0568755,0.13258,0.1281
"527",3.31647,-0.0288485,-0.00678107,0.3334,0.089141,0.233538,0.129786
"528",3.36707,-0.0672604,0.0199146,0.267126,0.0290459,0.185953,0.130399
"529",3.21901,0.0494292,0.022556,0.368795,0.0982083,0.354282,0.123175
"530",3.24798,-0.0484699,0.000408004,0.329208,0.0670434,0.297727,0.1331
"531",3.26387,-0.0524456,0.00655961,0.338241,0.0885859,0.244163,0.130959
"532",3.32548,-0.0154355,-0.0179819,0.351757,0.0909457,0.194559,0.133031
"533",3.3007,0.0476516,0.0184184,0.271004,0.0699463,0.226143,0.133413
"534",3.23219,0.0487489,-0.00179275,0.299444,0.0805417,0.232818,0.130369
"535",3.41582,-0.0635354,-0.0596667,0.346103,0.0316723,0.122615,0.126183
"536",3.33734,-0.0475234,0.0642886,0.284917,0.0698322,0.230925,0.128352
"537",3.30173,0.0504677,0.0130684,0.350752,0.0765212,0.220114,0.130737
"538",3.22736,0.0759222,0.0410764,0.29597,0.0698005,0.235202,0.131783
"539",3.22744,-0.023998,-3.56528e-05,0.396263,0.0521468,0.300606,0.131821
"540",3.34105,0.0185809,0.042408,0.254662,0.0568482,0.18895,0.135346
"541",3.26286,0.0463956,-0.000766206,0.366137,0.0611004,0.175263,0.134846
"542",3.26169,-0.0272214,0.0468402,0.267075,0.0953421,0.275952,0.124999
"543",3.34685,-0.0866653,-0.0326402,0.375691,0.0576517,0.161321,0.126555
"544",3.27052,-0.0140858,0.0689964,0.29256,0.034239,0.241041,0.126601
"545",3.30335,-0.0769251,-0.00393395,0.409517,0.0570548,0.229869,0.130539
"546",3.29946,-0.0930709,0.0507303,0.318097,0.0740315,0.296507,0.127865
"547",3.29655,-0.0127343,0.00782462,0.333303,0.0907519,0.218132,0.128924
"548",3.28955,0.0447352,0.0197063,0.304088,0.047145,0.234098,0.127679
"549",3.27346,0.0108524,0.0532049,0.285715,0.0131148,0.22685,0.127168
"550",3.28817,-0.0208715,0.0147432,0.338343,0.0409166,0.238539,0.130208
"551",3.26035,0.0118867,0.0491973,0.309402,0.129727,0.300516,0.131195
"552",3.34177,-0.0638605,0.00947924,0.314774,0.0533665,0.218615,0.12702
"553",3.2914,-0.00773971,0.0450703,0.252399,0.0590194,0.208674,0.130132
"554",3.32743,-0.00591147,0.0139302,0.286212,0.0497983,0.137505,0.128678
"555",3.40239,-0.0895765,-0.00558708,0.345838,0.00590793,0.10025,0.131111
"556",3.29527,-0.0360172,0.0513389,0.260969,0.0903778,0.262647,0.128963
"557",3.29181,-0.053586,0.00738156,0.291072,0.101949,0.252154,0.128935
"558",3.24987,-0.0179056,-0.0242264,0.333531,0.0707913,0.258451,0.129675
"559",3.3058,-0.00228638,0.047922,0.253457,0.0415677,0.206584,0.131031
"560",3.25869,0.0203079,0.0706933,0.227863,0.0265034,0.253061,0.128567
"561",3.29152,0.0408348,0.0213963,0.32135,0.0646089,0.229308,0.129197
"562",3.30881,-0.03226,0.0269613,0.296705,0.0976257,0.228165,0.130752
"563",3.23841,0.026296,0.0430713,0.290152,0.0843071,0.247651,0.138521
"564",3.38517,-0.046363,-0.000901421,0.302067,0.0145939,0.104126,0.124769
"565",3.31803,0.0225833,0.0240165,0.307259,0.0790241,0.200788,0.133843
"566",3.30596,-0.0213485,0.022482,0.269454,0.0110855,0.196154,0.132318
"567",3.30176,0.0289435,0.0126716,0.309408,0.0494366,0.185366,0.130844
"568",3.33314,0.0163642,0.0186061,0.244175,0.0629952,0.125615,0.130237
"569",3.27124,-0.0319322,0.0164361,0.30824,0.0975188,0.268148,0.129464
"570",3.26246,-0.0612412,-0.00453963,0.333436,0.070328,0.275824,0.131567
"571",3.35453,-0.0522578,0.00412111,0.330306,0.0709768,0.177597,0.134435
"572",3.30909,-0.0334014,-0.00312898,0.38198,0.0631748,0.20646,0.127013
"573",3.33594,0.0586783,0.014822,0.332595,0.0769625,0.17222,0.126506
"574",3.28243,-0.0602663,0.0307195,0.301057,0.0752123,0.272708,0.125836
"575",3.28886,0.00414377,0.0196234,0.317451,0.0812334,0.26067,0.1337
"576",3.28963,-0.0350804,0.0993355,0.209326,0.0672358,0.258449,0.133587
"577",3.22194,0.0405279,0.065885,0.24613,0.0742977,0.269241,0.132208
"578",3.29305,-0.00138665,-0.0302029,0.33491,0.0824816,0.266507,0.134602
"579",3.30182,0.00697438,0.0313213,0.295829,0.0472847,0.252324,0.126137
"580",3.25882,-0.0274462,-0.0533229,0.412112,0.0683141,0.303852,0.129451
"581",3.32931,0.0104835,0.019324,0.27459,0.0282014,0.145997,0.126535
"582",3.25306,0.0655714,0.0338912,0.308115,0.114607,0.261368,0.132316
"583",3.23151,0.0590033,-0.012586,0.291174,0.0429617,0.228814,0.126192
"584",3.29196,-0.000758588,0.0801676,0.34143,0.0411785,0.234018,0.129349
"585",3.32113,0.0365488,-0.0161271,0.325735,0.0608661,0.193972,0.1308
"586",3.28196,0.00620061,0.0199737,0.250058,0.0707083,0.202007,0.133254
"587",3.33445,0.0156564,-0.0238662,0.345315,0.0889178,0.193808,0.132268
"588",3.27465,0.0403378,0.0292007,0.322481,0.0498954,0.211384,0.127079
"589",3.38995,-0.00909641,0.0252874,0.268142,0.0813963,0.171047,0.133127
"590",3.3067,-0.0141319,0.067096,0.28116,0.104997,0.237222,0.13298
"591",3.23157,-0.0130427,-0.00281131,0.334312,0.0968932,0.305689,0.128962
"592",3.2546,-0.00655706,0.0326088,0.298583,0.0922089,0.251327,0.131349
"593",3.21925,0.0307433,0.00852128,0.322878,0.0980053,0.300996,0.127212
"594",3.36951,-0.0526447,0.00629355,0.331017,0.0802021,0.17239,0.131593
"595",3.2085,0.00631427,0.0431803,0.261648,0.0981284,0.343784,0.131073
"596",3.25935,0.00620255,-0.000249667,0.308054,0.085232,0.268837,0.129272
"597",3.26892,0.071548,0.0676434,0.25223,0.0464711,0.213369,0.134413
"598",3.2538,0.00422452,0.0905363,0.249194,0.0851274,0.315546,0.125001
"599",3.27542,-0.019253,0.0461351,0.276444,0.0809613,0.212179,0.129479
"600",3.35031,-0.0900601,0.05117,0.283795,0.0406619,0.224509,0.127347
"601",3.45153,-0.0817333,0.0171932,0.308914,0.0183714,0.0816845,0.130943
"602",3.30301,0.0168641,0.041175,0.246193,0.0608529,0.208133,0.13335
"603",3.23051,-0.031864,-0.00242582,0.391436,0.0975689,0.335019,0.127244
"604",3.31378,-0.0358316,0.00394681,0.264896,0.0629406,0.189261,0.128454
"605",3.23355,0.0556554,0.0185569,0.308772,0.0719003,0.26931,0.1308
"606",3.28099,-0.0189831,0.0338488,0.324284,0.0330999,0.224349,0.131152
"607",3.27937,-0.0979391,0.0552908,0.30422,0.0738948,0.302342,0.130484
"608",3.38234,0.0769565,-0.00658742,0.293092,0.0680691,0.0802114,0.136596
"609",3.35457,-0.0557756,0.0417261,0.275786,0.0584343,0.199741,0.133244
"610",3.30398,-0.0157545,0.0528763,0.281692,0.0561685,0.235839,0.132704
"611",3.36127,-0.0638725,0.0216075,0.318423,0.044649,0.195113,0.129068
"612",3.24355,-0.00590912,0.0677641,0.27517,0.05214,0.261154,0.127501
"613",3.22743,0.0484812,0.0308437,0.254604,0.0748158,0.240456,0.129449
"614",3.36439,0.0261882,-0.0102759,0.378351,0.0606978,0.138626,0.127735
"615",3.29914,0.0366242,0.017171,0.313297,0.0840326,0.189283,0.130016
"616",3.28923,0.0373788,0.01289,0.261663,0.0860035,0.178521,0.133015
"617",3.18861,0.0489041,0.0429813,0.311123,0.10123,0.348144,0.130096
"618",3.28087,0.00878832,0.0813039,0.264546,0.0637588,0.21117,0.129183
"619",3.32403,-0.0439709,0.0249427,0.281772,0.0283509,0.264838,0.124844
"620",3.34797,-0.0114527,-0.000313614,0.264838,0.04536,0.173925,0.128424
"621",3.29939,-0.0909819,0.0216939,0.327843,0.0685477,0.262815,0.129792
"622",3.28445,0.0222066,0.00157249,0.310299,0.0290903,0.186639,0.130684
"623",3.23676,0.0646958,0.0436083,0.28503,0.0274694,0.253886,0.127976
"624",3.30056,0.0123714,-0.0264331,0.363563,0.0649279,0.197965,0.125153
"625",3.31517,-0.0741498,0.038152,0.262687,0.0619949,0.235798,0.123947
"626",3.22582,0.00712762,0.0534432,0.25446,0.0480966,0.277108,0.133728
"627",3.32179,0.0218642,-0.0245803,0.37661,0.0491067,0.188629,0.12884
"628",3.32647,0.0235269,-0.0148337,0.289199,0.0729413,0.164075,0.128907
"629",3.31291,-0.0246635,0.0214653,0.282158,0.0437417,0.180076,0.132858
"630",3.34271,-0.0570893,-0.00217783,0.246168,0.127802,0.200719,0.129761
"631",3.23483,-0.0715546,0.0112953,0.332397,0.0743123,0.308956,0.133844
"632",3.24689,0.0448406,-0.012184,0.337621,0.0677346,0.273647,0.128082
"633",3.29655,-0.0155368,0.0237021,0.29015,0.0484715,0.204628,0.134362
"634",3.30226,0.0663852,0.00393861,0.288989,0.0644206,0.178651,0.133518
"635",3.23543,-0.0431488,-0.0137562,0.331792,0.0875381,0.308729,0.131853
"636",3.25762,0.0567593,0.0364355,0.202853,0.0676966,0.274032,0.136644
"637",3.21773,-0.0176141,0.02982,0.271214,0.0883808,0.316202,0.127423
"638",3.30423,-0.0510329,0.0320982,0.277609,0.0470735,0.239103,0.129655
"639",3.34874,0.00479864,0.0102361,0.3724,0.0606233,0.150553,0.129999
"640",3.34873,0.0241974,0.015133,0.329958,0.0552671,0.153535,0.130938
"641",3.24043,0.0539687,0.0525677,0.30104,0.0692422,0.262163,0.129695
"642",3.3091,0.012205,-0.0535433,0.381827,0.040095,0.167386,0.13117
"643",3.3579,-0.0436169,-0.0168903,0.350185,0.0514442,0.15867,0.130042
"644",3.2804,-0.00436891,0.0385668,0.308131,0.105487,0.249998,0.128681
"645",3.26163,-0.00370064,0.02485,0.288953,0.0749256,0.277631,0.134594
"646",3.32196,0.0626594,0.0609876,0.133581,0.0865067,0.208954,0.129733
"647",3.27017,-0.0257224,0.0333953,0.254074,0.0487384,0.288811,0.13155
"648",3.31219,0.00947436,-0.0236491,0.350213,0.120419,0.203251,0.126807
"649",3.24611,0.002433,0.0118185,0.344547,0.106738,0.317776,0.12816
"650",3.30827,0.016925,0.0265947,0.247816,0.0686788,0.222061,0.133194
"651",3.27461,-0.0614405,0.000674169,0.366216,0.0775908,0.226061,0.128938
"652",3.30199,-0.0359234,-0.0124563,0.372422,0.0584733,0.198395,0.129303
"653",3.31987,-0.00536396,0.00421831,0.327742,0.0640631,0.184162,0.12822
"654",3.29637,-0.0703439,0.0874991,0.262184,0.0680377,0.230694,0.130889
"655",3.35343,0.0018925,-0.0434439,0.37187,0.0532376,0.207059,0.12648
"656",3.34865,-0.0575043,-0.0324159,0.36718,0.0536419,0.161564,0.134243
"657",3.26832,0.00859781,0.0338377,0.318772,0.0741837,0.263191,0.129541
"658",3.30082,0.00986025,0.0181315,0.315283,0.0504606,0.190793,0.136235
"659",3.32549,-0.0460916,0.0140006,0.307442,0.0832681,0.223948,0.133048
"660",3.33934,-0.00364545,0.00854947,0.273057,0.0278913,0.17232,0.13412
"661",3.28656,0.0506526,0.0339471,0.232174,0.0640959,0.219696,0.132127
"662",3.30067,0.00864538,0.0323675,0.333568,0.0760729,0.197148,0.127769
"663",3.27584,-0.0137644,0.0366201,0.285902,0.0682171,0.218849,0.133897
"664",3.28497,0.00882838,-0.00676109,0.306954,0.0800999,0.250885,0.13052
"665",3.29859,-0.0585198,0.0208349,0.30042,0.0659199,0.262107,0.136956
"666",3.31619,-0.0233355,0.00559724,0.346329,0.0713611,0.210394,0.12889
"667",3.31431,-0.0681654,0.019189,0.319825,0.0695974,0.248745,0.13465
"668",3.28567,-0.00858853,0.020826,0.319331,0.0147091,0.224728,0.129696
"669",3.30109,0.061466,0.0281082,0.26369,0.0617647,0.134913,0.128546
