"","mean","50%","2.5%","97.5%","Rhat","n.eff","PP","PN"
"loglik[1539]",-5.53152032,-5.52658,-5.63880375,-5.45337375,1.00764624711123,650,0,1
"loglik[1541]",-3.81650138666667,-3.81576,-3.95364475,-3.67466975,1.0029404516725,1500,0,1
"loglik[1542]",-3.71514012,-3.715535,-3.85067525,-3.5737575,1.00038248515409,1500,0,1
"loglik[1544]",-4.70753123333333,-4.70539,-4.738491,-4.68938425,1.00646731119697,1500,0,1
"loglik[1548]",-4.07545949333333,-4.077135,-4.258627,-3.8880935,1.01924069935511,180,0,1
"loglik[1558]",-3.96093165333333,-3.9641,-4.11566625,-3.7949075,1.01449641491727,280,0,1
"loglik[1560]",-6.37472192,-6.36707,-6.6117965,-6.184357,1.0054419154277,1000,0,1
"loglik[1562]",-3.72984322,-3.730185,-3.865868,-3.58776825,1.0003612254161,1500,0,1
"loglik[1564]",-3.87325718,-3.87396,-4.01140625,-3.72858625,1.00445047288837,1500,0,1
"loglik[1568]",-4.71094357333333,-4.70887,-4.742356,-4.6906,1.0044242931394,1500,0,1
"loglik[1573]",-3.81650138666667,-3.81576,-3.95364475,-3.67466975,1.0029404516725,1500,0,1
"loglik[1577]",-4.69527934,-4.69293,-4.713084,-4.68889,1.00476974043318,1500,0,1
"loglik[1578]",-3.86679178,-3.86846,-4.01338625,-3.712816,1.00986192814287,480,0,1
"loglik[1579]",-4.69984987333333,-4.69755,-4.72287675,-4.68894,1.00336355905987,1500,0,1
"loglik[1584]",-4.70630653333333,-4.70408,-4.7362715,-4.68925,1.00616971657167,1500,0,1
"loglik[1599]",-5.59339962666667,-5.58824,-5.72015625,-5.4969335,1.00085388840868,1500,0,1
"loglik[1603]",-6.28242202,-6.270715,-6.52164375,-6.0957075,1.01633441275157,250,0,1
"loglik[1605]",-3.83714938,-3.836115,-3.9730415,-3.69619475,1.00209068531293,1500,0,1
"loglik[1611]",-4.00324432,-4.00588,-4.16023125,-3.8358505,1.01501349001797,270,0,1
"loglik[1612]",-6.09425249333333,-6.083375,-6.31402075,-5.92946225,1.02876872740902,130,0,1
"loglik[1613]",-4.72318652666667,-4.721455,-4.76368825,-4.69436475,1.00748245928416,900,0,1
"loglik[1614]",-5.42524406666667,-5.4167,-5.5096895,-5.38325275,1.04565426167765,86,0,1
"loglik[1615]",-4.80318047333333,-4.79981,-4.90080725,-4.7268355,1.01643054041991,180,0,1
"loglik[1619]",-4.09814032,-4.09954,-4.3005985,-3.89633825,1.02148444045103,150,0,1
"loglik[1623]",-6.95470480666667,-6.93876,-7.31837825,-6.66977125,1.01936213051746,200,0,1
"loglik[1627]",-4.12640333333333,-4.12504,-4.391476,-3.85857225,1.0153051565577,180,0,1
"loglik[1638]",-4.16751944,-4.167445,-4.421175,-3.9150055,1.01571363186069,180,0,1
"loglik[1639]",-4.79689526666667,-4.7914,-4.9101985,-4.7140675,1.02153568434446,140,0,1
"loglik[1642]",-4.2395358,-4.238555,-4.487639,-3.994802,1.01579318747655,180,0,1
"loglik[1643]",-4.80577354666667,-4.801435,-4.91240875,-4.72622975,1.02033157439543,150,0,1
"loglik[1646]",-4.41222364666667,-4.40815,-4.63680575,-4.20741675,1.01202168902354,220,0,1
"loglik[1650]",-7.33287282666667,-7.27054,-8.077147,-6.918913,1.00006293090165,1500,0,1
"loglik[1652]",-4.77881867333333,-4.773335,-4.8842555,-4.70526475,1.0224301892039,140,0,1
"loglik[1659]",-3.12391492666667,-3.124225,-3.35240925,-2.898737,1.01723034790338,120,0,1
"loglik[1663]",-3.251415,-3.2528,-3.447222,-3.05689275,1.0086501527368,230,0,1
"loglik[1664]",-3.45683194666667,-3.45516,-3.6585235,-3.25439275,1.00225224961095,920,0,1
"loglik[1669]",-4.70201385333333,-4.69582,-4.7508775,-4.6889,1.01647315207001,220,0,1
"loglik[1671]",-3.54183203333333,-3.53903,-3.7560285,-3.32087275,1.00449311082765,550,0,1
"loglik[1672]",-3.22308171333333,-3.223995,-3.4218135,-3.022913,1.0103889558951,190,0,1
"loglik[1675]",-3.35058182666667,-3.35121,-3.5430085,-3.16537425,1.0037209930242,540,0,1
"loglik[1678]",-3.59632510666667,-3.592825,-3.84290875,-3.34282,1.00885482726178,280,0,1
"loglik[1681]",-5.77288164666667,-5.759565,-6.11649225,-5.536831,1.01233652742975,220,0,1
"loglik[1682]",-3.24433179333333,-3.245885,-3.440398,-3.0490555,1.00907876571215,220,0,1
"loglik[1683]",-6.01389086,-6.003215,-6.36643425,-5.73691175,1.00233751825853,860,0,1
"loglik[1689]",-3.77558249333333,-3.774265,-4.06182,-3.48528725,1.01313015719319,180,0,1
"loglik[1690]",-3.45683194666667,-3.45516,-3.6585235,-3.25439275,1.00225224961095,920,0,1
"loglik[1691]",-7.51047795333333,-7.492455,-8.1457305,-6.94904125,1.00289839826602,690,0,1
"loglik[1703]",-4.72097724,-4.715015,-4.7929235,-4.68932475,1.00355207069551,600,0,1
"loglik[1714]",-3.4355819,-3.4342,-3.6351755,-3.238369,1.00215047242376,930,0,1
"loglik[1715]",-3.54891554,-3.545835,-3.764812,-3.32695325,1.00474444136677,520,0,1
"loglik[1719]",-3.53476669333333,-3.532665,-3.7453485,-3.317892,1.00378199103928,640,0,1
"loglik[1724]",-3.52060006,-3.51785,-3.72670375,-3.30597725,1.00335270630274,710,0,1
"loglik[1726]",-4.70017454,-4.69427,-4.74682025,-4.6889,1.02053021160168,200,0,1
"loglik[1728]",-5.99215482666667,-5.98174,-6.342736,-5.720165,1.00247437851182,810,0,1
"loglik[1734]",-3.4355819,-3.4342,-3.6351755,-3.238369,1.00215047242376,930,0,1
"loglik[1737]",-13.2457025333333,-13.2088,-15.1188875,-11.63796,1.00226162680358,890,0,1
"loglik[1739]",-3.44974874,-3.448465,-3.65110875,-3.24796125,1.00215921861731,930,0,1
"loglik[1741]",-3.63391567333333,-3.629355,-3.8742815,-3.38763525,1.00802392657645,310,0,1
"loglik[1745]",-3.8251659,-3.82291,-4.1361025,-3.51295175,1.0146087989918,160,0,1
"loglik[1746]",-3.88183274,-3.879565,-4.212536,-3.548769,1.01609631407037,150,0,1
"loglik[1747]",-3.72601706,-3.72385,-3.98898175,-3.45377975,1.01097765260314,220,0,1
"loglik[1748]",-3.8393327,-3.83729,-4.15676275,-3.521457,1.01500056328475,160,0,1
"loglik[1749]",-6.90519318666667,-6.892185,-7.5159105,-6.43667475,1.00835557189184,310,0,1
"loglik[1754]",-3.82714516666667,-3.83079,-4.05750225,-3.587913,1.00678565883981,340,0,1
"loglik[1755]",-3.86731145333333,-3.87085,-4.091897,-3.6368595,1.00684366804285,330,0,1
"loglik[1758]",-4.72786518666667,-4.723695,-4.7878545,-4.691149,1.01104288284542,260,0,1
"loglik[1762]",-6.30639832,-6.284785,-6.6817685,-6.03596275,1.00465835707233,430,0,1
"loglik[1766]",-4.72957387333333,-4.7255,-4.79522025,-4.690388,1.01216375132787,240,0,1
"loglik[1767]",-4.71476833333333,-4.71039,-4.76830675,-4.68899,1.01407670797904,230,0,1
"loglik[1768]",-5.45241814,-5.44377,-5.5579115,-5.3905085,1.00371599433974,540,0,1
"loglik[1769]",-6.10293738666667,-6.092465,-6.3386265,-5.92684775,1.00449463394773,450,0,1
"loglik[1772]",-9.11396895333333,-9.09507,-10.002143,-8.3610105,1.00418403172105,480,0,1
"loglik[1774]",-4.00870188666667,-4.011345,-4.22044775,-3.7970265,1.00670840551921,330,0,1
"loglik[1780]",-4.73336896666667,-4.729695,-4.80019675,-4.6916285,1.01162384467413,250,0,1
"loglik[1786]",-4.73393076,-4.725805,-4.82131475,-4.689559,1.01123978520996,200,0,1
"loglik[1788]",-3.71309202,-3.706575,-4.2290965,-3.1761805,1.02482091565327,92,0,1
"loglik[1791]",-4.13959732,-4.14485,-4.3773735,-3.89035275,1.0040498671628,1300,0,1
"loglik[1792]",-4.08416306666667,-4.08894,-4.3329055,-3.8227005,1.00451555822694,880,0,1
"loglik[1793]",-3.84416255333333,-3.842815,-4.295273,-3.387736,1.02180088891725,100,0,1
"loglik[1794]",-3.92402016,-3.921825,-4.27075825,-3.55795075,1.01587061475213,140,0,1
"loglik[1795]",-4.0303289,-4.03413,-4.27408975,-3.7736015,1.00391218815397,1400,0,1
"loglik[1796]",-7.857219,-7.818305,-8.62908825,-7.29887225,1.00563098663332,590,0,1
"loglik[1797]",-4.18908612666667,-4.194405,-4.4272995,-3.93808025,1.00518499389964,660,0,1
"loglik[1799]",-4.73733921333333,-4.731845,-4.81769225,-4.68985375,1.00517551322642,430,0,1
"loglik[1802]",-4.23220162666667,-4.237325,-4.47158475,-3.9691475,1.0081908737478,290,0,1
"loglik[1805]",-4.72306196666667,-4.70725,-4.8313455,-4.68893,1.0338850422635,96,0,1
"loglik[1807]",-3.75620738666667,-3.750725,-4.23273425,-3.26583,1.02318625085016,98,0,1
"loglik[1809]",-4.0720585,-4.07463,-4.32746525,-3.79429925,1.00603393535608,480,0,1
"loglik[1813]",-13.0765759333333,-12.963,-15.7041175,-11.1500025,1.00760799820753,370,0,1
"loglik[1818]",-4.05336632,-4.05594,-4.3087705,-3.7756045,1.0060339387985,480,0,1
"loglik[1820]",-6.56912599333333,-6.543505,-7.00744275,-6.28700775,1.0089435976824,250,0,1
"loglik[1822]",-4.0164104,-4.01887,-4.2939145,-3.71471,1.00862367135505,280,0,1
"loglik[1824]",-3.98105403333333,-3.98395,-4.2329635,-3.7089285,1.00567274199418,530,0,1
"loglik[1825]",-4.73190248666667,-4.725455,-4.81060875,-4.68960125,1.00706665881724,310,0,1
"loglik[1827]",-4.12727844,-4.133815,-4.367044,-3.876563,1.00387264678947,1500,0,1
"loglik[1828]",-3.87634518,-3.87494,-4.19923325,-3.52652075,1.01354257025306,170,0,1
"loglik[1829]",-3.9101913,-3.90825,-4.2365785,-3.5586765,1.0140225005866,160,0,1
"loglik[1831]",-3.99793235333333,-3.99899,-4.28472075,-3.68531925,1.01008255690638,230,0,1
"loglik[1832]",-3.99793235333333,-3.99899,-4.28472075,-3.68531925,1.01008255690638,230,0,1
"loglik[1834]",-4.05973988,-4.06175,-4.32207,-3.77548175,1.00682661836834,390,0,1
"loglik[1838]",-3.99793235333333,-3.99899,-4.28472075,-3.68531925,1.01008255690638,230,0,1
"loglik[1839]",-5.41427782,-5.40372,-5.504027,-5.3821795,1.00573044568871,1500,0,1
