"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"logLik[4539]",-5.12548522666667,0.952834842681511,-7.60799175,-5.5025025,-4.866075,-4.4460825,-4.08892625,1.0011010499406,1500
"logLik[4540]",-4.51473232666667,0.0530122503003588,-4.6174055,-4.5489025,-4.514265,-4.480215,-4.41159525,1.01383285273921,180
"logLik[4541]",-5.34540604666667,1.01167101406909,-7.9502025,-5.74993,-5.04079,-4.633105,-4.2583295,1.00105247771842,1500
"logLik[4542]",-4.45250944666667,0.0475644146618236,-4.543842,-4.484595,-4.452885,-4.420245,-4.360327,1.01462442615592,170
"logLik[4543]",-5.44406208,1.02381096761486,-8.24308475,-5.8355125,-5.155465,-4.740935,-4.32370275,1.00115993837591,1500
"logLik[4544]",-5.11626778666667,1.05255836572931,-8.00401025,-5.5378375,-4.822035,-4.375665,-3.9837775,1.00396541217863,860
"logLik[4545]",-5.27807110666667,0.996309461787186,-8.0166695,-5.7061175,-4.98617,-4.5727675,-4.234516,1.00290082939469,690
"logLik[4546]",-5.26109417333333,0.973377451319961,-7.8639625,-5.69153,-4.979165,-4.5811775,-4.23146275,1.00217970771849,1500
"logLik[4547]",-5.35961178666667,0.998863061319178,-7.97063325,-5.77672,-5.06288,-4.6592125,-4.27784025,1.00060351483302,1500
"logLik[4548]",-5.01513538666667,1.0150054072547,-7.70333825,-5.390945,-4.717605,-4.3267575,-3.97022025,1.00030408370061,1500
"logLik[4549]",-4.99474768666667,1.02605650638301,-7.720225,-5.38365,-4.674015,-4.3072425,-3.94337075,1.0038048737886,860
"logLik[4550]",-4.41695382,0.0449604182247626,-4.50309825,-4.447615,-4.416655,-4.3861775,-4.32925875,1.01474452638272,170
"logLik[4551]",-4.87774263333333,0.0209963590810882,-4.91829,-4.891705,-4.877275,-4.8628275,-4.83753175,1.01343867015018,180
"logLik[4552]",-5.43594557333333,1.08460890288356,-8.15455325,-5.86367,-5.1199,-4.695785,-4.30392975,1.00371590175774,1500
"logLik[4553]",-4.39028694666667,0.0433032652918204,-4.4729695,-4.4203825,-4.39029,-4.3605275,-4.304953,1.01459564894789,170
"logLik[4554]",-5.14699144666667,1.08275396321825,-8.172737,-5.52642,-4.82022,-4.4307025,-4.03199225,1.00045935537491,1500
"logLik[4555]",-4.33695289333333,0.0408804206520727,-4.4160075,-4.3653675,-4.33712,-4.3088325,-4.256897,1.01353940569842,170
"logLik[4556]",-4.92362457333333,0.102025980823154,-5.13149025,-4.987475,-4.92314,-4.8572275,-4.7162615,1.00793642468187,300
"logLik[4557]",-4.38139792666667,0.0428132576825242,-4.4626735,-4.410775,-4.38144,-4.3513675,-4.29710425,1.01449331580394,170
"logLik[4558]",-5.28510032666667,1.00229165168394,-7.959379,-5.6460475,-4.983825,-4.5871725,-4.235851,1.00238349400445,840
"logLik[4559]",-5.24225694,0.989239082841378,-7.8871675,-5.64435,-4.95307,-4.55584,-4.15436825,1.00176102573354,1500
"logLik[4560]",-5.3324014,1.03244835416754,-7.92615825,-5.770025,-5.03368,-4.59863,-4.24202425,1.00103721322943,1500
"logLik[4561]",-5.02263409333333,0.956521032153996,-7.51100075,-5.443465,-4.73948,-4.338865,-3.961819,1.0010175471772,1500
"logLik[4562]",-4.88663808666667,0.0218512281390913,-4.9295005,-4.9015675,-4.886175,-4.8713925,-4.84501175,1.01364656076729,170
"logLik[4563]",-4.43473167333333,0.0462099437192073,-4.52437975,-4.46582,-4.434835,-4.403525,-4.345799,1.01472529850666,170
"logLik[4564]",-4.58584411333333,0.0602768898764909,-4.704533,-4.62411,-4.58588,-4.5446625,-4.4656575,1.01255551364457,200
"logLik[4565]",-5.26159591333333,1.04446341530681,-7.92112475,-5.649005,-4.94934,-4.5462775,-4.1735265,1.01516440217669,930
"logLik[4566]",-5.21052950666667,0.943074753858675,-7.69870475,-5.6338525,-4.945055,-4.51891,-4.1502345,1.00025497794906,1500
"logLik[4567]",-4.95320838666667,0.029821667274369,-5.0125435,-4.972055,-4.952335,-4.9334525,-4.89702475,1.01280079160849,190
"logLik[4568]",-4.39028694666667,0.0433032652918204,-4.4729695,-4.4203825,-4.39029,-4.3605275,-4.304953,1.01459564894789,170
"logLik[4569]",-4.87774263333333,0.0209963590810882,-4.91829,-4.891705,-4.877275,-4.8628275,-4.83753175,1.01343867015018,180
"logLik[4570]",-4.36891570666667,0.0415461575066777,-4.4482495,-4.3977175,-4.36889,-4.3408325,-4.28705675,1.01400810665002,170
"logLik[4571]",-5.28506396,1.04021774307763,-8.0245825,-5.6663325,-4.970485,-4.5730875,-4.17955925,1.00173546918416,1200
"logLik[4572]",-5.13276781333333,1.06761088260748,-7.9173705,-5.51452,-4.844785,-4.4195575,-4.03648675,1.00138637904545,1400
"logLik[4573]",-4.31028605333333,0.0401684024575846,-4.38822525,-4.33877,-4.310555,-4.282105,-4.2324785,1.01262930440853,180
"logLik[4574]",-5.08973819333333,1.03494943918747,-7.78515975,-5.482085,-4.80884,-4.3878775,-3.99621175,1.00733652181962,750
"logLik[4575]",-4.92662206,0.0257351128352846,-4.977337,-4.943685,-4.926305,-4.908905,-4.8782785,1.01363671528362,180
"logLik[4576]",-5.45491014666667,0.993744954999808,-8.08057075,-5.828855,-5.187305,-4.7761425,-4.375463,1.00812580449773,440
"logLik[4577]",-5.19442032666667,1.0165910537751,-7.941534,-5.59746,-4.91074,-4.476085,-4.10522,1.00226808753032,880
"logLik[4578]",-4.31917515333333,0.0403665285857379,-4.39583625,-4.3477675,-4.31917,-4.29098,-4.2407455,1.01295842529622,180
"logLik[4579]",-4.27473036,0.0397803420633884,-4.35120775,-4.30305,-4.27498,-4.24613,-4.19799275,1.01111835213358,200
"logLik[4580]",-5.15958402,0.980858785315328,-7.78004625,-5.5479,-4.876745,-4.4717075,-4.116309,1.00270171017721,1500
