"","b[1]","b[2]","b[3]","b[4]","b[5]","sigma","phi"
"341",3.43733,-0.0994591,0.184797,0.0406558,0.174295,7.81631,0.189547
"342",3.43255,-0.094882,0.162475,-0.0146454,0.153181,7.93962,0.186287
"343",3.3456,-0.131412,0.207808,0.0338022,0.321295,7.71461,0.193138
"344",3.46174,-0.146717,0.141608,0.0479143,0.168266,8.05923,0.196258
"345",3.27111,-0.0240467,0.172064,0.0528006,0.216333,8.09714,0.183957
"346",3.4195,0.0325438,0.115543,0.0173806,0.0861068,7.64407,0.187988
"347",3.42279,-0.0832553,0.144792,0.0316831,0.151906,7.81414,0.193576
"348",3.38806,-0.0486968,0.173086,0.0816088,0.148468,7.81433,0.186727
"349",3.50781,-0.102382,0.15503,0.0682404,0.0845345,7.66353,0.188639
"350",3.45242,-0.132772,0.193378,0.0274646,0.105976,7.76916,0.190063
"351",3.31782,-0.094079,0.199776,0.025398,0.240428,7.90485,0.188561
"352",3.27623,0.0227021,0.155601,0.0951044,0.250915,7.60781,0.184689
"353",3.29412,-0.0924979,0.226739,0.0381156,0.30659,7.59498,0.18906
"354",3.35176,-0.0875154,0.161732,0.00351991,0.231449,7.84784,0.198292
"355",3.3531,-0.144906,0.203274,0.0420014,0.280638,8.05443,0.197284
"356",3.44385,-0.10861,0.137732,0.0479309,0.17192,7.89773,0.196604
"357",3.38569,-0.0345315,0.158601,0.0566833,0.153473,8.02299,0.195238
"358",3.41734,-0.192639,0.193912,-0.0456789,0.249492,7.80135,0.193781
"359",3.35695,-0.0699092,0.176455,0.0196753,0.190296,7.70299,0.201922
"360",3.28467,0.0314743,0.158902,0.0442418,0.185775,7.72861,0.187811
"361",3.32269,-0.0259832,0.175976,0.039812,0.257364,7.49772,0.205552
"362",3.42628,-0.111086,0.159081,-0.00466726,0.183546,7.62625,0.195047
"363",3.34226,-0.050418,0.223588,0.0871701,0.258794,7.88253,0.193004
"364",3.4003,-0.141117,0.176549,0.0300618,0.229138,8.09867,0.186553
"365",3.51999,-0.142043,0.157472,0.0383964,0.144317,7.99923,0.194247
"366",3.45427,-0.191003,0.211524,0.0483331,0.211985,7.46152,0.196834
"367",3.33589,-0.123727,0.192576,0.0475024,0.328636,7.79999,0.194567
"368",3.3807,-0.0837258,0.170152,0.0414366,0.182466,7.89535,0.200088
"369",3.442,-0.159704,0.184623,-0.00772233,0.163572,7.97945,0.188798
"370",3.40217,-0.113403,0.175875,0.0272954,0.207032,8.00975,0.185499
"371",3.44227,-0.112889,0.14797,0.0295227,0.108381,7.72835,0.187463
"372",3.33038,-0.174343,0.178534,0.0387867,0.293668,7.65407,0.189465
"373",3.43262,-0.0412187,0.153189,0.071693,0.0969154,7.53701,0.186956
"374",3.3115,0.0280247,0.15526,0.0656075,0.200681,7.93493,0.180452
"375",3.33649,-0.1209,0.191019,0.0115081,0.27737,7.84418,0.19026
"376",3.36766,-0.123777,0.130129,0.041093,0.244563,7.82538,0.193005
"377",3.30072,-0.0866306,0.152972,0.0265811,0.258273,7.80368,0.189703
"378",3.31538,-0.108438,0.142566,0.0512594,0.316832,7.67292,0.19169
"379",3.40942,-0.120972,0.153911,0.0392489,0.164916,7.54201,0.194037
"380",3.31457,-0.0314426,0.170414,0.0922224,0.222423,8.08195,0.199977
"381",3.34576,-0.139981,0.172408,0.0371835,0.294534,7.70311,0.196696
"382",3.38777,-0.0402467,0.16028,0.029622,0.146446,8.01469,0.190693
"383",3.35702,-0.0624424,0.13654,-0.0036728,0.192686,7.8716,0.19273
"384",3.22014,-0.0226861,0.203536,0.103158,0.330547,7.81722,0.191132
"385",3.42991,-0.0518345,0.106639,0.0452292,0.17222,7.87472,0.191079
"386",3.34461,-0.0866815,0.16596,0.0523215,0.235238,7.91847,0.197425
"387",3.26821,-0.0174673,0.169327,0.0250855,0.242828,7.77349,0.19089
"388",3.38709,-0.0664666,0.16025,0.0567685,0.175871,7.88611,0.182601
"389",3.43117,-0.0914828,0.15066,0.0391621,0.106586,7.85233,0.186334
"390",3.29047,-0.0268665,0.18897,0.0831398,0.264255,7.64107,0.196677
"391",3.36978,-0.0533065,0.135473,0.0492983,0.193282,7.76515,0.192457
"392",3.36814,-0.0667355,0.19858,0.0175368,0.168391,8.01664,0.193718
"393",3.38541,-0.0554454,0.15693,0.0866543,0.160209,7.85039,0.191461
"394",3.43659,-0.0609394,0.171077,0.026558,0.113182,7.86457,0.190049
"395",3.3003,-0.000922142,0.202417,0.0391934,0.225947,7.83401,0.189455
"396",3.30089,-0.0707678,0.143934,0.0494061,0.258734,7.65691,0.192786
"397",3.4362,-0.0497568,0.141613,0.0100267,0.116476,8.08842,0.189307
"398",3.37606,-0.0728743,0.176851,0.048245,0.177052,7.85914,0.183467
"399",3.41003,-0.0311952,0.13228,0.0666377,0.151263,7.85736,0.194564
"400",3.47336,-0.117482,0.14011,0.0271692,0.154105,7.74731,0.192848
"401",3.364,-0.0665707,0.184305,0.0388306,0.219876,7.60024,0.192238
"402",3.27868,-0.0110247,0.190038,0.0956526,0.284854,8.12461,0.190978
"403",3.46693,-0.125157,0.130987,0.0439811,0.124641,7.71179,0.200785
"404",3.36129,-0.0360883,0.121881,0.0540127,0.192572,7.99895,0.19123
"405",3.42317,-0.0499612,0.171564,0.00503137,0.142238,8.08614,0.192677
"406",3.26677,0.0720076,0.156573,0.0741005,0.2169,7.81594,0.199364
"407",3.28744,-0.064118,0.144118,0.0510487,0.287504,7.63373,0.194908
"408",3.25284,0.0725287,0.113831,0.0275969,0.224389,7.64231,0.18803
"409",3.47391,0.00271311,0.142708,0.0400419,0.0200817,7.83909,0.20128
"410",3.36714,-0.151318,0.197385,-0.00471128,0.25434,7.56206,0.187709
"411",3.41582,-0.0699325,0.174784,0.0240162,0.134122,7.91849,0.190633
"412",3.34217,-0.0783677,0.153288,0.021958,0.194024,7.44493,0.194982
"413",3.31459,-0.035884,0.147125,0.0350083,0.220169,7.55035,0.180274
"414",3.36182,-0.0780504,0.12294,0.0376538,0.180765,7.84834,0.196913
"415",3.42239,-0.0380599,0.128242,0.0628349,0.14269,7.61323,0.19757
"416",3.35125,-0.0411834,0.165565,0.0676989,0.159482,7.764,0.201168
"417",3.37073,-0.0329101,0.146215,0.0471293,0.20647,7.91293,0.185574
"418",3.27971,-0.084967,0.185596,-0.00207337,0.327617,7.75233,0.198123
"419",3.33485,-0.0822398,0.161455,-0.0149291,0.168541,7.62987,0.198038
"420",3.30711,-0.0465315,0.173052,0.03598,0.234984,7.89905,0.18769
"421",3.4113,-0.20252,0.178902,-0.0417655,0.237074,7.70092,0.202175
"422",3.35103,-0.049705,0.165951,0.0403727,0.221417,7.88103,0.189145
"423",3.35891,-0.134587,0.189362,0.0774236,0.304594,7.4716,0.197917
"424",3.36237,-0.0985549,0.136663,0.0125979,0.226815,7.82454,0.189306
"425",3.34813,-0.0784368,0.182181,0.0404219,0.206147,7.88879,0.18864
"426",3.32041,-0.133316,0.173665,0.0344742,0.318874,7.71416,0.191298
"427",3.43109,-0.0864796,0.137696,0.0462007,0.111532,7.75737,0.192624
"428",3.3769,-0.0344745,0.130725,0.083889,0.188146,8.16327,0.20308
"429",3.35223,-0.0732892,0.161044,0.0414603,0.234996,8.02863,0.180672
"430",3.39077,-0.120351,0.167938,0.036638,0.197261,8.03705,0.18412
"431",3.33336,-0.100322,0.204788,0.069549,0.251142,7.90976,0.19529
"432",3.3577,-0.0736435,0.207692,0.00702474,0.190946,8.00241,0.191623
"433",3.36128,-0.0588702,0.172628,0.0101301,0.268476,7.61574,0.184994
"434",3.33206,-0.0473449,0.165855,0.0382611,0.182199,7.79464,0.197111
"435",3.44938,-0.137321,0.172986,-0.000307324,0.159952,7.95029,0.193558
"436",3.25197,-0.0183507,0.173412,0.0419064,0.29328,7.71305,0.196042
"437",3.35412,-0.0145063,0.11136,0.0283617,0.14683,7.9829,0.198132
"438",3.3248,-0.0390941,0.181543,0.0674372,0.212877,7.99366,0.188671
"439",3.50548,-0.218584,0.14714,-0.0216019,0.121563,7.64173,0.194987
"440",3.22158,-0.0118309,0.170143,0.0487911,0.287368,8.16689,0.183185
"441",3.42746,-0.0851751,0.185091,0.0776911,0.152034,7.85417,0.182489
"442",3.45669,-0.15248,0.160903,0.0385191,0.161731,7.7876,0.193317
"443",3.34398,-0.108035,0.153844,0.0378463,0.2648,8.18037,0.190472
"444",3.32178,-0.0925919,0.189546,0.0303032,0.244195,7.68086,0.197949
"445",3.42551,-0.1666,0.162139,0.0168903,0.190369,7.78571,0.196145
"446",3.43213,-0.141586,0.169793,0.0296955,0.186066,7.86326,0.190327
"447",3.34861,-0.0307274,0.162684,0.0424294,0.174997,8.13138,0.192066
"448",3.40193,-0.102915,0.147032,0.043997,0.178672,7.56884,0.188839
"449",3.43587,-0.0383233,0.114453,0.0413622,0.0715135,7.82598,0.193413
"450",3.40078,-0.170639,0.160348,0.00359853,0.204128,7.71027,0.188843
"451",3.4416,-0.122569,0.163483,0.0160655,0.0991251,7.79649,0.192377
"452",3.43774,-0.0979012,0.138231,0.0169529,0.182079,7.78836,0.193527
"453",3.41349,-0.187381,0.17205,0.000762842,0.23396,7.74087,0.19013
"454",3.36712,-0.0268925,0.158005,0.0190241,0.11882,7.87319,0.190569
"455",3.48871,-0.0630119,0.0970681,0.0153897,0.0944397,7.80424,0.184375
"456",3.38107,-0.0817111,0.183036,0.0313519,0.159153,7.85911,0.19247
"457",3.24726,0.0255771,0.171766,0.0606349,0.277209,7.86861,0.185661
"458",3.36931,-0.106971,0.178077,0.0156613,0.230602,7.7931,0.185391
"459",3.48854,-0.170543,0.132178,-0.00907009,0.0938104,7.80874,0.182337
"460",3.29592,-0.0323987,0.15718,0.0456263,0.282285,7.71518,0.199016
"461",3.4373,-0.105284,0.162727,0.0114152,0.147696,8.14216,0.2018
"462",3.39831,-0.0310416,0.138917,0.0181402,0.16821,7.48681,0.197778
"463",3.36921,-0.0385503,0.121636,0.0491107,0.163726,7.90434,0.198969
"464",3.36209,-0.0985637,0.179505,0.0412119,0.256033,8.04519,0.194723
"465",3.33346,-0.0492876,0.170998,0.0616615,0.240083,7.77464,0.1915
"466",3.38267,-0.0467956,0.129405,0.0712969,0.189117,7.82233,0.198583
"467",3.31669,-0.0474153,0.208725,0.0647144,0.29133,7.82158,0.192376
"468",3.43001,-0.168323,0.184865,0.0437582,0.189864,7.596,0.187423
"469",3.37388,-0.125128,0.169824,0.00572464,0.235238,7.56656,0.192443
"470",3.34625,-0.0682975,0.206142,0.0507394,0.23523,7.83029,0.18234
"471",3.38439,-0.144304,0.179784,0.0532502,0.234658,7.9562,0.189413
"472",3.33791,0.0105718,0.106404,0.0815904,0.204868,7.98375,0.182052
"473",3.47728,-0.158361,0.107371,0.0275967,0.156835,7.6631,0.191836
"474",3.36334,-0.0353216,0.177596,0.0449285,0.166954,8.02224,0.192517
"475",3.44207,-0.115247,0.155963,0.0179857,0.172035,7.68638,0.190467
"476",3.37575,-0.122934,0.166006,0.0134713,0.246903,7.81593,0.191586
"477",3.34249,-0.039707,0.12741,0.0305492,0.184088,7.91732,0.190288
"478",3.35796,-0.107873,0.192814,0.0119876,0.236192,7.36583,0.200586
"479",3.34521,-0.0565119,0.157663,0.0811276,0.226925,7.80677,0.192873
"480",3.45265,-0.135551,0.12946,-0.00366897,0.138097,8.05544,0.187072
"481",3.38269,-0.0900599,0.171838,0.0186819,0.156822,7.8008,0.195213
"482",3.44257,-0.117228,0.155796,0.0318666,0.149448,7.99919,0.193618
"483",3.32729,0.00422904,0.117763,0.0486407,0.181951,7.96122,0.198943
"484",3.38206,-0.124366,0.158329,0.0267599,0.260016,7.59989,0.197005
"485",3.31208,-0.0645923,0.172474,0.0594457,0.264486,7.7587,0.195777
"486",3.39344,-0.132796,0.182734,0.048748,0.224278,8.22084,0.190189
"487",3.42484,-0.132342,0.137432,0.0136534,0.13664,7.58553,0.179479
"488",3.37996,-0.0441102,0.163431,0.0445915,0.161498,7.65842,0.189317
"489",3.34027,-0.0307557,0.176009,0.0890131,0.199941,7.4169,0.198607
"490",3.32629,-0.0259112,0.152773,0.0440536,0.241758,7.91338,0.192487
"491",3.54829,-0.196097,0.0997161,0.0422848,0.128245,7.66526,0.191971
"492",3.34041,-0.0563229,0.183651,0.0633202,0.295959,7.8988,0.193742
"493",3.42078,-0.0823418,0.193527,0.0357143,0.193705,7.99069,0.196522
"494",3.35448,-0.0324759,0.165413,0.0312439,0.189096,7.93391,0.197143
"495",3.42214,-0.0728323,0.191222,0.0328989,0.12545,7.63689,0.198598
"496",3.33225,0.0108742,0.141007,0.0752767,0.174782,7.90727,0.197484
"497",3.47437,-0.139299,0.164719,0.0187557,0.151806,7.73099,0.191535
"498",3.32132,-0.0897019,0.159306,0.0567425,0.302423,7.9598,0.189486
"499",3.34829,-0.133274,0.157017,0.0036005,0.230412,7.97205,0.187897
"500",3.37662,-0.0528518,0.16497,0.018885,0.176237,7.68898,0.186151
"501",3.32184,-0.105567,0.153995,0.0762986,0.297571,7.99806,0.196726
"502",3.38624,-0.0593416,0.124411,0.0852159,0.190236,8.00812,0.202834
"503",3.47547,-0.138664,0.138879,0.0290057,0.113505,7.84869,0.195565
"504",3.41324,-0.111936,0.160047,0.0332555,0.167235,7.86176,0.188702
"505",3.33341,-0.124622,0.180968,0.0344318,0.285365,8.06111,0.18761
"506",3.38443,-0.0751026,0.144713,0.019229,0.158642,7.69375,0.192514
"507",3.49959,-0.0811609,0.194014,0.0189752,0.0916162,7.74793,0.189193
"508",3.31324,-0.0793016,0.169928,0.078972,0.311273,7.76392,0.189932
"509",3.41342,-0.0831586,0.151567,0.0228439,0.140779,7.71659,0.186101
"510",3.37025,-0.0224651,0.139077,0.0455068,0.149391,7.80154,0.188809
"511",3.38068,-0.0238543,0.17791,0.0601496,0.176851,7.82434,0.187464
"512",3.40041,-0.0749139,0.18764,0.0522516,0.222195,8.11175,0.187519
"513",3.32041,-0.025338,0.127614,0.0192725,0.158349,8.06601,0.192336
"514",3.36459,-0.0660376,0.185845,0.0230236,0.231408,7.81334,0.190918
"515",3.32068,-0.0875308,0.198486,0.0532228,0.283532,7.78209,0.19364
"516",3.37965,-0.0967206,0.179781,0.0303542,0.198346,7.93418,0.194691
"517",3.37694,-0.0909569,0.142944,0.0654249,0.194369,7.61052,0.196891
"518",3.46734,-0.157876,0.144767,0.0222039,0.172118,7.68502,0.189831
"519",3.41253,-0.071894,0.138997,0.00968754,0.118359,7.75452,0.195883
"520",3.41256,-0.132699,0.13037,0.0694984,0.201557,7.85365,0.192494
"521",3.2973,-0.0791649,0.184032,0.0782907,0.309425,7.89355,0.191559
"522",3.31238,0.00258646,0.11861,0.0569296,0.195562,8.075,0.188634
"523",3.53314,-0.165679,0.140809,0.0187709,0.133067,7.92008,0.194818
"524",3.4037,-0.0174972,0.13305,0.0762388,0.0914769,7.85131,0.193499
"525",3.41563,-0.022408,0.14467,0.0454674,0.140184,7.60065,0.187038
"526",3.47666,-0.185193,0.172982,-0.0033469,0.137935,7.74143,0.18853
"527",3.35414,-0.0833107,0.166301,0.0158622,0.211312,7.67862,0.193598
"528",3.32611,-0.145429,0.172901,0.0304066,0.303335,7.68807,0.204488
"529",3.41998,-0.0726349,0.138372,0.00680392,0.112853,7.98045,0.193718
"530",3.3985,-0.0947915,0.186334,0.0301301,0.185393,7.68913,0.195358
"531",3.25876,0.0548905,0.127731,0.00887096,0.262678,7.65966,0.184178
"532",3.39896,-0.111517,0.143739,0.0265112,0.179405,7.73302,0.192951
"533",3.37717,-0.165687,0.196226,-0.0164842,0.261575,7.79445,0.191221
"534",3.34865,-0.0862549,0.190919,0.0235422,0.218369,7.74881,0.196376
"535",3.44237,-0.170792,0.197819,0.0125932,0.189575,7.71493,0.191386
"536",3.44354,-0.0823396,0.191052,0.0329421,0.146683,7.81599,0.196717
"537",3.31765,-0.0800802,0.154042,0.0870279,0.255252,7.82699,0.190195
"538",3.29264,0.00532206,0.153874,0.0629285,0.236978,8.11758,0.19031
"539",3.40376,-0.0631047,0.152222,0.0367441,0.147223,7.72632,0.186595
"540",3.31416,-0.0553681,0.138147,0.0418527,0.244283,7.90574,0.197664
"541",3.45724,-0.117026,0.131789,-0.0149755,0.0853899,7.7797,0.188966
"542",3.37227,-0.145944,0.153694,0.00511338,0.24529,7.59041,0.188903
"543",3.38254,-0.0788461,0.144158,0.0715733,0.205641,7.88101,0.188455
"544",3.34947,-0.0429673,0.119015,0.0500111,0.209366,7.94112,0.193506
"545",3.29162,-0.138552,0.192152,0.0288291,0.335926,7.53657,0.190162
"546",3.46399,-0.0703265,0.180699,0.0620529,0.106477,7.75739,0.190986
"547",3.36296,-0.0392531,0.144724,0.0517444,0.200952,7.58185,0.187399
"548",3.34842,0.00695012,0.200627,0.116453,0.166567,8.03791,0.189644
"549",3.26818,-0.0493724,0.1656,0.072038,0.254814,7.79515,0.198146
"550",3.38416,-0.14632,0.172889,0.0426702,0.226693,7.71967,0.201795
"551",3.44676,-0.148044,0.181581,0.0168369,0.15006,7.68377,0.1907
"552",3.43873,-0.0811513,0.159509,0.0119163,0.096343,7.97466,0.18783
"553",3.35188,-0.0552566,0.187662,0.0126822,0.16908,7.862,0.188404
"554",3.29555,-0.0972166,0.189288,-0.00112366,0.276644,7.81007,0.193023
"555",3.36761,-0.0872796,0.162923,0.0387374,0.171859,8.06902,0.190401
"556",3.37413,-0.0747483,0.182264,0.0314807,0.206644,7.79139,0.195238
"557",3.33019,-0.0102483,0.171294,0.0258615,0.155875,7.97031,0.195281
"558",3.35394,-0.0661941,0.139124,0.0570276,0.210964,7.3829,0.179188
"559",3.35088,-0.099407,0.183459,0.00881754,0.19052,7.73921,0.194013
"560",3.48617,-0.164468,0.13621,0.0236074,0.1186,8.01339,0.186247
"561",3.35388,-0.00567205,0.135263,0.00326679,0.12861,7.8777,0.196745
"562",3.32272,-0.0973531,0.187273,0.00466264,0.24044,7.53356,0.196756
"563",3.46521,-0.100506,0.169482,0.0218912,0.106505,7.67308,0.199479
"564",3.3373,-0.122468,0.157129,0.037434,0.282541,7.79823,0.19399
"565",3.38851,-0.191662,0.200306,0.0194497,0.275494,7.5517,0.201403
"566",3.45601,-0.145065,0.161396,0.0869768,0.154878,7.98152,0.189766
"567",3.33284,-0.0258996,0.190042,0.0350741,0.162463,7.42505,0.183851
"568",3.41354,-0.0560959,0.155875,0.0360903,0.147754,7.73761,0.197091
"569",3.34999,-0.0560257,0.196751,0.0778547,0.2489,8.00191,0.190985
"570",3.40789,-0.0981052,0.138311,0.0192316,0.172575,8.08065,0.200068
"571",3.37293,-0.0531788,0.114538,-0.00309388,0.162354,7.91333,0.186662
"572",3.34282,-0.0521707,0.229666,0.0376323,0.193664,8.02813,0.19089
"573",3.47412,-0.0996426,0.107481,0.043334,0.131518,7.82862,0.197669
"574",3.46331,-0.115934,0.198951,0.0478553,0.150661,8.0577,0.197069
"575",3.40212,-0.0657287,0.128241,0.062531,0.170958,7.78332,0.191584
"576",3.32538,0.0340717,0.155494,0.0545336,0.15281,8.10176,0.191179
"577",3.41605,-0.124214,0.164154,0.0186837,0.182074,7.71427,0.192438
"578",3.30942,-0.00331418,0.157288,0.0395158,0.208223,8.01274,0.189361
"579",3.47558,-0.105175,0.14613,0.0461999,0.117551,7.99778,0.19562
"580",3.44036,-0.0428141,0.180007,0.0410268,0.14067,7.69616,0.192414
"581",3.35648,-0.116085,0.15749,0.0254964,0.241937,8.03947,0.203409
"582",3.32732,-0.0331742,0.163834,0.0876798,0.275288,7.60547,0.194779
"583",3.27635,-0.0167539,0.133108,0.0382537,0.228556,8.09572,0.19208
"584",3.45213,-0.121319,0.153715,0.0335113,0.123431,7.78504,0.196166
"585",3.33414,-0.0656597,0.170699,0.0448531,0.223455,7.81426,0.198936
"586",3.33568,-0.0188437,0.146701,0.0339984,0.200996,7.55052,0.197645
"587",3.29937,-0.0927112,0.227234,0.00112471,0.289802,8.36302,0.196121
"588",3.3541,-0.0141078,0.145844,0.0704785,0.183865,7.73619,0.199583
"589",3.38944,-0.149257,0.16813,0.00687088,0.211722,7.92237,0.192601
"590",3.39796,-0.0653225,0.174204,0.0255149,0.143183,7.58655,0.187433
"591",3.40426,-0.123775,0.183061,0.0218291,0.205439,7.73682,0.194688
"592",3.30039,-0.0428451,0.147653,0.0343095,0.192469,7.42998,0.192919
"593",3.41782,-0.0528295,0.136056,0.0444921,0.167993,7.52637,0.198722
"594",3.44395,-0.140148,0.147083,0.0780668,0.174901,7.59935,0.198274
"595",3.44571,-0.134707,0.159224,0.0106675,0.111705,7.62605,0.186127
"596",3.42349,-0.0489865,0.185058,0.0339739,0.099508,7.83281,0.183
"597",3.37438,-0.0773188,0.17869,0.080115,0.208868,7.86844,0.188941
"598",3.32357,0.0822756,0.128784,0.101619,0.191682,8.01536,0.191118
"599",3.37731,-0.186867,0.205956,0.00165691,0.276897,7.85698,0.195877
"600",3.36909,-0.169479,0.177629,-0.00207263,0.247289,7.74482,0.188586
"601",3.38747,-0.127506,0.163903,0.0616293,0.223255,7.87833,0.207381
"602",3.36167,-0.0276047,0.157839,0.0382721,0.18193,7.89819,0.201518
"603",3.29924,-0.0480166,0.215076,0.0666571,0.279178,7.64879,0.192249
"604",3.26145,-0.0330074,0.185418,0.036362,0.229729,7.85522,0.184641
"605",3.43461,-0.10282,0.139012,0.0104907,0.166856,7.76136,0.19336
"606",3.44928,-0.0691857,0.161999,0.0608422,0.0953861,7.3494,0.193668
"607",3.44342,-0.00387006,0.137001,0.0205783,0.0662691,7.67568,0.19722
"608",3.26964,-0.00599734,0.164927,0.0698853,0.266988,7.8005,0.192157
"609",3.40729,-0.113018,0.165706,0.0117327,0.201868,7.76589,0.19577
"610",3.46153,-0.0441457,0.135407,0.0371722,0.0614759,7.71921,0.206661
"611",3.46717,-0.0989625,0.127227,0.0552077,0.101938,7.7304,0.184395
"612",3.34068,-0.00405631,0.156714,0.0801514,0.245722,7.94452,0.202057
"613",3.3728,-0.106211,0.150728,0.0392705,0.20053,7.57648,0.197433
"614",3.40069,-0.140058,0.208012,-0.00637825,0.221976,7.8455,0.198566
"615",3.44251,-0.151569,0.173012,0.0412291,0.215619,7.89358,0.18931
"616",3.38428,-0.0967458,0.195432,0.032046,0.171642,7.849,0.185362
"617",3.55226,-0.160062,0.153872,0.0209103,0.0393672,7.82086,0.194402
"618",3.27606,0.00174992,0.164133,0.0558402,0.239436,7.95619,0.198687
"619",3.4041,-0.105291,0.140056,0.00707059,0.238529,7.48799,0.191254
"620",3.38937,-0.117914,0.183502,0.0704026,0.253201,8.20313,0.195497
"621",3.34898,-0.061166,0.172082,0.0322878,0.167248,7.98996,0.188964
"622",3.4016,-0.114259,0.165772,0.0354163,0.261151,7.87264,0.19034
"623",3.38644,-0.0718973,0.153788,0.0979806,0.179495,7.78822,0.188185
"624",3.33523,-0.103951,0.196379,0.0683883,0.30487,7.58741,0.196187
"625",3.33684,-0.123433,0.184373,0.0499697,0.268796,7.89571,0.189897
"626",3.49839,-0.157513,0.147373,-0.00749582,0.0553446,7.71551,0.195848
"627",3.22819,-0.0719668,0.199334,0.0315443,0.304068,7.76385,0.198859
"628",3.45044,-0.10871,0.154704,0.0668448,0.1575,7.8742,0.19554
"629",3.3313,-0.121144,0.187773,0.0141167,0.250826,7.87543,0.190819
"630",3.34853,-0.00334394,0.160096,0.0490787,0.17501,7.81446,0.187899
"631",3.34925,-0.0160542,0.145523,0.0476424,0.139834,7.705,0.197122
"632",3.48312,-0.124409,0.159337,0.0254061,0.154035,7.95767,0.189865
"633",3.32863,-0.0228614,0.162792,0.0567214,0.237738,7.67535,0.18867
"634",3.43322,-0.087395,0.186451,0.0722035,0.190336,7.8686,0.194401
"635",3.32694,-0.105285,0.179984,0.0183146,0.243322,7.58277,0.187081
"636",3.36514,-0.0844488,0.166111,0.0590069,0.251253,7.82676,0.182375
"637",3.32515,-0.0302883,0.157848,0.0254531,0.175076,7.76267,0.196518
"638",3.2852,0.00484481,0.180911,0.0768163,0.303702,7.75203,0.195728
"639",3.43796,-0.169307,0.186885,0.00114704,0.160024,7.6144,0.190972
"640",3.44151,-0.0735427,0.171708,0.0442026,0.160546,7.72517,0.194007
"641",3.42129,-0.0837902,0.14885,0.0164065,0.117985,7.58383,0.184905
"642",3.31694,-0.076561,0.172437,0.00445881,0.231563,7.95131,0.185793
"643",3.35701,-0.115325,0.169845,0.0318499,0.24511,7.7758,0.188225
"644",3.32382,-0.189975,0.194271,0.000491084,0.311815,7.78343,0.18874
"645",3.39138,-0.146346,0.159519,0.0580927,0.27106,7.78987,0.195332
"646",3.41325,-0.143101,0.178405,0.0486284,0.201747,7.74507,0.188182
"647",3.2872,-0.0867834,0.203035,0.0489746,0.318008,7.8392,0.192462
"648",3.36022,-0.0540196,0.184679,0.0493262,0.16455,8.09937,0.190401
"649",3.3429,-0.0152626,0.159894,0.0714816,0.1859,7.7497,0.192294
"650",3.26707,-0.0348259,0.159459,0.0739354,0.260849,7.82609,0.191436
"651",3.32246,-0.0316035,0.137614,0.0311642,0.157063,7.84777,0.187918
"652",3.3888,-0.0502859,0.181234,0.0572122,0.176507,7.76208,0.191902
"653",3.42061,-0.167789,0.194875,0.0508578,0.23063,7.78009,0.185042
"654",3.38389,-0.110476,0.140439,0.0825327,0.21004,7.7579,0.185767
"655",3.4728,-0.142877,0.133195,0.0159557,0.113764,7.69872,0.191611
"656",3.35912,-0.0837624,0.165572,0.0774151,0.221354,7.49348,0.188205
"657",3.37987,-0.0104539,0.166385,0.0502484,0.142825,7.76682,0.196857
"658",3.36734,-0.141648,0.166671,0.0354149,0.240934,7.85894,0.19634
"659",3.4135,-0.0309497,0.139473,0.079692,0.13098,7.54134,0.184634
"660",3.30939,-0.0686713,0.176387,0.0363998,0.266059,7.76101,0.189145
"661",3.5272,-0.125432,0.152912,-0.00373197,0.0819226,7.68454,0.192134
"662",3.37629,-0.156811,0.197795,0.0147293,0.247785,7.84305,0.194207
"663",3.38392,-0.132217,0.154238,0.0558484,0.209003,7.74049,0.197297
"664",3.27591,-0.0288673,0.155238,0.108977,0.275774,7.43492,0.189815
"665",3.45948,-0.139284,0.160161,0.0142423,0.140549,7.78649,0.190497
"666",3.38105,-0.0743866,0.176369,0.0641602,0.195724,8.02285,0.194394
"667",3.38538,0.0150683,0.125512,0.0858717,0.204918,7.86097,0.189421
"668",3.37596,-0.0779493,0.158093,0.0138359,0.214173,7.74141,0.194183
"669",3.40954,-0.100107,0.167178,0.0557883,0.129156,7.75058,0.191929
"670",3.30992,-0.0272105,0.176305,0.0157867,0.237243,7.62544,0.193947
"671",3.37726,-0.100927,0.142229,-0.0218187,0.165806,7.50913,0.191727
"672",3.43244,-0.0674527,0.119456,0.0167782,0.112808,7.55292,0.194179
"673",3.24674,-0.0624188,0.188997,0.04254,0.297005,7.31988,0.193339
"674",3.44396,-0.0754144,0.139844,0.0723542,0.142991,8.08398,0.185793
"675",3.4259,-0.159901,0.154987,0.0310251,0.206356,7.8577,0.198305
"676",3.33634,-0.0368879,0.175958,0.0702576,0.270514,7.96737,0.197823
"677",3.37766,-0.140625,0.2048,0.0392352,0.203902,7.75477,0.207619
"678",3.45475,-0.134501,0.150564,0.0448535,0.192265,7.89256,0.186841
"679",3.50442,-0.182002,0.139855,0.0503543,0.141095,7.63532,0.186347
"680",3.43626,-0.0770027,0.179851,0.0461415,0.122704,7.5338,0.197025
"681",3.32591,-0.118044,0.194896,0.0362554,0.264149,7.95792,0.19172
"682",3.34585,-0.0931751,0.151687,0.0766521,0.263079,7.9352,0.193752
"683",3.43178,-0.0669363,0.113288,-0.00255737,0.109879,7.55466,0.185526
"684",3.37973,-0.0598571,0.125363,0.038548,0.233798,7.81748,0.195325
