"","mean","50%","2.5%","97.5%","Rhat","n.eff","PP","PN"
"loglik[1157]",-4.39268090666667,-4.39237,-4.61832925,-4.172509,1.00070582476762,1500,0,1
"loglik[1159]",-4.33472927333333,-4.334285,-4.51097125,-4.16014025,1.00383077192679,580,0,1
"loglik[1161]",-4.36555828,-4.364935,-4.556475,-4.179078,1.00186771366713,1500,0,1
"loglik[1163]",-4.91598834666667,-4.91287,-5.04554125,-4.807345,1.00066717206474,1500,0,1
"loglik[1164]",-4.36555828,-4.364935,-4.556475,-4.179078,1.00186771366713,1500,0,1
"loglik[1166]",-4.89717966,-4.8949,-5.00587225,-4.8056495,1.00180491196685,1500,0,1
"loglik[1167]",-4.33472927333333,-4.334285,-4.51097125,-4.16014025,1.00383077192679,580,0,1
"loglik[1170]",-4.38097280666667,-4.380785,-4.5830305,-4.185262,1.00127800131911,1500,0,1
"loglik[1171]",-4.39253371333333,-4.3943,-4.6035755,-4.186846,1.00097132234414,1500,0,1
"loglik[1172]",-5.38925377333333,-5.38548,-5.4178735,-5.38204,1.01299752177079,640,0,1
"loglik[1175]",-4.91385804,-4.91051,-5.04080375,-4.8069695,1.00075305722084,1500,0,1
"loglik[1177]",-4.33472927333333,-4.334285,-4.51097125,-4.16014025,1.00383077192679,580,0,1
"loglik[1180]",-4.3154611,-4.311985,-4.48007775,-4.15203225,1.00564574488448,370,0,1
"loglik[1186]",-8.85724250666667,-8.83416,-9.597096,-8.22372325,1.00113617520704,1500,0,1
"loglik[1196]",-4.33487618666667,-4.33405,-4.51575075,-4.15464525,1.00270667083275,910,0,1
"loglik[1197]",-8.52208556666667,-8.505215,-9.15836175,-7.986327,1.00180625145739,1300,0,1
"loglik[1202]",-5.39859424,-5.393255,-5.44189025,-5.3821,1.02002736157531,140,0,1
"loglik[1203]",-8.10156526,-8.0966,-8.5972185,-7.676906,1.00489428651633,410,0,1
"loglik[1206]",-4.39155772666667,-4.390815,-4.578347,-4.20611325,1.00205238556893,1400,0,1
"loglik[1212]",-5.88587106,-5.879475,-5.99618025,-5.81236275,1.00173860798623,1400,0,1
"loglik[1214]",-4.91385804,-4.91051,-5.04080375,-4.8069695,1.00075305722084,1500,0,1
"loglik[1216]",-4.35785109333333,-4.35731,-4.54261425,-4.17428325,1.00225323774463,1200,0,1
"loglik[1218]",-5.38753488,-5.38463,-5.40911525,-5.38203,1.01163549960477,620,0,1
"loglik[1221]",-4.79188952666667,-4.788065,-4.89318975,-4.719821,1.01289171212052,160,0,1
"loglik[1222]",-4.24609563333333,-4.247935,-4.43236225,-4.07250075,1.01300873498847,160,0,1
"loglik[1224]",-5.98028046666667,-5.96979,-6.15531775,-5.85014325,1.01748924402892,130,0,1
"loglik[1225]",-4.13721748666667,-4.129655,-4.44819625,-3.84328625,1.01363058400839,160,0,1
"loglik[1226]",-5.41335032666667,-5.40483,-5.4903155,-5.38225,1.02141174750945,120,0,1
"loglik[1230]",-4.17287638,-4.171975,-4.4218035,-3.943764,1.01481733699688,140,0,1
"loglik[1233]",-4.23355837333333,-4.23504,-4.452162,-4.02892775,1.01479028843527,140,0,1
"loglik[1234]",-4.87534511333333,-4.873165,-4.967411,-4.79584725,1.00457789690865,560,0,1
"loglik[1236]",-4.83091384666667,-4.829335,-4.92300625,-4.75995,1.01274676668532,160,0,1
"loglik[1237]",-4.41082571333333,-4.41064,-4.61288575,-4.215112,1.00127801235283,1500,0,1
"loglik[1240]",-6.00003118,-5.987635,-6.20568575,-5.85173775,1.0179541287574,130,0,1
"loglik[1244]",-4.36843584666667,-4.366995,-4.548053,-4.1911935,1.00352180789607,640,0,1
"loglik[1245]",-4.81656436666667,-4.814615,-4.90675625,-4.74838075,1.01283531232252,160,0,1
"loglik[1248]",-4.23453441333333,-4.23601,-4.4303415,-4.054866,1.01375806813744,150,0,1
"loglik[1249]",-5.94253413333333,-5.935195,-6.0681855,-5.84562925,1.01352636992304,160,0,1
"loglik[1253]",-4.29248625333333,-4.290505,-4.4548755,-4.12945175,1.00648057526433,320,0,1
"loglik[1258]",-5.39639761333333,-5.39144,-5.43527725,-5.38207,1.01897220058653,150,0,1
"loglik[1259]",-5.39307094666667,-5.388615,-5.4256915,-5.38205,1.01849526182686,160,0,1
"loglik[1261]",-5.38913588666667,-5.38578,-5.4139805,-5.38204,1.0156341709306,220,0,1
"loglik[1262]",-4.86962146,-4.867065,-4.955494,-4.79376875,1.00560890625153,430,0,1
"loglik[1265]",-5.38647371333333,-5.383995,-5.40425525,-5.38203,1.00429367019618,890,0,1
"loglik[1267]",-6.88479314,-6.87795,-7.18097275,-6.64403975,1.0025929006793,780,0,1
"loglik[1268]",-5.38630498,-5.383855,-5.4038625,-5.38203,1.00343045221227,890,0,1
"loglik[1270]",-5.91190692666667,-5.905885,-6.036121,-5.8261175,1.00186386574534,1200,0,1
"loglik[1272]",-7.82964545333333,-7.81191,-8.3508955,-7.3913665,1.00114172334804,1500,0,1
"loglik[1275]",-11.9020599933333,-11.8584,-13.1939625,-10.703785,1.01472049635521,150,0,1
"loglik[1276]",-4.88709302,-4.884605,-4.9857655,-4.80148225,1.00285944906366,1100,0,1
"loglik[1279]",-4.88709302,-4.884605,-4.9857655,-4.80148225,1.00285944906366,1100,0,1
"loglik[1282]",-4.83254204,-4.83097,-4.92347525,-4.7617055,1.01258294545015,170,0,1
"loglik[1288]",-7.03428506,-7.019525,-7.36019575,-6.7508105,1.01372168181912,160,0,1
"loglik[1289]",-6.55575874,-6.542315,-6.8478315,-6.31535025,1.0166387061482,130,0,1
"loglik[1292]",-6.00695674666667,-5.99474,-6.2223185,-5.85134925,1.01798616209256,130,0,1
"loglik[1293]",-9.41146462666667,-9.378465,-10.7187375,-8.331168,1.01602306956373,140,0,1
"loglik[1296]",-4.31931474,-4.316195,-4.48451675,-4.155609,1.0052491065701,400,0,1
"loglik[1297]",-4.84819215333333,-4.84539,-4.92796975,-4.77863275,1.00716285217343,310,0,1
"loglik[1298]",-4.29233921333333,-4.2918,-4.46117225,-4.13251925,1.00826316211715,250,0,1
"loglik[1300]",-4.31931474,-4.316195,-4.48451675,-4.155609,1.0052491065701,400,0,1
"loglik[1303]",-4.26921742,-4.26977,-4.44010875,-4.10534325,1.01090303551776,190,0,1
"loglik[1304]",-6.78765789333333,-6.763525,-7.38859825,-6.34468025,1.0160988929941,140,0,1
"loglik[1305]",-6.08405581333333,-6.06835,-6.39562825,-5.8665975,1.01728368143189,130,0,1
"loglik[1307]",-4.14107104,-4.13394,-4.4472835,-3.85104025,1.01371360657855,160,0,1
"loglik[1317]",-4.37445762,-4.37205,-4.835704,-3.9139955,1.04824698115721,46,0,1
"loglik[1325]",-4.86446804,-4.842545,-5.1400365,-4.702389,1.04488857660662,59,0,1
"loglik[1328]",-4.34236134666667,-4.334645,-4.78874,-3.896203,1.04528545813089,48,0,1
"loglik[1329]",-6.02407730666667,-5.95596,-6.65423775,-5.78868425,1.07612476909413,55,0,1
"loglik[1331]",-4.34852183333333,-4.33912,-4.8043765,-3.89878425,1.04467039964137,49,0,1
"loglik[1334]",-4.30491558,-4.29078,-4.82848775,-3.826261,1.0442367355377,52,0,1
"loglik[1335]",-4.78409873333333,-4.78275,-4.82513875,-4.74757475,1.01615725505814,130,0,1
"loglik[1336]",-4.77470272,-4.773595,-4.81269,-4.73977,1.01694616087381,120,0,1
"loglik[1340]",-4.17484154,-4.175185,-4.27651825,-4.06837775,1.01759482274625,120,0,1
"loglik[1345]",-6.64929660666667,-6.64656,-6.8160105,-6.50982475,1.01734554883809,120,0,1
"loglik[1346]",-5.97808214666667,-5.975875,-6.0745755,-5.89592,1.01606461728056,130,0,1
"loglik[1349]",-4.79194242666667,-4.7902,-4.84286,-4.749792,1.01717206238095,130,0,1
"loglik[1351]",-10.5642537,-10.5542,-11.246185,-9.94781,1.01552531218146,150,0,1
"loglik[1353]",-4.17418016,-4.173575,-4.2885915,-4.0592715,1.01580997590548,140,0,1
"loglik[1359]",-4.13050764666667,-4.13018,-4.23343725,-4.024688,1.01795485652533,110,0,1
"loglik[1361]",-7.30038709333333,-7.2974,-7.54371125,-7.0868415,1.01669471667841,130,0,1
"loglik[1362]",-6.68253854,-6.678575,-6.853942,-6.53321825,1.01796250046359,110,0,1
"loglik[1365]",-4.8066428,-4.803785,-4.8726915,-4.75344375,1.01439066555561,150,0,1
"loglik[1374]",-4.27071263333333,-4.26869,-4.3966925,-4.151339,1.01643428475905,130,0,1
"loglik[1376]",-4.78912566,-4.78783,-4.83717625,-4.748581,1.01757912028994,120,0,1
"loglik[1379]",-4.77854862,-4.777685,-4.81849725,-4.7428455,1.01751824443396,120,0,1
"loglik[1380]",-7.00216109333333,-6.99499,-7.33745275,-6.7141555,1.01039449994214,190,0,1
"loglik[1381]",-4.83983545333333,-4.836355,-4.9209415,-4.773516,1.01269567595253,160,0,1
"loglik[1382]",-5.40938465333333,-5.407815,-5.44035775,-5.3893185,1.01813359360526,120,0,1
"loglik[1383]",-5.40346852,-5.401025,-5.437512,-5.3833965,1.01347503314982,160,0,1
"loglik[1389]",-6.0826897,-6.08074,-6.193349,-5.9926715,1.01730397648801,120,0,1
"loglik[1393]",-5.41504819333333,-5.41325,-5.44926575,-5.39183425,1.01820558842829,120,0,1
"loglik[1398]",-4.83481958666667,-4.8316,-4.91071975,-4.773269,1.01347205895412,160,0,1
"loglik[1400]",-7.18278066,-7.17878,-7.409602,-6.97718475,1.01756602862152,120,0,1
"loglik[1401]",-4.19629317333333,-4.19574,-4.3004725,-4.090059,1.01795362595373,110,0,1
"loglik[1403]",-13.2687914,-13.25685,-14.1719175,-12.464345,1.01805218280179,110,0,1
"loglik[1409]",-4.80065547333333,-4.79931,-4.8450915,-4.76067225,1.01795469990255,110,0,1
"loglik[1410]",-4.78226950666667,-4.781115,-4.82586725,-4.74582275,1.01804150434509,120,0,1
"loglik[1422]",-4.05328224,-4.05013,-4.2474575,-3.87397725,1.01221529812095,240,0,1
"loglik[1423]",-4.11048676,-4.110605,-4.24765225,-3.980561,1.01468305843818,170,0,1
"loglik[1424]",-5.45437091333333,-5.450505,-5.52462975,-5.40204375,1.01171321230175,230,0,1
"loglik[1425]",-3.90884053333333,-3.901495,-4.18936925,-3.6388695,1.00966054347777,310,0,1
"loglik[1430]",-6.0970506,-6.094115,-6.215974,-5.997299,1.01664972267497,130,0,1
"loglik[1432]",-4.08760427333333,-4.087285,-4.20103425,-3.97420825,1.01594257856643,140,0,1
"loglik[1435]",-4.02324931333333,-4.02251,-4.1897825,-3.868407,1.01326412033761,210,0,1
"loglik[1438]",-6.70048759333333,-6.69733,-6.87767,-6.549293,1.01806937309995,110,0,1
"loglik[1439]",-8.03972021333333,-8.02817,-8.5125445,-7.604937,1.01213923973415,220,0,1
"loglik[1440]",-4.73780014,-4.73389,-4.8038295,-4.6964475,1.01792126931959,200,0,1
"loglik[1450]",-8.06627044,-8.05715,-8.47988225,-7.68053725,1.01389026766802,180,0,1
"loglik[1452]",-6.80816414,-6.80317,-7.0330125,-6.6031565,1.01507681925332,160,0,1
"loglik[1455]",-4.11702218,-4.11618,-4.22232625,-4.0099255,1.01635034864991,130,0,1
"loglik[1456]",-6.72888863333333,-6.7256,-6.910305,-6.5753925,1.01747657675585,120,0,1
"loglik[1462]",-3.82742498,-3.81923,-4.2250925,-3.451439,1.00832741041221,330,0,1
"loglik[1463]",-5.41829287333333,-5.41658,-5.454211,-5.39363325,1.0181245620793,110,0,1
"loglik[1466]",-7.3659016,-7.36121,-7.61647475,-7.14726,1.01783897505126,110,0,1
"loglik[1472]",-7.5197701,-7.51189,-7.8521455,-7.20966725,1.01436672379435,170,0,1
"loglik[1476]",-4.16769104666667,-4.16715,-4.26779,-4.06218475,1.01716587984108,120,0,1
"loglik[1482]",-6.13350171333333,-6.128515,-6.3366075,-5.9650075,1.01040590796195,260,0,1
"loglik[1485]",-7.83317893333333,-7.81154,-8.75663725,-7.113386,1.00627103106184,410,0,1
"loglik[1490]",-4.10487070666667,-4.0925,-4.60877175,-3.67032025,1.04513190736657,52,0,1
"loglik[1493]",-4.78589951333333,-4.76741,-4.99284425,-4.6900595,1.05702921276719,53,0,1
"loglik[1495]",-4.20237972,-4.207665,-4.618831,-3.78188475,1.05233935227755,43,0,1
"loglik[1498]",-4.7911869,-4.77717,-4.9844695,-4.691,1.05758387781709,48,0,1
"loglik[1499]",-4.09604698666667,-4.088825,-4.74718425,-3.524698,1.04768420069446,56,0,1
"loglik[1503]",-4.78309433333333,-4.76153,-5.00540125,-4.68955475,1.05989627853797,57,0,1
"loglik[1504]",-5.81683202666667,-5.80953,-5.8908015,-5.7876095,1.0308354309808,110,0,1
"loglik[1518]",-5.01852572666667,-5.01113,-5.17906325,-4.89349925,1.0287548862491,110,0,1
"loglik[1523]",-6.19409274666667,-6.186795,-6.34751975,-6.091033,1.02714159590111,110,0,1
"loglik[1525]",-7.88920862,-7.880305,-8.46399175,-7.387315,1.02634687801744,110,0,1
"loglik[1526]",-4.48415500666667,-4.477435,-4.71920975,-4.2760625,1.02235052828983,130,0,1
"loglik[1542]",-5.40083306666667,-5.394455,-5.455949,-5.38213,1.04202384988365,100,0,1
"loglik[1546]",-4.96672981333333,-4.96103,-5.1129665,-4.85432325,1.02681685347351,120,0,1
"loglik[1550]",-4.52757447333333,-4.52124,-4.76651675,-4.318038,1.02412633478035,120,0,1
"loglik[1552]",-5.40433159333333,-5.39799,-5.46101925,-5.38215475,1.0380447405183,110,0,1
"loglik[1554]",-4.40477846,-4.399065,-4.6592985,-4.17428525,1.01115461632014,250,0,1
"loglik[1558]",-4.95448969333333,-4.94842,-5.099895,-4.84369575,1.02753120381297,110,0,1
"loglik[1559]",-5.01632322,-5.008735,-5.17590625,-4.8930055,1.02860638163262,110,0,1
"loglik[1578]",-9.06815775333333,-9.03049,-10.207305,-8.13818575,1.00295895436572,680,0,1
"loglik[1579]",-4.91587012666667,-4.90937,-5.0595805,-4.8065295,1.01465843449344,210,0,1
"loglik[1580]",-7.57095654666667,-7.56538,-8.0532025,-7.150018,1.01299023161746,200,0,1
"loglik[1584]",-9.43895085333333,-9.43759,-10.33506,-8.60813425,1.01680805112142,160,0,1
"loglik[1587]",-4.38552950666667,-4.382495,-4.69885,-4.09720275,1.00317908626312,770,0,1
"loglik[1602]",-4.21595252666667,-4.206335,-4.690557,-3.76421525,1.00014546980595,1500,0,1
"loglik[1612]",-4.45686369333333,-4.45312,-4.72542,-4.2112685,1.00749407788019,360,0,1
"loglik[1614]",-6.76088719333333,-6.754475,-7.0688365,-6.506052,1.01351145065298,190,0,1
"loglik[1618]",-5.3926034,-5.386975,-5.433861,-5.38204,1.03036506265908,180,0,1
"loglik[1622]",-8.45342473333333,-8.376745,-9.78634925,-7.44798675,1.02287774201555,94,0,1
"loglik[1625]",-5.84663775333333,-5.82301,-6.031929,-5.7876,1.01238439622184,180,0,1
"loglik[1627]",-6.81414357333333,-6.765945,-7.47777225,-6.3789175,1.02018205087135,100,0,1
"loglik[1628]",-4.49501679333333,-4.48893,-4.9576685,-4.09166275,1.03404458491589,76,0,1
"loglik[1629]",-4.55722054666667,-4.555685,-4.9617845,-4.155657,1.03667843384775,63,0,1
"loglik[1631]",-4.97613184,-4.96488,-5.24365,-4.78472125,1.04032478295936,69,0,1
"loglik[1632]",-4.56227517333333,-4.559945,-4.97401275,-4.152825,1.03750037994434,61,0,1
"loglik[1634]",-5.93871133333333,-5.872395,-6.4611795,-5.7878095,1.03025588511519,190,0,1
"loglik[1635]",-4.50512606666667,-4.503775,-4.9387425,-4.12311325,1.03352450728066,76,0,1
"loglik[1640]",-10.59473728,-10.47255,-12.877315,-8.78680725,1.02403201642802,91,0,1
"loglik[1643]",-6.73703937333333,-6.72361,-7.0939655,-6.43809575,1.02692545770666,82,0,1
"loglik[1645]",-4.13800539333333,-4.134795,-4.331799,-3.954949,1.02933109491544,78,0,1
"loglik[1657]",-4.77149918666667,-4.76767,-4.85418625,-4.71350775,1.04451145217787,64,0,1
"loglik[1669]",-4.04599166,-4.041085,-4.23879725,-3.86099275,1.02837522403798,80,0,1
"loglik[1675]",-4.15171698,-4.150105,-4.34950925,-3.97039275,1.03108663878591,76,0,1
"loglik[1677]",-4.75967749333333,-4.756165,-4.83450025,-4.70970525,1.0419059271697,67,0,1
"loglik[1683]",-4.81788306666667,-4.814825,-4.91489375,-4.74492825,1.04147674121979,66,0,1
"loglik[1689]",-4.76544628,-4.762005,-4.8429635,-4.71162175,1.0437753068268,65,0,1
"loglik[1690]",-4.23055897333333,-4.228855,-4.45398125,-4.01397325,1.03424963638708,72,0,1
"loglik[1701]",-7.57865006666667,-7.572775,-8.09571025,-7.1381065,1.02484306351303,86,0,1
"loglik[1703]",-9.44464874,-9.438945,-10.4014025,-8.65546875,1.02303650880833,90,0,1
"loglik[1708]",-4.09687044,-4.09175,-4.29596475,-3.89562525,1.02369483775934,88,0,1
"loglik[1713]",-12.66083134,-12.43765,-17.42313,-9.57493875,1.00400535786876,1500,0,1
"loglik[1716]",-4.11698715333333,-4.10809,-4.56085525,-3.64712625,1.00599547116859,620,0,1
"loglik[1718]",-6.99626448,-6.83181,-8.804561,-6.13408875,1.0339213113353,180,0,1
"loglik[1721]",-4.03900185333333,-4.04807,-4.80751425,-3.33233925,1.07291025369313,54,0,1
"loglik[1722]",-4.13515144,-4.123895,-4.7048725,-3.5525765,1.00825998271999,390,0,1
