"","b[1]","b[2]","b[3]","b[4]","b[5]","sigma","phi"
"355",3.8569,0.327344,0.356025,0.269897,-0.684315,7.46992,0.264727
"356",3.93029,0.218853,0.29386,0.189223,-0.760353,7.38143,0.285506
"357",3.9051,0.265492,0.343761,0.302049,-0.704892,7.25941,0.271726
"358",3.73495,0.447149,0.36704,0.251665,-0.557185,7.7571,0.290298
"359",3.82106,0.320979,0.254306,0.285931,-0.65738,7.82916,0.266473
"360",3.95729,0.218921,0.37652,0.182465,-0.761238,7.53212,0.262474
"361",3.81253,0.363404,0.358204,0.217389,-0.658639,7.69543,0.250635
"362",3.91564,0.268887,0.391255,0.273337,-0.689719,7.5927,0.266541
"363",3.9088,0.129918,0.353902,0.243445,-0.606174,7.65792,0.237416
"364",3.92186,0.331743,0.395628,0.188499,-0.738478,6.69084,0.261193
"365",3.99,0.213417,0.359652,0.239223,-0.774286,7.57893,0.260267
"366",3.7837,0.387378,0.30023,0.213844,-0.58037,7.56487,0.270149
"367",3.8925,0.21585,0.258058,0.279553,-0.599553,7.16671,0.267302
"368",3.90933,0.278699,0.352757,0.262585,-0.680428,7.03738,0.258229
"369",3.88,0.280005,0.371254,0.25896,-0.721097,7.43195,0.283132
"370",3.78975,0.355396,0.359012,0.250679,-0.603564,7.62342,0.294515
"371",3.85479,0.400279,0.315087,0.269397,-0.661858,7.87543,0.266768
"372",3.91391,0.201916,0.326741,0.282528,-0.717882,7.31824,0.272271
"373",3.89372,0.256707,0.363114,0.229216,-0.733359,7.50367,0.284077
"374",3.83156,0.3619,0.276833,0.263855,-0.583279,7.70434,0.277105
"375",3.81522,0.381807,0.284562,0.223782,-0.569417,7.54201,0.2823
"376",3.90788,0.235607,0.367845,0.161472,-0.737017,7.8328,0.25039
"377",3.83975,0.38356,0.362533,0.229567,-0.617136,7.56161,0.259608
"378",3.92049,0.236885,0.389903,0.227661,-0.68683,7.78624,0.289188
"379",3.9752,0.253817,0.324074,0.290426,-0.770925,7.57685,0.277759
"380",3.87752,0.0973519,0.294165,0.22658,-0.627789,7.65886,0.262452
"381",3.69684,0.342435,0.345598,0.223228,-0.535936,7.34963,0.264698
"382",3.93758,0.276747,0.371589,0.260373,-0.78066,7.62032,0.293927
"383",3.73052,0.456575,0.288344,0.229538,-0.522563,7.1428,0.263196
"384",3.83957,0.290102,0.35242,0.184214,-0.671787,7.61419,0.265713
"385",3.98482,0.446089,0.373744,0.305679,-0.84083,7.24255,0.269206
"386",3.81529,0.395371,0.333864,0.210105,-0.578436,7.3967,0.271552
"387",3.83146,0.311437,0.381921,0.283311,-0.672642,7.40902,0.268475
"388",3.82384,0.279971,0.319981,0.214946,-0.587552,7.40664,0.280812
"389",3.85771,0.286428,0.373293,0.218095,-0.654935,7.73595,0.280979
"390",3.83078,0.377329,0.29347,0.221422,-0.662708,7.76626,0.272938
"391",3.75882,0.440366,0.241651,0.223152,-0.560555,7.35936,0.256169
"392",3.95773,0.226697,0.360688,0.268402,-0.726114,7.64235,0.295321
"393",3.91128,0.433492,0.411521,0.144549,-0.719753,7.44942,0.248865
"394",3.90776,0.287116,0.353007,0.248119,-0.798804,7.50503,0.267623
"395",3.85251,0.318973,0.318797,0.267837,-0.65072,7.36167,0.276825
"396",3.8198,0.407472,0.322519,0.21045,-0.648917,7.46081,0.263896
"397",3.81189,0.403477,0.364196,0.209809,-0.666751,7.687,0.262224
"398",3.96313,0.402991,0.292618,0.244192,-0.756831,7.41853,0.270075
"399",3.78686,0.44437,0.290357,0.230142,-0.615467,7.58087,0.266499
"400",3.87161,0.398667,0.369374,0.208771,-0.690847,7.5174,0.275021
"401",3.7644,0.366058,0.326026,0.295667,-0.525815,7.07894,0.279038
"402",3.90231,0.255743,0.33823,0.232323,-0.716965,7.09729,0.264077
"403",3.71688,0.347922,0.342834,0.209462,-0.552966,7.60798,0.276916
"404",3.86238,0.399878,0.278664,0.255941,-0.643873,7.60395,0.265891
"405",3.79304,0.444126,0.314063,0.250323,-0.562369,7.51518,0.286874
"406",3.72409,0.33832,0.343287,0.257333,-0.511411,7.4045,0.273296
"407",3.94365,0.217009,0.377574,0.183893,-0.77065,7.9961,0.27097
"408",3.80196,0.333831,0.269456,0.205032,-0.51134,7.90212,0.279454
"409",3.77734,0.336854,0.331696,0.234196,-0.548722,7.50692,0.260354
"410",3.84273,0.377049,0.346858,0.269185,-0.572013,7.41478,0.271712
"411",3.79922,0.327903,0.325472,0.177218,-0.557898,7.65077,0.278277
"412",3.88055,0.2416,0.349923,0.246402,-0.644099,7.6177,0.261488
"413",3.97081,0.33905,0.402455,0.244703,-0.845354,7.47739,0.266973
"414",3.82082,0.291595,0.331182,0.202741,-0.593455,7.50151,0.264906
"415",3.75777,0.417798,0.362878,0.247945,-0.577852,7.29426,0.253303
"416",3.95527,0.294889,0.305782,0.204719,-0.759468,7.63885,0.283489
"417",3.89117,0.369676,0.271011,0.299499,-0.678554,7.63591,0.27953
"418",3.80189,0.459705,0.361304,0.257065,-0.580538,7.60725,0.264603
"419",3.85242,0.307552,0.411738,0.247774,-0.708127,7.48974,0.281894
"420",3.71569,0.392789,0.287302,0.259065,-0.524369,7.74686,0.262735
"421",3.83703,0.366303,0.346667,0.240618,-0.663745,7.60532,0.270969
"422",3.8602,0.326992,0.331125,0.285659,-0.624726,7.40473,0.273166
"423",3.92904,0.252521,0.347571,0.272804,-0.732797,7.82058,0.264795
"424",3.82061,0.34098,0.37662,0.273937,-0.615754,7.58407,0.26007
"425",3.86127,0.315739,0.384962,0.239067,-0.694131,7.12231,0.261104
"426",3.94669,0.220852,0.287397,0.300263,-0.729494,7.63953,0.258577
"427",3.85873,0.300637,0.375633,0.188368,-0.687326,7.31203,0.287188
"428",3.95362,0.220282,0.305807,0.225478,-0.764618,7.57154,0.281201
"429",3.71638,0.376758,0.328071,0.187817,-0.500016,7.6195,0.245419
"430",3.86968,0.367233,0.343624,0.260764,-0.680387,7.26055,0.282186
"431",3.80937,0.355762,0.322239,0.271743,-0.655492,7.68458,0.279929
"432",3.86623,0.37345,0.328337,0.224764,-0.678639,7.2292,0.265379
"433",3.85458,0.369459,0.347127,0.289423,-0.593651,7.22807,0.280969
"434",3.86035,0.266622,0.30518,0.29751,-0.627916,7.78427,0.265193
"435",3.8196,0.35442,0.372966,0.205682,-0.643248,7.81066,0.242321
"436",3.87913,0.319536,0.348613,0.241288,-0.662107,7.54068,0.270702
"437",3.83003,0.325964,0.36958,0.243017,-0.642123,7.64457,0.265245
"438",3.80518,0.464489,0.282663,0.219376,-0.636143,7.7628,0.255121
"439",3.88149,0.25934,0.407314,0.20648,-0.681629,7.44997,0.254281
"440",3.90661,0.258162,0.351359,0.254057,-0.605156,7.54948,0.256748
"441",3.9349,0.38787,0.340334,0.222316,-0.734422,7.0769,0.286933
"442",3.81888,0.237243,0.40246,0.1922,-0.539502,7.62859,0.254776
"443",3.81083,0.359867,0.296244,0.246302,-0.576832,7.53749,0.28385
"444",3.86792,0.273101,0.336502,0.212537,-0.611857,7.1478,0.274862
"445",3.74234,0.455606,0.336163,0.219733,-0.538618,7.37273,0.270835
"446",3.852,0.367518,0.349727,0.269764,-0.601817,7.55523,0.261245
"447",3.86386,0.259132,0.317255,0.196393,-0.69775,7.52484,0.259327
"448",3.94798,0.191668,0.352691,0.206626,-0.711885,7.70522,0.259409
"449",3.80967,0.321749,0.325076,0.246985,-0.621814,7.92235,0.265747
"450",3.80998,0.258356,0.31321,0.250739,-0.573703,7.57735,0.275216
"451",3.72986,0.442466,0.357451,0.269175,-0.468425,7.52168,0.286274
"452",4.05715,0.254884,0.336742,0.165058,-0.858697,7.6097,0.27508
"453",3.70643,0.40138,0.312708,0.26473,-0.528538,7.27374,0.276789
"454",3.88721,0.402706,0.336808,0.316427,-0.717845,7.36527,0.268094
"455",3.90011,0.19347,0.309415,0.193353,-0.646263,7.25195,0.27582
"456",3.71437,0.283555,0.325179,0.241529,-0.50347,6.97946,0.254886
"457",3.87608,0.363071,0.346251,0.214439,-0.659193,7.22202,0.278379
"458",3.82619,0.272548,0.309249,0.202429,-0.57241,7.30944,0.261272
"459",3.9068,0.316302,0.322115,0.258029,-0.745879,8.05557,0.269833
"460",3.95239,0.301691,0.310194,0.222847,-0.730182,7.85022,0.272036
"461",3.92867,0.417142,0.249935,0.247445,-0.75981,7.68707,0.251182
"462",3.8489,0.378913,0.317395,0.259267,-0.693707,7.51935,0.273966
"463",3.89583,0.412566,0.32938,0.236356,-0.690805,7.387,0.265023
"464",3.92735,0.407287,0.343267,0.235744,-0.787653,7.46042,0.272654
"465",3.8515,0.272554,0.364874,0.280946,-0.610936,7.66412,0.260817
"466",3.96494,0.417797,0.323829,0.204576,-0.77237,7.24902,0.289485
"467",3.90071,0.337147,0.374166,0.231661,-0.696898,8.3896,0.256076
"468",3.81726,0.411701,0.339882,0.229251,-0.580771,7.46104,0.254772
"469",3.7892,0.359461,0.358646,0.199817,-0.631763,7.53406,0.261555
"470",3.94612,0.295872,0.325552,0.206622,-0.665718,7.78577,0.260539
"471",3.86475,0.243249,0.328083,0.205714,-0.621416,7.94813,0.259213
"472",3.76146,0.368263,0.334686,0.264937,-0.526564,7.68718,0.277234
"473",3.9634,0.194468,0.295378,0.266698,-0.746524,7.54293,0.28681
"474",3.91759,0.310811,0.398266,0.226488,-0.737324,7.78312,0.278579
"475",3.86492,0.224625,0.339019,0.233961,-0.68328,7.24761,0.253534
"476",3.92684,0.305843,0.357055,0.21113,-0.687419,7.76462,0.272348
"477",3.83049,0.406185,0.361439,0.230429,-0.611143,7.48049,0.270052
"478",3.89752,0.27217,0.348605,0.236454,-0.826313,7.48732,0.249527
"479",3.95231,0.359584,0.314507,0.224512,-0.768824,7.93491,0.270961
"480",3.98776,0.158462,0.346897,0.249595,-0.744386,7.89878,0.267472
"481",3.91161,0.282776,0.338456,0.196949,-0.770731,7.03896,0.275231
"482",3.80128,0.386092,0.332847,0.229886,-0.57684,7.02472,0.278342
"483",3.81914,0.363228,0.316693,0.242,-0.630203,7.6077,0.279442
"484",3.89424,0.176979,0.343398,0.291635,-0.723635,7.54967,0.258458
"485",3.75925,0.3865,0.328502,0.245488,-0.541506,7.29404,0.27078
"486",3.83047,0.328598,0.291902,0.224868,-0.564457,7.61015,0.267046
"487",4.01882,0.129778,0.33458,0.219225,-0.73688,7.32965,0.282543
"488",3.83417,0.374975,0.346497,0.247538,-0.616983,7.52207,0.292044
"489",3.98021,0.283255,0.385176,0.249098,-0.779033,7.57103,0.269622
"490",3.81369,0.245486,0.393054,0.1544,-0.647244,7.45206,0.283213
"491",3.85095,0.268024,0.311829,0.250093,-0.610095,7.602,0.272353
"492",3.82299,0.455418,0.300437,0.248566,-0.595611,7.35292,0.267042
"493",3.72702,0.341562,0.275812,0.194037,-0.591521,7.01863,0.252958
"494",3.79339,0.441055,0.432876,0.21966,-0.662442,7.50452,0.251131
"495",3.93304,0.395666,0.296853,0.292111,-0.707762,7.86787,0.248374
"496",3.96823,0.362452,0.371625,0.19723,-0.811249,8.08121,0.256524
"497",3.79732,0.371829,0.31813,0.234659,-0.573556,7.7289,0.269858
"498",3.83537,0.456597,0.325377,0.224548,-0.566058,7.21213,0.271044
"499",3.79401,0.231382,0.328868,0.196514,-0.523726,7.79369,0.276805
"500",3.84,0.348005,0.43255,0.193533,-0.661282,7.54456,0.256276
"501",3.78803,0.41874,0.312799,0.234757,-0.616805,7.25921,0.257123
"502",3.92744,0.317799,0.371281,0.22152,-0.74151,7.53516,0.260936
"503",3.78467,0.457665,0.37072,0.182127,-0.644592,7.50991,0.258238
"504",3.9827,0.214863,0.338993,0.198911,-0.777326,7.14334,0.264652
"505",3.81561,0.309131,0.35128,0.241271,-0.584635,7.51624,0.25553
"506",3.98642,0.248357,0.404355,0.201463,-0.775955,7.68419,0.254718
"507",3.87996,0.38337,0.400416,0.229447,-0.658832,7.61013,0.26888
"508",3.71077,0.508123,0.367249,0.189704,-0.49539,7.46545,0.258874
"509",3.846,0.30074,0.33382,0.267423,-0.623637,7.83951,0.280367
"510",3.90134,0.344923,0.317085,0.217427,-0.64603,7.61052,0.259875
"511",3.88785,0.349134,0.345696,0.208595,-0.672921,7.42614,0.263339
"512",3.78669,0.324023,0.366778,0.230507,-0.587485,7.34127,0.298968
"513",3.89977,0.324768,0.326612,0.251414,-0.661682,7.7308,0.283854
"514",3.7471,0.436872,0.309251,0.28664,-0.634067,8.05539,0.245655
"515",3.77095,0.395489,0.356165,0.263506,-0.526217,7.59991,0.276827
"516",3.92103,0.260212,0.356418,0.204344,-0.72991,7.95633,0.250841
"517",3.87652,0.309505,0.342561,0.2053,-0.717685,7.29959,0.268223
"518",3.83303,0.438563,0.297385,0.260957,-0.642498,7.40436,0.258985
"519",3.83787,0.293769,0.364357,0.275797,-0.575971,7.70546,0.253666
"520",3.94124,0.198275,0.364047,0.268807,-0.690816,7.65393,0.271243
"521",3.87311,0.316466,0.305831,0.243707,-0.659765,7.14993,0.266804
"522",3.8293,0.371704,0.299127,0.215278,-0.629762,7.42711,0.288181
"523",3.7981,0.317689,0.366632,0.223317,-0.644961,7.61933,0.250461
"524",4.0082,0.214251,0.36654,0.280983,-0.83354,7.73712,0.263953
"525",3.78326,0.382654,0.348133,0.274943,-0.567741,7.39262,0.271646
"526",3.93671,0.335775,0.261818,0.234747,-0.698545,7.56237,0.276157
"527",3.88929,0.42188,0.284264,0.2238,-0.756219,7.73064,0.267173
"528",3.86263,0.249621,0.382658,0.230037,-0.594597,7.66405,0.261514
"529",3.86841,0.336571,0.32325,0.235346,-0.712784,7.46859,0.260586
"530",3.85049,0.411091,0.417411,0.232008,-0.670557,7.95257,0.26769
"531",3.8829,0.173287,0.309941,0.21385,-0.605088,7.24448,0.266153
"532",3.92862,0.272404,0.480703,0.18945,-0.767101,7.51615,0.273611
"533",3.86764,0.271623,0.416465,0.219098,-0.701442,7.90634,0.269352
"534",3.80632,0.308656,0.345221,0.209705,-0.550531,7.79111,0.266027
"535",3.87728,0.370702,0.291543,0.259948,-0.6414,7.58014,0.263639
"536",3.93998,0.26202,0.326396,0.236693,-0.723022,7.12278,0.260974
"537",3.8544,0.369739,0.376701,0.214991,-0.640362,7.06198,0.280468
"538",3.93478,0.225023,0.370071,0.236203,-0.706396,7.79628,0.252495
"539",3.95824,0.380324,0.358146,0.239678,-0.742828,7.70154,0.271088
"540",3.87426,0.454019,0.315089,0.31305,-0.66835,7.40716,0.274397
"541",3.75218,0.406773,0.257317,0.268416,-0.560706,7.61782,0.276792
"542",3.78392,0.280162,0.348718,0.255942,-0.543529,8.09649,0.274929
"543",3.68167,0.387912,0.336049,0.263592,-0.482759,7.23221,0.264958
"544",3.81723,0.225668,0.352738,0.21233,-0.692207,7.46365,0.27025
"545",3.81602,0.398393,0.333623,0.309749,-0.628558,7.78424,0.271377
"546",3.86523,0.250477,0.385196,0.244692,-0.615059,7.19664,0.267876
"547",3.80652,0.251298,0.315957,0.23589,-0.60889,7.63932,0.265396
"548",3.80458,0.374805,0.354564,0.196007,-0.622714,7.2355,0.278146
"549",3.92001,0.226432,0.381509,0.232221,-0.731845,7.1061,0.273281
"550",3.9067,0.208324,0.339752,0.235588,-0.634477,7.44479,0.269719
"551",3.87085,0.320631,0.385345,0.258525,-0.704836,7.21252,0.282182
"552",3.76725,0.397383,0.33714,0.254965,-0.58744,7.14999,0.275954
"553",3.80565,0.334963,0.380319,0.220551,-0.638003,7.83392,0.27078
"554",3.72148,0.37034,0.349479,0.236775,-0.554999,7.14967,0.266501
"555",3.87821,0.344313,0.400502,0.263382,-0.69947,7.37753,0.255228
"556",3.868,0.269112,0.312386,0.249871,-0.75604,7.18462,0.260124
"557",3.93394,0.344081,0.383896,0.235089,-0.744668,7.69969,0.248226
"558",3.9075,0.234787,0.338423,0.200888,-0.697451,7.55385,0.292151
"559",3.83779,0.404396,0.397478,0.210692,-0.691018,7.7977,0.26927
"560",3.8905,0.27417,0.262742,0.220234,-0.636265,8.25562,0.257474
"561",3.88104,0.404232,0.334851,0.245968,-0.701767,7.55426,0.278181
"562",3.85902,0.376729,0.291659,0.229793,-0.636647,7.09126,0.251728
"563",3.87795,0.41474,0.335877,0.229443,-0.66091,7.64186,0.272618
"564",3.71195,0.489065,0.347291,0.282422,-0.593559,7.81115,0.279146
"565",3.84012,0.29513,0.261021,0.217386,-0.633038,7.493,0.261152
"566",3.83287,0.393528,0.383315,0.193764,-0.622845,7.66413,0.266155
"567",3.90206,0.302982,0.308247,0.245222,-0.651004,7.29959,0.281093
"568",3.7515,0.425999,0.430518,0.182885,-0.642201,7.76596,0.256612
"569",3.73373,0.380863,0.428978,0.200061,-0.56949,7.34928,0.277471
"570",3.78343,0.39035,0.285671,0.248354,-0.565733,7.72522,0.259015
"571",3.81154,0.248566,0.331828,0.306377,-0.531595,7.57952,0.265683
"572",3.90015,0.281505,0.354168,0.24627,-0.681251,7.76358,0.285524
"573",3.73785,0.40719,0.391848,0.231026,-0.541072,7.30476,0.261712
"574",3.98569,0.24081,0.33274,0.244498,-0.806059,7.90569,0.251782
"575",3.8099,0.340743,0.342286,0.165712,-0.588146,7.68722,0.274785
"576",3.95869,0.316784,0.391772,0.274848,-0.81215,7.24447,0.285072
"577",3.78798,0.415779,0.341858,0.192064,-0.491016,6.88833,0.260357
"578",3.94815,0.351162,0.424965,0.205465,-0.783087,7.2783,0.288956
"579",3.84091,0.149171,0.331427,0.187961,-0.689905,8.00501,0.266118
"580",3.84924,0.248018,0.420111,0.176896,-0.66062,7.95262,0.269111
"581",3.80844,0.297188,0.323173,0.239723,-0.626585,7.48228,0.273514
"582",3.81512,0.408233,0.400937,0.213664,-0.691387,7.5084,0.275613
"583",3.71934,0.412674,0.270476,0.24543,-0.547593,7.64636,0.268364
"584",3.68376,0.434064,0.33403,0.177295,-0.473304,7.60401,0.275135
"585",3.80764,0.297447,0.325875,0.258231,-0.599255,7.74502,0.257347
"586",3.83303,0.297258,0.325718,0.295104,-0.584419,7.98997,0.270214
"587",3.85029,0.300382,0.299141,0.24308,-0.643487,7.54877,0.268856
"588",3.92173,0.313883,0.328605,0.272765,-0.797586,7.10456,0.273622
"589",3.83841,0.265316,0.307606,0.297056,-0.626508,7.39534,0.259544
"590",3.91592,0.165334,0.306205,0.273882,-0.683518,7.68157,0.262372
"591",3.84589,0.344252,0.336201,0.289139,-0.615739,7.64043,0.243346
"592",3.78534,0.420738,0.346957,0.248449,-0.566551,7.61626,0.26296
"593",3.91276,0.32962,0.366512,0.244276,-0.796969,7.82484,0.257654
"594",3.76394,0.409222,0.360826,0.198204,-0.591809,7.55712,0.255674
"595",3.85556,0.306775,0.379792,0.186343,-0.635253,7.97976,0.260404
"596",3.84957,0.3909,0.329697,0.233288,-0.657516,7.32057,0.269576
"597",3.83978,0.365278,0.314138,0.254547,-0.665269,7.98911,0.27347
"598",3.9699,0.340963,0.275346,0.287851,-0.751746,7.94399,0.250927
"599",3.83559,0.364107,0.323845,0.241886,-0.626036,7.28462,0.268794
"600",3.8669,0.308746,0.345294,0.184749,-0.651699,7.63761,0.279296
"601",3.84358,0.314427,0.343077,0.254087,-0.660872,7.53392,0.284201
"602",3.86429,0.39073,0.321624,0.283322,-0.680456,7.56485,0.282186
"603",4.08206,0.165854,0.296894,0.261936,-0.824986,7.42253,0.260144
"604",3.85997,0.377587,0.289249,0.257654,-0.656923,7.51859,0.27122
"605",3.92165,0.236989,0.335284,0.302514,-0.691442,7.85204,0.263764
"606",3.85614,0.267732,0.279037,0.253214,-0.649632,7.22565,0.269044
"607",3.8764,0.207561,0.284272,0.216046,-0.632775,7.28213,0.235658
"608",3.75303,0.39509,0.344925,0.196311,-0.634596,7.5318,0.281566
"609",3.80533,0.344002,0.275834,0.248277,-0.610881,7.14202,0.283908
"610",4.00912,0.191065,0.341716,0.261163,-0.863176,8.01913,0.271823
"611",3.8231,0.356725,0.354353,0.256213,-0.63852,7.53636,0.283862
"612",3.89859,0.159779,0.348996,0.257414,-0.645941,7.23524,0.27263
"613",3.84189,0.359344,0.405487,0.239337,-0.642364,7.5478,0.264408
"614",3.87751,0.352473,0.31408,0.306177,-0.635219,8.26062,0.265296
"615",3.92108,0.273871,0.358711,0.226183,-0.755437,7.59869,0.259964
"616",3.89427,0.533117,0.332402,0.22031,-0.73763,7.71416,0.281669
"617",3.90641,0.284009,0.360342,0.233296,-0.690866,7.52479,0.262281
"618",3.8674,0.360522,0.30811,0.208729,-0.637947,7.50114,0.258133
"619",3.8549,0.37983,0.398713,0.261748,-0.655876,7.02059,0.244583
"620",3.87251,0.261556,0.296578,0.2327,-0.637973,7.4777,0.268719
"621",4.00947,0.197316,0.304235,0.168192,-0.837033,7.59886,0.284326
"622",3.85661,0.358166,0.38234,0.208637,-0.641744,7.17013,0.283739
"623",3.90231,0.316599,0.385332,0.191868,-0.752071,7.44754,0.272587
"624",3.78203,0.273953,0.262655,0.258928,-0.544856,7.40333,0.26008
"625",3.88817,0.332965,0.317111,0.215409,-0.641551,7.47818,0.264743
"626",3.79826,0.336444,0.358718,0.265248,-0.562736,7.64935,0.267071
"627",3.80731,0.34774,0.360173,0.249728,-0.544684,7.6301,0.276779
"628",3.90838,0.217941,0.366858,0.201988,-0.625065,7.70233,0.29434
"629",3.96444,0.317161,0.255846,0.321782,-0.75413,7.56687,0.279701
"630",3.87335,0.302081,0.355274,0.255955,-0.589847,7.6886,0.279634
"631",3.90895,0.348401,0.332329,0.293402,-0.714562,7.33977,0.265868
"632",4.08855,0.30524,0.384276,0.227063,-0.911073,7.36256,0.277071
"633",3.92335,0.330782,0.354982,0.275924,-0.738232,7.62046,0.253988
"634",3.76632,0.481804,0.305132,0.251821,-0.534834,7.12318,0.261647
"635",3.87968,0.281477,0.325077,0.202804,-0.631706,6.96749,0.264541
"636",3.83286,0.378769,0.304114,0.247512,-0.544504,7.31708,0.264852
"637",3.86783,0.321898,0.392859,0.229972,-0.674563,7.8804,0.273082
"638",3.82898,0.380107,0.304727,0.224834,-0.582023,7.67783,0.274246
"639",3.91652,0.42612,0.323786,0.286508,-0.662111,7.35144,0.256157
"640",3.77458,0.348532,0.248372,0.261709,-0.594825,7.49351,0.262215
"641",3.84058,0.358107,0.312525,0.248882,-0.611302,7.40726,0.266421
"642",3.89706,0.35374,0.363103,0.202314,-0.758819,8.04554,0.266237
"643",3.95771,0.355046,0.3299,0.269517,-0.801925,7.59358,0.25913
"644",4.00474,0.292441,0.310488,0.231046,-0.756543,8.63311,0.27317
"645",3.90267,0.287652,0.331169,0.272863,-0.678488,7.5766,0.273209
"646",3.73587,0.290858,0.311684,0.257702,-0.524239,7.38605,0.2719
"647",3.88308,0.298796,0.39444,0.238557,-0.656335,7.40905,0.27348
"648",3.8067,0.445307,0.416745,0.214125,-0.655635,7.74426,0.258534
"649",3.64761,0.413599,0.313902,0.294458,-0.457096,7.75222,0.266422
"650",3.77577,0.361616,0.306275,0.186481,-0.54914,7.27842,0.251781
"651",3.76373,0.390642,0.309948,0.220462,-0.55371,7.64215,0.269442
"652",3.93102,0.343281,0.44865,0.222635,-0.695433,7.08705,0.263941
"653",3.73531,0.373216,0.357452,0.243722,-0.550726,7.47425,0.271947
"654",3.86988,0.384957,0.306304,0.276669,-0.655094,7.39615,0.25884
"655",3.77086,0.383824,0.340532,0.292697,-0.519527,8.01325,0.280075
"656",3.88076,0.262952,0.395307,0.227058,-0.707234,7.48195,0.279104
"657",3.9803,0.331217,0.344598,0.33255,-0.789852,7.76368,0.256397
"658",3.78677,0.328497,0.292563,0.185556,-0.598765,7.72017,0.285095
"659",3.91656,0.311717,0.309609,0.208422,-0.621127,7.57248,0.249734
"660",3.94415,0.293608,0.345782,0.184362,-0.804442,7.63133,0.257952
"661",3.98539,0.240245,0.336436,0.244259,-0.742889,7.53357,0.275796
"662",3.96709,0.258751,0.370713,0.248158,-0.750761,6.87193,0.276931
"663",3.88144,0.24107,0.327163,0.220356,-0.753484,7.66446,0.266324
"664",3.81391,0.341916,0.358132,0.242277,-0.582991,7.47493,0.25547
"665",3.91309,0.272618,0.339565,0.210196,-0.698176,7.68915,0.271032
"666",3.91382,0.280803,0.311391,0.230128,-0.65952,7.8893,0.287316
"667",3.71274,0.331407,0.336327,0.217729,-0.511142,7.76074,0.270498
"668",3.73206,0.366633,0.33542,0.265877,-0.537483,7.78074,0.249639
"669",3.7483,0.356051,0.343857,0.283551,-0.620336,7.51452,0.264766
"670",3.79597,0.422694,0.369606,0.278508,-0.653686,7.56576,0.275764
"671",3.90064,0.294178,0.307196,0.296689,-0.684863,7.30847,0.263463
"672",3.87872,0.371763,0.36216,0.202399,-0.711001,7.38903,0.258099
"673",3.87777,0.250617,0.379035,0.269844,-0.668638,7.64026,0.236885
"674",3.813,0.26696,0.331629,0.221991,-0.556139,7.9662,0.25268
"675",3.72016,0.381663,0.344398,0.259679,-0.50268,7.56153,0.281142
"676",3.81981,0.388118,0.396048,0.265378,-0.675976,7.36267,0.269206
"677",3.83955,0.342697,0.333772,0.214691,-0.665856,7.69834,0.280565
"678",3.85369,0.365165,0.295115,0.234106,-0.704828,7.70714,0.260748
"679",3.70114,0.454117,0.347213,0.157929,-0.512074,7.24099,0.272955
"680",3.80192,0.298237,0.235408,0.221358,-0.626524,7.2986,0.273341
"681",3.8192,0.239561,0.265961,0.259967,-0.564624,7.30068,0.276683
"682",3.87775,0.346385,0.320112,0.277306,-0.747745,7.287,0.2602
"683",3.78558,0.307721,0.280783,0.210221,-0.551669,7.93222,0.256349
"684",3.81934,0.27562,0.389034,0.218214,-0.573176,7.27819,0.256587
"685",3.82022,0.304504,0.348439,0.236155,-0.630892,7.67047,0.242848
"686",3.90612,0.363602,0.330675,0.260807,-0.70771,7.69814,0.281572
"687",3.99135,0.32242,0.3618,0.29873,-0.823484,7.80474,0.258026
"688",3.84102,0.399141,0.281325,0.24356,-0.646809,7.45162,0.269232
"689",3.95115,0.330168,0.320853,0.237952,-0.811675,7.71192,0.280982
"690",4.02857,0.185639,0.401914,0.179961,-0.793161,7.60941,0.248282
"691",3.79584,0.378755,0.350722,0.194632,-0.581361,7.63747,0.259512
"692",3.69906,0.46097,0.380849,0.239765,-0.504678,7.71892,0.265736
"693",3.79605,0.280723,0.2898,0.234828,-0.525291,7.67983,0.285289
"694",3.80935,0.372984,0.317193,0.195955,-0.551265,8.00462,0.282801
"695",3.77537,0.316267,0.309014,0.259693,-0.554127,7.91485,0.298834
"696",3.95257,0.38438,0.369025,0.312429,-0.786473,7.21681,0.28257
"697",3.8877,0.286792,0.316967,0.197452,-0.664314,7.57359,0.29417
"698",3.76348,0.372153,0.300128,0.198042,-0.625804,7.40419,0.272749
"699",3.86742,0.203462,0.345224,0.195669,-0.620341,7.99974,0.264957
"700",3.82799,0.342693,0.348088,0.208978,-0.608179,7.48487,0.271375
"701",3.75049,0.37808,0.263188,0.248675,-0.546112,7.57397,0.266848
"702",3.81196,0.332913,0.261689,0.204338,-0.613264,7.793,0.27064
"703",3.88976,0.311169,0.269211,0.237876,-0.705646,7.72759,0.272388
"704",3.93252,0.363848,0.325698,0.259973,-0.730501,7.74155,0.264718
"705",3.89854,0.195162,0.317348,0.220865,-0.711488,7.52521,0.273707
"706",3.90277,0.393836,0.380301,0.243856,-0.785052,7.49803,0.270352
"707",3.85385,0.313312,0.300735,0.249061,-0.653679,7.82329,0.262513
"708",3.87472,0.314081,0.337588,0.264151,-0.641743,7.71678,0.267799
"709",3.88483,0.315217,0.371875,0.272149,-0.647853,7.32713,0.282081
"710",4.03822,0.19939,0.372574,0.209736,-0.894722,7.39714,0.271802
"711",3.85588,0.419997,0.329475,0.269564,-0.664018,7.5425,0.269377
"712",4.01669,0.295609,0.280345,0.262941,-0.82646,7.73808,0.271149
