"","b[1]","b[2]","b[3]","b[4]","b[5]","sigma","phi"
"352",3.99944,0.0501163,0.319547,0.191479,-0.722052,7.79449,0.253517
"353",3.85765,0.173272,0.328247,0.237465,-0.685886,7.49976,0.271697
"354",4.0087,0.0460406,0.321828,0.20737,-0.693984,7.31307,0.269068
"355",3.9636,0.0258263,0.320279,0.214908,-0.665121,7.55304,0.279694
"356",3.86315,0.14287,0.298774,0.224769,-0.614486,7.82253,0.266158
"357",4.01511,0.0458961,0.337748,0.236968,-0.754432,7.32632,0.275131
"358",4.03394,0.0120534,0.361249,0.20667,-0.735984,7.41271,0.28274
"359",3.94215,0.149542,0.309708,0.229069,-0.76083,7.55971,0.262407
"360",4.01601,0.0835687,0.360903,0.2331,-0.776921,7.26582,0.257738
"361",4.03874,0.0129121,0.341872,0.247691,-0.831082,7.66223,0.269038
"362",4.0067,0.0245617,0.344674,0.275974,-0.724569,8.16614,0.253636
"363",4.06367,0.0180031,0.328688,0.220368,-0.758854,7.84749,0.271941
"364",4.13434,0.0794238,0.371735,0.258258,-0.958984,7.87889,0.26742
"365",4.04695,0.103281,0.298882,0.20241,-0.84156,7.51933,0.257498
"366",3.98485,0.0485355,0.298225,0.226433,-0.718021,7.97122,0.249062
"367",3.89421,0.179389,0.33102,0.194458,-0.688532,7.55199,0.258082
"368",3.96821,0.133742,0.373562,0.206031,-0.796547,7.22654,0.264987
"369",3.97997,0.108108,0.29079,0.312496,-0.666449,7.16293,0.270518
"370",3.9783,0.101529,0.348231,0.182851,-0.755955,7.45181,0.25478
"371",4.00701,0.0745362,0.334753,0.212196,-0.773882,7.84079,0.262712
"372",3.96596,0.0955479,0.357761,0.138501,-0.723172,8.04107,0.262231
"373",3.82847,0.173275,0.363202,0.19994,-0.680113,7.71091,0.266762
"374",3.87732,0.0932311,0.220609,0.240863,-0.588071,7.29469,0.268003
"375",3.88177,0.0303097,0.317374,0.218959,-0.606809,7.69455,0.256024
"376",4.00029,0.0917622,0.334368,0.225193,-0.773618,7.9846,0.241267
"377",3.91818,0.141606,0.288343,0.229611,-0.67125,7.20765,0.260559
"378",3.73821,0.20752,0.320312,0.219832,-0.562764,8.1823,0.265635
"379",3.96918,0.191825,0.292446,0.224984,-0.800214,7.34788,0.278183
"380",3.94093,0.0255795,0.392006,0.219754,-0.644063,6.95062,0.270547
"381",3.96512,0.205782,0.379118,0.202537,-0.834897,7.14884,0.254242
"382",4.06533,0.0436842,0.356357,0.245693,-0.822923,7.43444,0.273673
"383",3.90801,0.0666556,0.350858,0.270431,-0.636724,7.68249,0.282071
"384",3.9035,0.159275,0.323485,0.259019,-0.686757,7.13609,0.271906
"385",3.96283,0.0815706,0.261913,0.251273,-0.734581,7.77734,0.258134
"386",3.81986,0.208948,0.332584,0.258147,-0.660517,7.26518,0.267223
"387",3.99527,0.0632042,0.256171,0.212728,-0.767114,7.71314,0.276504
"388",3.91459,0.186706,0.332284,0.234725,-0.829054,7.06945,0.279876
"389",4.05594,0.0439972,0.334124,0.207569,-0.747729,7.20944,0.267287
"390",3.85614,0.0843742,0.326031,0.227193,-0.604118,7.7601,0.270419
"391",3.94389,0.0869606,0.286272,0.220733,-0.743159,7.69682,0.277345
"392",4.10081,0.0470101,0.30343,0.255787,-0.835025,7.52517,0.268797
"393",3.89952,0.183343,0.298457,0.267689,-0.739822,7.91845,0.284185
"394",4.02613,0.096266,0.287917,0.206847,-0.796825,7.63881,0.261612
"395",4.0087,0.0169168,0.422598,0.244032,-0.754229,7.59073,0.276647
"396",3.9892,0.0386477,0.372755,0.276206,-0.764494,7.50086,0.279143
"397",4.04548,0.0901166,0.418938,0.16344,-0.877234,7.63829,0.281385
"398",3.95673,0.0585521,0.291551,0.235163,-0.706304,7.78771,0.252401
"399",4.08656,0.0710505,0.322788,0.234106,-0.89902,7.93591,0.254961
"400",3.98402,0.222562,0.340583,0.234336,-0.857671,7.30745,0.272787
"401",3.82526,0.189084,0.285008,0.225735,-0.631653,7.86657,0.264769
"402",4.05266,0.0343485,0.355139,0.245893,-0.794729,7.77395,0.280546
"403",4.03865,0.121252,0.300055,0.256615,-0.869722,7.38598,0.276669
"404",3.82621,0.167255,0.344741,0.209674,-0.639282,7.84026,0.254185
"405",3.90463,0.180032,0.328733,0.257324,-0.716951,7.53093,0.264908
"406",3.98921,0.0130794,0.373002,0.194667,-0.743201,7.47114,0.258259
"407",4.00067,0.110593,0.323708,0.235483,-0.77088,7.82967,0.258498
"408",3.95361,0.112234,0.364445,0.238065,-0.743882,7.94414,0.271721
"409",3.98455,0.0937575,0.384206,0.210336,-0.779727,7.84345,0.270399
"410",3.93469,0.167714,0.31539,0.263653,-0.807513,7.18602,0.246974
"411",3.98847,0.115855,0.298644,0.221553,-0.782017,7.56681,0.262067
"412",3.95197,0.175291,0.330084,0.236479,-0.810427,7.49611,0.296627
"413",3.84332,0.139327,0.290101,0.224818,-0.669948,7.71444,0.268065
"414",3.94803,0.124827,0.297621,0.20596,-0.773066,7.37048,0.267927
"415",3.95911,0.0786905,0.262445,0.204439,-0.697434,7.56199,0.256403
"416",3.99022,0.203203,0.355702,0.292284,-0.810898,7.38502,0.273533
"417",4.09455,0.0225437,0.354868,0.210033,-0.843157,7.61549,0.264437
"418",3.84966,0.153085,0.320018,0.187874,-0.603703,7.92723,0.264143
"419",3.9144,0.228462,0.256022,0.275366,-0.727211,7.32046,0.253793
"420",4.01349,0.0591649,0.329822,0.206967,-0.800464,7.6384,0.274697
"421",3.97858,0.128658,0.380778,0.202397,-0.811798,7.72951,0.273389
"422",3.9944,0.14743,0.293783,0.232606,-0.742979,7.55448,0.270756
"423",3.8568,0.217183,0.356798,0.259597,-0.663105,7.65722,0.264422
"424",3.90958,0.112122,0.338449,0.245224,-0.638815,7.1592,0.26567
"425",4.00613,-0.000244319,0.267141,0.199522,-0.740447,7.44346,0.259383
"426",4.04384,0.004686,0.353323,0.247845,-0.744741,7.24206,0.286663
"427",4.08687,-0.00620194,0.374547,0.189352,-0.820015,7.49292,0.265045
"428",3.99303,0.200787,0.322484,0.27327,-0.852651,7.66277,0.282109
"429",3.97198,-0.0440034,0.272877,0.262311,-0.606875,7.24885,0.266808
"430",4.00582,0.142719,0.307961,0.225841,-0.826791,7.42411,0.275095
"431",3.96283,0.137614,0.335271,0.191728,-0.772956,7.68646,0.270872
"432",3.98031,0.103644,0.330201,0.23834,-0.796951,7.93873,0.270939
"433",4.03598,0.0513414,0.343266,0.275254,-0.836951,7.59201,0.268887
"434",3.92457,0.127992,0.338222,0.217865,-0.697267,7.80782,0.255257
"435",3.83256,0.158186,0.334133,0.25419,-0.629582,7.42835,0.250323
"436",3.9381,0.199015,0.349703,0.251079,-0.778282,7.43039,0.261854
"437",4.03609,0.0581483,0.33276,0.234087,-0.760209,7.88678,0.261985
"438",3.96255,0.0563292,0.321429,0.216362,-0.744287,7.67133,0.280789
"439",3.98665,0.0335365,0.368947,0.205266,-0.751893,7.52992,0.268407
"440",3.95864,0.10239,0.355475,0.142496,-0.762927,7.42599,0.2623
"441",3.96129,0.136426,0.23768,0.291747,-0.71867,7.67738,0.2537
"442",3.8108,0.111611,0.294383,0.275048,-0.612176,7.59977,0.26854
"443",3.88162,0.201394,0.295883,0.240192,-0.69819,7.56986,0.275443
"444",3.85327,0.097834,0.380876,0.206578,-0.554178,7.62813,0.26733
"445",4.00443,0.0912934,0.33331,0.301172,-0.67107,7.33672,0.273519
"446",4.01351,0.00824561,0.325426,0.252614,-0.762068,7.59795,0.262702
"447",3.86779,0.113442,0.258179,0.20194,-0.606963,7.74469,0.27901
"448",4.02424,0.121279,0.329131,0.25055,-0.761655,7.91397,0.257557
"449",3.90791,0.123475,0.389999,0.192885,-0.67776,7.35484,0.264135
"450",4.06019,-0.0506462,0.313201,0.265732,-0.743862,7.35038,0.272941
"451",3.78966,0.185867,0.271201,0.276125,-0.508096,7.70501,0.275009
"452",3.98585,0.0875388,0.325761,0.259337,-0.720971,7.86859,0.266157
"453",3.9872,0.0884225,0.296552,0.274493,-0.765621,7.94757,0.255262
"454",3.96039,0.140161,0.345423,0.258453,-0.77236,7.37455,0.273808
"455",4.10358,-0.0323764,0.355486,0.198512,-0.832669,7.80329,0.255965
"456",3.9987,0.0681901,0.341768,0.152248,-0.8057,7.18028,0.272092
"457",3.92864,0.0336558,0.312035,0.233274,-0.680166,7.39055,0.279249
"458",3.94712,0.184736,0.345077,0.204944,-0.766913,7.61942,0.27369
"459",3.96313,0.0929733,0.257988,0.202722,-0.77996,7.7567,0.26937
"460",4.08732,0.0416559,0.341108,0.25799,-0.822123,7.69866,0.281048
"461",3.93125,0.10627,0.278123,0.197908,-0.678148,7.43047,0.26713
"462",3.99537,0.121008,0.301348,0.237703,-0.737213,7.47423,0.248689
"463",4.02519,0.036773,0.298817,0.214144,-0.752542,7.30339,0.25856
"464",3.95393,0.150408,0.314946,0.246787,-0.77293,7.61711,0.248441
"465",3.94953,0.236524,0.347304,0.223855,-0.797233,7.43719,0.244424
"466",4.05436,0.138603,0.251835,0.243004,-0.772981,8.0201,0.274437
"467",4.07864,0.0611659,0.309641,0.245751,-0.848631,7.02129,0.262062
"468",4.01866,0.0819931,0.308919,0.217504,-0.761204,7.43382,0.27957
"469",3.94642,0.0903064,0.402153,0.222253,-0.77987,7.9369,0.274534
"470",3.94551,0.165255,0.360232,0.200808,-0.774922,7.20219,0.281239
"471",4.10476,-0.0826416,0.31986,0.14208,-0.775999,7.87941,0.276096
"472",3.91285,0.0852877,0.344764,0.27073,-0.732159,7.56296,0.255893
"473",3.92475,0.147044,0.353569,0.23595,-0.696658,7.53854,0.282098
"474",3.87453,0.118653,0.3268,0.249341,-0.676296,7.74019,0.259122
"475",3.921,0.106427,0.376279,0.173864,-0.693519,7.36044,0.255426
"476",4.04219,0.0771572,0.401553,0.218569,-0.842685,7.56525,0.279009
"477",3.74014,0.338201,0.305168,0.258669,-0.655698,7.62068,0.269967
"478",3.92742,0.165364,0.400686,0.183514,-0.759695,7.72773,0.258193
"479",4.0463,0.00630393,0.36474,0.219503,-0.812287,7.64742,0.259396
"480",3.93506,0.0998117,0.37107,0.299389,-0.761488,7.27953,0.264115
"481",3.94946,-0.0136162,0.31893,0.13876,-0.643201,7.37684,0.279536
"482",3.82671,0.108262,0.356162,0.194651,-0.623358,7.54744,0.278799
"483",4.13338,0.0287331,0.296536,0.254468,-0.872532,7.14606,0.270841
"484",4.01791,0.0691736,0.400537,0.199603,-0.782811,7.49414,0.285656
"485",4.02833,0.0856497,0.375103,0.256218,-0.887868,7.59964,0.254332
"486",4.08461,0.0894436,0.392047,0.222002,-0.895653,7.40201,0.271799
"487",4.00236,0.0760534,0.329611,0.176092,-0.834921,7.81891,0.266539
"488",4.18768,0.0411678,0.333009,0.171672,-0.871138,7.47877,0.263478
"489",4.05845,0.0689773,0.290091,0.205815,-0.779121,7.74697,0.256818
"490",3.99082,0.082203,0.306758,0.259579,-0.731127,7.29998,0.261884
"491",3.87251,0.10873,0.325567,0.24125,-0.641381,7.63546,0.269312
"492",4.03515,0.0456929,0.331813,0.18957,-0.767814,7.48966,0.284788
"493",3.83399,0.336498,0.298805,0.291511,-0.679089,7.49483,0.263885
"494",4.10772,0.083536,0.403198,0.200584,-0.842534,7.09977,0.280402
"495",3.83269,0.311408,0.370624,0.224151,-0.720752,7.69514,0.26447
"496",4.09966,0.0704439,0.364997,0.222202,-0.883092,7.63142,0.266953
"497",3.97754,0.142757,0.353148,0.274434,-0.779607,7.72306,0.265086
"498",3.92581,0.123307,0.33808,0.213253,-0.770867,7.50431,0.27863
"499",3.83308,0.189578,0.306495,0.229473,-0.605889,7.63107,0.243589
"500",3.96169,0.0815031,0.298132,0.286791,-0.673564,7.63958,0.263562
"501",3.93269,0.198932,0.363272,0.203996,-0.77985,7.41475,0.264227
"502",4.00348,0.0872312,0.331042,0.251754,-0.712005,7.27996,0.275946
"503",3.93434,0.150546,0.332891,0.28161,-0.711491,7.5776,0.246382
"504",3.93356,0.0825379,0.350147,0.192077,-0.690575,7.64595,0.277745
"505",3.98156,0.0696092,0.33374,0.238976,-0.783423,7.71213,0.280512
"506",3.96149,0.185499,0.33309,0.284135,-0.751305,7.29653,0.259844
"507",3.91353,0.168451,0.334191,0.212091,-0.714043,7.12485,0.26269
"508",4.03526,0.0329523,0.328599,0.231358,-0.7553,7.71077,0.265003
"509",4.09776,0.085983,0.310103,0.240793,-0.974255,7.72879,0.270466
"510",3.80888,0.261514,0.391329,0.299661,-0.647244,7.88535,0.274311
"511",4.05553,0.158307,0.424628,0.303415,-0.894035,7.50874,0.279721
"512",4.02874,0.0390537,0.315118,0.315217,-0.728547,7.93032,0.280707
"513",3.99641,0.15659,0.319703,0.238261,-0.778006,7.37666,0.265292
"514",3.91302,0.152429,0.333092,0.245316,-0.664246,7.53336,0.266321
"515",4.10519,0.0740069,0.359698,0.195526,-0.860323,7.20641,0.255462
"516",3.9914,0.100135,0.344103,0.240942,-0.764423,7.74009,0.278868
"517",3.87242,0.109109,0.314062,0.232361,-0.608092,7.38315,0.266888
"518",3.97933,0.136106,0.331327,0.224217,-0.783797,7.83372,0.246311
"519",4.04981,0.0972165,0.272076,0.261505,-0.823024,7.40542,0.277419
"520",4.02622,0.0968744,0.405937,0.239413,-0.819828,7.15983,0.261942
"521",3.9307,0.170419,0.338464,0.269677,-0.695112,7.54857,0.270591
"522",4.04836,0.107377,0.335496,0.254795,-0.805531,7.60588,0.258043
"523",3.87594,0.162526,0.306288,0.266065,-0.683694,7.52071,0.283454
"524",4.05364,0.180521,0.335363,0.261229,-0.887368,7.3248,0.261984
"525",3.89109,0.109414,0.288327,0.2286,-0.689065,7.10744,0.270125
"526",3.90821,0.180454,0.233566,0.29414,-0.725126,7.27015,0.281739
"527",3.97324,0.0296502,0.360487,0.222123,-0.65337,7.55128,0.255824
"528",3.92369,0.231188,0.31881,0.266101,-0.753503,7.67361,0.266497
"529",3.96316,0.158014,0.337723,0.268665,-0.770552,7.48035,0.27346
"530",4.08984,0.0221322,0.405348,0.198102,-0.881357,7.67095,0.295797
"531",4.06467,0.0526757,0.310865,0.229505,-0.813083,7.45029,0.275307
"532",3.80678,0.256695,0.405134,0.228656,-0.654876,7.51197,0.250834
"533",4.02787,0.113802,0.286784,0.228196,-0.756716,7.42423,0.279732
"534",3.96199,0.119717,0.280412,0.175418,-0.704417,7.40435,0.287365
"535",4.0309,0.155057,0.371362,0.260477,-0.900961,7.54521,0.259505
"536",3.79718,0.215928,0.338211,0.206559,-0.625669,7.82104,0.269463
"537",3.96503,0.167468,0.37004,0.218973,-0.72422,7.30903,0.273426
"538",3.91139,0.148655,0.266639,0.255797,-0.713937,7.4333,0.266754
"539",3.97104,0.0930333,0.383223,0.212069,-0.747105,6.95401,0.267208
"540",3.97455,0.125507,0.311784,0.293504,-0.799979,7.47455,0.270582
"541",3.93295,0.126422,0.368715,0.200343,-0.796594,7.35983,0.271184
"542",4.02956,0.0198139,0.384367,0.149769,-0.768049,7.68154,0.273115
"543",3.85691,0.135687,0.315711,0.246602,-0.669066,7.72372,0.278415
"544",4.02864,0.15295,0.349321,0.30169,-0.84042,7.11979,0.261189
"545",3.86685,0.070206,0.34657,0.212012,-0.708852,7.63583,0.246645
"546",3.94493,0.191535,0.362251,0.197552,-0.786795,7.54569,0.244021
"547",3.93292,0.0699971,0.389275,0.196863,-0.682068,7.30686,0.281426
"548",3.8849,0.149164,0.286966,0.220306,-0.726474,7.60626,0.258877
"549",3.91856,0.129961,0.33311,0.209106,-0.755109,7.77202,0.276914
"550",3.97808,0.193548,0.311189,0.234817,-0.802173,7.85319,0.257981
"551",3.93296,0.124837,0.399318,0.222939,-0.764466,7.38346,0.269984
"552",3.98533,0.119076,0.320721,0.232295,-0.835396,7.41694,0.260116
"553",3.98531,0.131473,0.317971,0.20136,-0.820369,7.7857,0.267974
"554",3.7564,0.293739,0.30086,0.280988,-0.65769,8.32633,0.271136
"555",4.01719,0.08003,0.376563,0.283278,-0.874155,7.3476,0.271053
"556",4.02788,0.188939,0.387578,0.262703,-0.848745,7.576,0.280353
"557",3.86254,0.168294,0.323022,0.231621,-0.660215,7.85783,0.287641
"558",3.87779,0.0859583,0.360146,0.225045,-0.686052,7.99062,0.276893
"559",3.95373,0.081896,0.343795,0.273668,-0.776297,7.66212,0.245055
"560",3.93614,0.118877,0.40096,0.235141,-0.801477,7.18081,0.252714
"561",3.93086,0.193682,0.335506,0.265779,-0.713951,7.7332,0.25864
"562",3.9415,0.106468,0.33829,0.274526,-0.765537,7.03278,0.282405
"563",3.92573,0.207258,0.273468,0.258701,-0.726634,7.81683,0.288855
"564",3.93511,0.173674,0.296072,0.260639,-0.740478,7.06331,0.247676
"565",3.96689,0.0190506,0.259013,0.259967,-0.664418,7.59346,0.284901
"566",3.94053,-0.00371858,0.319439,0.20606,-0.745923,7.34177,0.267788
"567",3.948,0.228446,0.323223,0.270831,-0.808069,7.35407,0.272002
"568",3.97406,0.160297,0.313,0.2564,-0.706901,7.52626,0.256266
"569",3.85663,0.150333,0.285966,0.241653,-0.617502,7.27493,0.26322
"570",3.91226,0.0510621,0.356747,0.199671,-0.657564,7.81451,0.265574
"571",4.01541,0.115583,0.281244,0.253338,-0.796723,7.65212,0.289002
"572",4.02242,0.188104,0.353289,0.248554,-0.796229,7.41549,0.273784
"573",4.02055,0.0733767,0.399474,0.215008,-0.811151,7.6139,0.276459
"574",3.93664,0.0341705,0.27088,0.212554,-0.69029,7.65159,0.262001
"575",3.82887,0.14626,0.285437,0.232108,-0.620424,7.68499,0.253564
"576",4.0408,0.0287255,0.347096,0.21232,-0.787763,7.80211,0.273636
"577",3.98555,0.0998517,0.367266,0.214594,-0.774786,7.64671,0.263369
"578",4.04462,0.0114127,0.381758,0.203803,-0.765101,7.88314,0.259681
"579",4.04676,0.174374,0.306518,0.281487,-0.881505,7.62387,0.261364
"580",3.99988,0.109346,0.35681,0.250005,-0.798273,7.51913,0.257947
"581",3.93307,0.0847629,0.335812,0.228119,-0.669495,7.49004,0.276524
"582",3.97782,0.0812688,0.3359,0.300011,-0.70743,7.20557,0.269782
"583",3.98611,0.192731,0.315296,0.16395,-0.835999,7.32577,0.253043
"584",4.00997,0.130863,0.271507,0.252425,-0.777294,7.89992,0.251934
"585",3.99934,0.110662,0.397761,0.210547,-0.723664,7.3132,0.263873
"586",4.06293,0.105,0.305212,0.274751,-0.845188,7.20592,0.256343
"587",3.88168,0.0818508,0.334635,0.213077,-0.663404,7.62843,0.260527
"588",3.94062,0.14075,0.353088,0.265092,-0.705073,7.46595,0.262089
"589",3.94204,0.0991309,0.281414,0.205038,-0.67432,7.72442,0.276075
"590",3.92636,0.174606,0.25168,0.257702,-0.765265,7.45914,0.279881
"591",4.06892,0.184733,0.311145,0.280187,-0.919689,7.795,0.26342
"592",4.06913,0.10118,0.341841,0.220148,-0.897476,7.38279,0.266918
"593",3.96064,0.165689,0.345178,0.254908,-0.730661,7.59614,0.262758
"594",4.06058,0.157886,0.362411,0.219419,-0.897066,7.25956,0.271462
"595",3.90169,0.195214,0.305573,0.261128,-0.7244,7.57154,0.27524
"596",3.85569,0.243388,0.313592,0.274488,-0.730159,7.62519,0.258972
"597",3.87685,0.12014,0.290468,0.274923,-0.650146,8.1013,0.270625
"598",3.97724,0.127604,0.335387,0.215092,-0.760846,7.35614,0.262567
"599",4.02991,0.0277008,0.3343,0.255674,-0.763256,7.53315,0.271773
"600",3.94576,0.190172,0.33714,0.283713,-0.812585,7.57122,0.270151
"601",4.00174,0.0125175,0.324559,0.268861,-0.705865,7.47738,0.244582
"602",3.92179,0.138205,0.316193,0.172204,-0.697923,7.49758,0.250101
"603",3.90015,0.0883353,0.335115,0.197961,-0.63746,7.86917,0.250048
"604",4.02708,0.16211,0.354093,0.19174,-0.916006,7.61465,0.262983
"605",3.93402,0.168128,0.347459,0.180235,-0.830047,7.29339,0.253925
"606",3.93313,0.146348,0.325246,0.168672,-0.774578,7.31016,0.260226
"607",4.04932,0.105522,0.333835,0.224182,-0.857073,7.30584,0.270925
"608",4.06443,0.12955,0.338095,0.251429,-0.746924,7.35538,0.26154
"609",3.91485,0.139502,0.330377,0.268999,-0.699684,7.33552,0.242596
"610",3.82282,0.283015,0.283543,0.253447,-0.659402,7.70286,0.289072
"611",3.86681,0.155421,0.322586,0.212791,-0.663506,7.51449,0.264133
"612",3.93003,0.113779,0.309082,0.230361,-0.729404,7.66827,0.265484
"613",3.99775,0.0727681,0.302061,0.265252,-0.738528,7.31208,0.263901
"614",4.05547,0.0701264,0.290302,0.285343,-0.833658,7.37517,0.266179
"615",4.05177,0.119539,0.340579,0.280255,-0.860428,7.46232,0.264954
"616",4.02254,0.0575673,0.350915,0.238027,-0.805344,7.54913,0.275078
"617",4.0855,-0.0261106,0.376702,0.194057,-0.824121,7.66987,0.28452
"618",3.95583,0.0436425,0.31163,0.218258,-0.719462,7.3519,0.265321
"619",3.89932,0.0480524,0.308452,0.219894,-0.745163,7.44491,0.269733
"620",3.83205,0.17677,0.360365,0.221664,-0.676133,7.3647,0.264306
"621",3.98185,0.0872974,0.358135,0.269406,-0.767022,7.33948,0.269825
"622",3.93852,0.111841,0.356135,0.242608,-0.696858,8.43762,0.278939
"623",4.14376,0.0424525,0.330248,0.203177,-0.920251,8.10278,0.269007
"624",4.08687,0.0178942,0.379482,0.221635,-0.843983,7.285,0.258136
"625",4.05369,0.0823214,0.441692,0.214371,-0.800686,7.21818,0.245078
"626",4.05158,0.0430292,0.338005,0.223239,-0.788117,7.30767,0.268406
"627",4.00856,0.0292941,0.290378,0.214264,-0.713333,7.8168,0.287854
"628",4.08533,0.0757801,0.354215,0.23673,-0.956893,7.74021,0.267307
"629",3.99714,0.10157,0.30868,0.201401,-0.728868,7.18703,0.257152
"630",4.05923,0.11465,0.3319,0.213536,-0.917672,7.70331,0.267881
"631",3.94998,0.200926,0.378636,0.240295,-0.778384,7.6225,0.278513
"632",3.98028,0.0808387,0.359347,0.253846,-0.776883,7.32858,0.265954
"633",3.99342,0.110986,0.297882,0.298109,-0.812329,7.84491,0.248562
"634",4.01214,0.190367,0.340076,0.264133,-0.791676,7.28609,0.268732
"635",3.85261,0.184976,0.36721,0.24498,-0.658339,7.36046,0.265214
"636",4.0255,0.0481713,0.333647,0.209287,-0.790315,7.45742,0.296547
"637",3.85764,0.124458,0.328497,0.233419,-0.644531,7.59887,0.274575
"638",3.91699,0.143716,0.333483,0.209819,-0.700728,7.83463,0.277492
"639",3.96247,0.086963,0.356977,0.261147,-0.716262,7.12739,0.258753
"640",4.21064,0.0712758,0.397714,0.159028,-0.992585,7.17944,0.27164
"641",4.01514,0.137504,0.328172,0.263279,-0.784259,7.29004,0.24005
"642",3.92132,0.0687913,0.261627,0.24715,-0.673956,7.51741,0.265456
"643",3.99054,0.163402,0.327594,0.229541,-0.879357,7.66089,0.253433
"644",4.06036,0.0622256,0.318345,0.240752,-0.844493,7.37603,0.270567
"645",4.06162,0.0616114,0.319772,0.247009,-0.805206,7.55649,0.283742
"646",3.99188,0.129125,0.309208,0.199181,-0.834846,7.68935,0.250981
"647",4.13978,0.084855,0.379747,0.214605,-0.932235,7.09639,0.270481
"648",4.01304,0.0757351,0.378707,0.202478,-0.788832,7.79596,0.261861
"649",4.01632,0.182822,0.349026,0.226876,-0.917665,7.50059,0.265579
"650",3.85904,0.206175,0.369571,0.257537,-0.64704,7.73655,0.267322
"651",3.96981,0.311373,0.359783,0.266221,-0.846625,7.32995,0.275289
"652",3.96826,0.195689,0.398301,0.24314,-0.897189,7.76736,0.270487
"653",3.92686,0.18515,0.341645,0.281509,-0.737195,7.65704,0.259406
"654",4.06326,0.0880951,0.342415,0.226256,-0.84312,7.70919,0.269557
"655",3.99987,0.0571288,0.406972,0.229806,-0.75831,7.50765,0.249023
"656",3.8343,0.142895,0.352438,0.270958,-0.641773,7.00157,0.276724
"657",3.87166,0.220869,0.308146,0.254557,-0.737786,7.46516,0.252536
"658",3.99203,0.212462,0.343701,0.28732,-0.766665,7.30261,0.27736
"659",3.95356,0.128612,0.351845,0.276865,-0.761146,7.30262,0.263766
"660",3.85531,0.113375,0.250305,0.240683,-0.641169,7.43146,0.27566
"661",4.03161,0.0377543,0.368804,0.209627,-0.811178,7.48736,0.273527
"662",3.90402,0.102967,0.31563,0.246612,-0.674365,7.38634,0.264176
"663",3.93208,0.210879,0.308262,0.230528,-0.778918,7.28393,0.271687
"664",4.11339,0.0523576,0.313842,0.188618,-0.816099,7.23598,0.267678
"665",4.14423,0.0114948,0.300229,0.215529,-0.846424,7.40656,0.266825
"666",4.00315,0.128535,0.321708,0.214195,-0.797108,7.2608,0.257529
"667",3.93527,4.72324e-05,0.278405,0.224669,-0.650599,7.67671,0.274544
"668",3.90261,0.147135,0.329038,0.250335,-0.665761,8.0768,0.267538
"669",4.19271,0.0298878,0.324026,0.228381,-0.937397,7.4464,0.265798
"670",4.17336,0.000914887,0.380137,0.203697,-0.945344,7.39497,0.253592
"671",3.98001,0.152855,0.29405,0.235823,-0.811682,7.25422,0.266466
"672",4.07934,0.102061,0.435816,0.260143,-0.875842,8.23586,0.269949
"673",4.08793,0.10654,0.366435,0.224139,-0.887071,7.86252,0.278208
"674",3.80168,0.243605,0.322638,0.241677,-0.630781,7.51141,0.27634
"675",3.97996,0.0884395,0.346764,0.195896,-0.727392,7.24033,0.253643
"676",3.83601,0.165098,0.266984,0.269974,-0.576998,7.40154,0.265253
"677",3.90969,0.0899922,0.260523,0.229972,-0.619741,7.49981,0.265741
"678",3.97414,0.153779,0.37034,0.225809,-0.723284,7.47587,0.282957
"679",3.84638,0.109591,0.29529,0.26578,-0.621122,7.59099,0.260681
"680",3.97453,0.113546,0.330327,0.231212,-0.781133,7.59107,0.261113
"681",3.9002,0.214635,0.33745,0.251237,-0.725541,7.58569,0.280983
"682",3.97489,0.0888996,0.327121,0.232451,-0.665088,8.15742,0.274106
"683",3.92801,0.0962047,0.311937,0.240229,-0.623555,7.17784,0.281865
"684",3.91651,0.143131,0.287685,0.224688,-0.695139,7.91987,0.277941
"685",3.88809,0.253116,0.322527,0.267166,-0.723765,7.26544,0.254767
"686",3.98046,0.0313683,0.282608,0.287522,-0.664497,7.49958,0.267072
"687",3.92254,0.125733,0.349687,0.22272,-0.743926,7.85666,0.288441
"688",3.90773,0.167312,0.337448,0.290038,-0.702151,7.60868,0.262302
"689",4.05212,0.0160131,0.362614,0.208551,-0.777912,7.66924,0.26547
"690",3.99149,0.163682,0.32867,0.250389,-0.812876,7.57543,0.248386
"691",4.07428,0.034264,0.339365,0.232587,-0.804443,7.82534,0.250465
"692",4.10013,0.13489,0.355966,0.317329,-0.941694,7.28191,0.267409
"693",4.0206,0.169214,0.368448,0.194825,-0.778044,7.37795,0.264805
"694",3.95529,0.0727492,0.332988,0.208041,-0.705933,7.02241,0.258233
"695",4.04485,0.174991,0.2865,0.312606,-0.856417,7.66766,0.256276
"696",4.03777,0.11149,0.274625,0.284937,-0.844462,7.58354,0.272901
"697",4.02495,0.0785016,0.417138,0.255085,-0.86642,7.30735,0.25679
"698",3.98619,0.062898,0.306808,0.189183,-0.733847,7.03957,0.284941
"699",3.96617,0.136916,0.355142,0.227692,-0.702951,7.80693,0.265424
"700",4.04745,-0.0213929,0.323151,0.240168,-0.787226,7.31188,0.249844
"701",3.96558,0.21971,0.365193,0.222692,-0.789848,7.41806,0.281106
"702",4.04444,0.137448,0.318879,0.242527,-0.760051,7.22045,0.260168
"703",3.91075,0.128368,0.350709,0.237036,-0.764776,7.87404,0.270193
"704",3.90886,0.191015,0.280549,0.244793,-0.685109,7.41074,0.265326
"705",3.96304,0.10545,0.2452,0.241105,-0.749918,7.19002,0.246097
