"","Stream","indID","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14"
"54","Indian","a0900043000135588  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17422,17475,17549,17594
"55","Indian","a0900043000135606  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17419,NA,NA,NA
"56","Indian","a0900043000135610  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17417,NA,NA,NA
"57","Indian","a0900043000135619  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17419,NA,NA,17594
"58","Indian","a0900043000135637  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17419,NA,NA,NA
"59","Indian","a0900043000135659  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17422,NA,NA,NA
"60","Indian","a0900043000135693  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17417,17475,17543,17592
"61","Indian","a0900043000135695  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17422,NA,NA,NA
"62","Indian","a0900043000135701  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17417,NA,NA,NA
"63","Indian","a0900043000135703  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17419,NA,NA,17594
"64","Indian","a0900043000135707  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17419,NA,NA,NA
"65","Indian","a0900043000135759  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17419,NA,17545,17594
"66","Indian","a0900043000135796  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17417,NA,17543,NA
"67","Indian","a0900043000135805  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17422,NA,NA,NA
"68","Indian","a0900043000135807  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17419,NA,NA,NA
"69","Indian","a0900043000135816  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17417,NA,NA,NA
"70","Indian","a0900043000135823  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17422,17476,NA,NA
"71","Indian","a0900043000135830  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17417,NA,NA,NA
"72","Indian","a0900043000135838  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17417,NA,NA,NA
"73","Indian","a0900043000135859  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17419,NA,NA,NA
"74","Indian","a0900043000135866  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17419,NA,17545,NA
"75","Indian","a0900043000135869  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17419,NA,NA,NA
"76","Indian","a0900043000135915  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17422,NA,NA,NA
"77","Indian","a0900043000135935  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17417,NA,NA,17592
"78","Indian","a0900043000135952  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17417,NA,NA,NA
"79","Indian","a0900043000135954  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17417,NA,NA,17594
"80","Indian","a0900043000135972  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17419,NA,17545,17594
"81","Indian","a0900043000135989  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17422,NA,NA,NA
"82","Indian","a0900067000077062  ",NA,NA,NA,16990,17056,17116,NA,NA,NA,NA,NA,NA,NA,NA
"83","Indian","a0900067000077340  ",NA,NA,NA,NA,17055,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","Indian","a0900067000077425  ",NA,16866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","Indian","a0900067000077437  ",16810,16866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","Indian","a0900067000077442  ",NA,NA,16933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
