"","Stream","indID","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14"
"55","Indian","a0900043000134573  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,NA
"56","Indian","a0900043000134580  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,31
"57","Indian","a0900043000134587  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA
"58","Indian","a0900043000134591  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,NA
"59","Indian","a0900043000135022  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,25,25,26,NA,NA
"60","Indian","a0900043000135028  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,15,NA,NA
"61","Indian","a0900043000135038  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA
"62","Indian","a0900043000135044  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,NA,NA
"63","Indian","a0900043000135065  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,29,NA,NA,NA,NA
"64","Indian","a0900043000135071  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,NA,19,NA
"65","Indian","a0900043000135079  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,16,16,15,NA,NA
"66","Indian","a0900043000135086  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA
"67","Indian","a0900043000135087  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,31,31,NA,NA,NA
"68","Indian","a0900043000135088  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA
"69","Indian","a0900043000135095  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,20,20,NA,NA,NA
"70","Indian","a0900043000135103  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA
"71","Indian","a0900043000135121  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA
"72","Indian","a0900043000135122  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,12,12,NA,NA,22
"73","Indian","a0900043000135132  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,25,NA,NA,NA,NA
"74","Indian","a0900043000135138  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,26,26,26,NA,NA
"75","Indian","a0900043000135146  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,NA,NA
"76","Indian","a0900043000135149  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,20,20,NA,21,NA
"77","Indian","a0900043000135162  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,NA,NA,NA
"78","Indian","a0900043000135163  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,30,29,NA,NA,NA
"79","Indian","a0900043000135164  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,20,20,NA,NA,30
"80","Indian","a0900043000135165  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA
"81","Indian","a0900043000135170  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,30,29,NA,NA,NA
"82","Indian","a0900043000135174  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,20,20,24,NA,NA
"83","Indian","a0900043000135184  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,NA,NA
"84","Indian","a0900043000135185  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,13,NA,NA
"85","Indian","a0900043000135194  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,21,21,24,22,NA
"86","Indian","a0900043000135204  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,24,24,NA,NA,NA
"87","Indian","a0900043000135207  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,NA,NA,NA
"88","Indian","a0900043000135214  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,34,NA,NA,NA,NA
"89","Indian","a0900043000135215  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA
"90","Indian","a0900043000135217  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,28,29,30,NA,NA
"91","Indian","a0900043000135239  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,29,NA,NA,NA,NA
"92","Indian","a0900043000135250  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,17,17,NA,NA,NA
"93","Indian","a0900043000135266  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA
"94","Indian","a0900043000135280  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA
"95","Indian","a0900043000135284  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,21,21,31,NA,NA
"96","Indian","a0900043000135293  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,34,NA,NA,NA,NA
"97","Indian","a0900043000135294  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,23,NA,NA,NA,NA
"98","Indian","a0900043000135297  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,28,NA,37,NA,NA
"99","Indian","a0900043000135314  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA
"100","Indian","a0900043000135315  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,34,NA,24,23,23
"101","Indian","a0900043000135324  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,4,13,NA,NA,NA
"102","Indian","a0900043000135329  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,33,NA,33,NA,34
"103","Indian","a0900043000135332  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA
"104","Indian","a0900043000135334  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,12
