"","Stream","indID","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14"
"71","Indian","a0900043000135592  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76,NA,80,NA
"72","Indian","a0900043000135607  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78,NA,NA,NA
"73","Indian","a0900043000135612  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,NA,NA,NA
"74","Indian","a0900043000135618  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,74,NA,NA
"75","Indian","a0900043000135634  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78,86,NA,83
"76","Indian","a0900043000135638  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,NA,NA,NA
"77","Indian","a0900043000135642  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,NA,NA,NA
"78","Indian","a0900043000135645  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83,89,NA,88
"79","Indian","a0900043000135651  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,NA,NA,NA
"80","Indian","a0900043000135654  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89,90,NA,91
"81","Indian","a0900043000135670  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,75,74,73
"82","Indian","a0900043000135671  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,104,NA,105
"83","Indian","a0900043000135715  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85,NA,NA,NA
"84","Indian","a0900043000135716  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84,NA,NA,NA
"85","Indian","a0900043000135724  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76,NA,NA,NA
"86","Indian","a0900043000135773  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,98,100,NA
"87","Indian","a0900043000135776  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79,NA,NA
"88","Indian","a0900043000135785  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82,NA,NA,NA
"89","Indian","a0900043000135799  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74,NA,77,79
"90","Indian","a0900043000135829  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,NA,NA,57
"91","Indian","a0900043000135871  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,77,NA,NA
"92","Indian","a0900043000135873  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,NA,NA,NA
"93","Indian","a0900043000135887  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74,82,82,NA
"94","Indian","a0900043000135894  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68,NA,NA,NA
"95","Indian","a0900043000135895  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59,NA,NA,NA
"96","Indian","a0900043000135914  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59,NA,NA,NA
"97","Indian","a0900043000135923  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98,105,NA,NA
"98","Indian","a0900043000135926  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,66,NA,NA
"99","Indian","a0900043000135939  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,NA,NA,NA
"100","Indian","a0900043000135950  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,NA,NA,NA
"101","Indian","a0900043000135961  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,NA,NA,NA
"102","Indian","a0900043000135967  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71,NA,NA,NA
"103","Indian","a0900067000077033  ",NA,NA,NA,NA,NA,95,NA,NA,NA,NA,NA,NA,NA,NA
"104","Indian","a0900067000077067  ",NA,NA,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","Indian","a0900067000077092  ",NA,NA,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","Indian","a0900067000077120  ",NA,NA,NA,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","Indian","a0900067000077141  ",NA,NA,NA,88,92,NA,95,NA,NA,NA,NA,NA,NA,NA
"108","Indian","a0900067000077156  ",60,59,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
