"","b[1]","b[2]","b[3]","b[4]","b[5]","sigma","phi"
"323",3.41218,0.475666,-0.0342506,-0.0943819,-0.125988,6.87134,0.279968
"324",3.45963,0.465254,-0.0320102,-0.0929538,-0.153298,6.82294,0.279714
"325",3.34655,0.558122,-0.0454644,-0.10812,-0.252038,6.4668,0.287578
"326",3.31969,0.580078,-0.0518777,-0.0567865,-0.180534,6.68615,0.292044
"327",3.43484,0.502014,-0.0102284,-0.0449073,-0.314995,6.79508,0.273634
"328",3.3747,0.565234,0.0170332,-0.0354338,0.117499,6.75902,0.275968
"329",3.39651,0.590425,-0.0781408,-0.016603,-0.147929,6.2021,0.279847
"330",3.28905,0.539309,-0.0360644,0.00414865,0.136423,6.47195,0.273685
"331",3.38021,0.390853,-0.121329,-0.0420214,0.228466,6.69453,0.277946
"332",3.36106,0.531455,-0.113446,-0.0335319,0.0455265,7.03708,0.284269
"333",3.35532,0.50886,-0.040006,-0.0773809,-0.0190925,6.65893,0.271509
"334",3.36439,0.628323,-0.0596064,-0.0382841,-0.0992982,6.86377,0.270632
"335",3.32562,0.624538,-0.104646,-0.0217348,-0.0925701,6.65289,0.283591
"336",3.35857,0.492992,-0.0819701,-0.0552663,-0.0165856,7.21486,0.270427
"337",3.29823,0.552537,-0.0787258,-0.0441169,0.00236547,6.65627,0.268608
"338",3.29178,0.602111,-0.0752984,-0.0736178,-0.211575,6.87325,0.286395
"339",3.40799,0.415151,-0.0374557,-0.0484997,-0.203774,6.55796,0.279665
"340",3.37986,0.522087,-0.0688709,-0.0778413,-0.110817,6.95685,0.281722
"341",3.3557,0.519364,-0.0641758,-0.00627905,-0.0783875,6.58923,0.28859
"342",3.47498,0.499762,-0.0996578,-0.00941098,-0.209092,7.01219,0.260773
"343",3.3936,0.568393,-0.0243221,-0.0472569,-0.0425809,6.36857,0.285007
"344",3.3763,0.50422,0.00923699,-0.0619772,-0.109852,6.64042,0.289906
"345",3.33027,0.65321,-0.0890206,-0.0271144,-0.149489,6.37497,0.266874
"346",3.39576,0.556248,-0.0605683,-0.0569161,-0.156742,6.30612,0.282747
"347",3.36243,0.57175,-0.0973092,-0.0146979,-0.282958,6.5482,0.281613
"348",3.40637,0.431186,-0.138936,0.00359429,-0.112542,6.53285,0.27131
"349",3.41918,0.608124,-0.0658632,-0.0871117,-0.241747,6.53861,0.265207
"350",3.30318,0.554492,-0.0304953,-0.0482742,-0.0767381,6.8437,0.28751
"351",3.3703,0.622288,-0.139642,-0.0246123,0.024364,6.96878,0.283226
"352",3.34833,0.637603,-0.102597,-0.0862601,0.0868863,6.52395,0.288602
"353",3.36698,0.600704,-0.0726634,-0.0631303,0.168885,6.57011,0.282588
"354",3.34435,0.625618,-0.0409399,-0.085029,-0.260427,6.65434,0.289956
"355",3.38679,0.521692,-0.0052713,-0.0757992,0.0413699,6.84611,0.273156
"356",3.35275,0.577898,-0.0720652,-0.0864865,0.357915,6.31347,0.299418
"357",3.32683,0.524076,-0.0670508,-0.0328214,0.0196658,6.96737,0.267498
"358",3.27715,0.622934,-0.0999226,-0.0380534,0.0420032,6.64728,0.289892
"359",3.38232,0.592205,-0.0607479,-0.0306349,-0.0156091,6.63715,0.266558
"360",3.34271,0.558246,-0.0651667,-0.116314,0.0305587,6.71174,0.30618
"361",3.37335,0.583496,-0.00142792,-0.0768038,-0.130976,6.56527,0.277885
"362",3.32499,0.601911,-0.0722893,-0.0211809,0.0342957,6.79433,0.275767
"363",3.39241,0.550161,-0.051543,-0.0508839,-0.0492534,6.84289,0.2691
"364",3.3824,0.560684,0.00394344,-0.100151,0.0490525,6.98836,0.276801
"365",3.35486,0.521085,0.000326929,-0.0512857,0.079234,6.81626,0.278204
"366",3.34074,0.60378,-0.0539405,-0.0489888,-0.12901,6.57504,0.283136
"367",3.38986,0.462072,-0.0391168,-0.0227849,-0.136084,6.59418,0.282707
"368",3.38058,0.522745,-0.0593987,-0.0223746,-0.110522,6.59224,0.266759
"369",3.26898,0.699468,-0.106794,-0.068954,-0.0954243,6.81273,0.271181
"370",3.41244,0.461653,-0.10225,-0.0825285,-0.110594,6.69463,0.270664
"371",3.34116,0.631778,-0.0977268,-0.097293,-0.250022,6.52456,0.273951
"372",3.32455,0.662944,0.0155995,-0.0593039,0.0460721,6.50868,0.282008
"373",3.35365,0.542189,-0.10244,-0.0294211,-0.087826,6.68316,0.265734
"374",3.30037,0.612779,-0.0760417,-0.0747929,0.0232775,6.4695,0.288908
"375",3.33114,0.692847,-0.0179753,-0.0139301,-0.0617344,6.22754,0.29331
"376",3.32963,0.540682,-0.0328004,-0.0954464,-0.289602,6.61902,0.260799
"377",3.27651,0.608022,-0.0709278,-0.0648101,0.155759,6.84867,0.283533
"378",3.35491,0.468352,-0.0600209,-0.0639,-0.0998615,6.82538,0.276177
"379",3.31899,0.621892,-0.0761027,-0.0094008,0.117767,7.01346,0.286611
"380",3.33895,0.599318,-0.118244,0.0108102,0.179472,6.6051,0.304943
"381",3.32076,0.571531,-0.0839052,-0.0378231,-0.0969048,7.13912,0.277003
"382",3.28838,0.52869,-0.109748,-0.0819487,0.110322,6.57185,0.283735
"383",3.33042,0.608569,-0.039767,-0.0262373,0.297587,6.45346,0.29876
"384",3.41694,0.498551,-0.033517,-0.0498737,-0.176009,6.87736,0.285605
"385",3.40989,0.509551,-0.0553984,-0.116499,-0.0412092,6.47652,0.275651
"386",3.28071,0.539919,-0.0927686,-0.0653303,-0.01042,6.95677,0.275264
"387",3.29635,0.7076,-0.0697137,-0.0787097,-0.0581132,7.0441,0.294408
"388",3.28658,0.633788,-0.056065,-0.0353854,0.0269536,6.93544,0.301972
"389",3.46657,0.460988,-0.114058,-0.00925363,-0.00245298,6.64146,0.287879
"390",3.36508,0.571855,-0.0584098,-0.075416,-0.141011,6.77398,0.28068
"391",3.34626,0.594864,-0.0173024,-0.00708332,0.0209394,7.12718,0.279206
"392",3.36358,0.624587,-0.0677643,-0.0973502,0.172583,6.6807,0.265469
"393",3.36774,0.563128,-0.111783,-0.0138376,-0.101421,6.34618,0.282656
"394",3.38484,0.527695,-0.0587029,-0.0863194,-0.155136,6.68406,0.258776
"395",3.34807,0.445388,-0.0623926,-0.0750403,-0.0511648,6.67818,0.271884
"396",3.35572,0.609279,-0.105994,-0.0723837,-0.0212645,6.439,0.300089
"397",3.402,0.527677,-0.0805805,-0.0734118,-0.0744441,6.26253,0.275934
"398",3.36264,0.552098,-0.0670773,-0.059099,-0.167619,6.69955,0.284568
"399",3.29815,0.625591,-0.0224923,-0.0753451,-0.0654722,6.79661,0.278919
"400",3.42406,0.52937,-0.0385818,-0.0893928,-0.26949,6.78344,0.270581
"401",3.39787,0.492585,-0.094484,-0.102786,-0.263732,6.76843,0.272795
"402",3.30355,0.628456,-0.0181259,-0.0408269,-0.0975426,6.67339,0.28433
"403",3.39584,0.47536,-0.130504,-0.0353504,0.0125484,6.98592,0.275645
"404",3.30324,0.610719,-0.0584302,-0.0674469,-0.0851063,6.95139,0.283505
"405",3.42136,0.378137,-0.0429384,-0.0853419,0.148504,6.27745,0.288246
"406",3.33854,0.462089,-0.0326087,-0.066766,0.0581558,6.5631,0.299407
"407",3.33988,0.607371,-0.0881482,-0.0631831,-0.1437,6.79791,0.289726
"408",3.37249,0.547628,-0.115206,-0.060966,-0.102219,6.87504,0.279057
"409",3.3495,0.56237,-0.0910087,0.0326329,0.254828,6.37409,0.297685
"410",3.35534,0.547756,-0.0716188,-0.00590113,-0.0538799,6.86036,0.265755
"411",3.38674,0.597085,-0.0691843,0.000887487,-0.0541099,6.70502,0.282442
"412",3.42841,0.47507,-0.0103147,-0.0727769,-0.372959,6.98347,0.269416
"413",3.30848,0.550383,-0.0841131,-0.0803577,-0.0987669,6.71122,0.299718
"414",3.29246,0.5051,-0.0214885,-0.0291187,-0.0595202,6.75373,0.283263
"415",3.37325,0.446788,-0.0514695,-0.0066492,0.052008,6.22714,0.273783
"416",3.33304,0.54053,-0.105379,-0.023837,0.0718896,6.48985,0.290088
"417",3.37143,0.564739,-0.0269286,-0.067926,-0.181011,6.44292,0.269426
"418",3.31976,0.589733,-0.105394,0.00270302,0.0980693,6.47446,0.274977
"419",3.34234,0.586971,0.00912893,-0.0553862,-0.149174,6.62865,0.270364
"420",3.34839,0.537297,-0.0871092,-0.0622257,0.134036,6.74251,0.280438
"421",3.40103,0.548778,-0.0797838,-0.00570325,-0.0209821,6.43788,0.275507
"422",3.37306,0.67502,-0.0456077,-0.08982,-0.157109,6.48136,0.289745
"423",3.35039,0.568861,-0.0753078,-0.0816942,-0.0526395,6.45982,0.271147
"424",3.38003,0.421779,-0.113283,-0.0565192,-0.0898108,6.55872,0.291417
"425",3.40791,0.45841,-0.0845711,0.0256796,-0.0721398,6.33137,0.277385
"426",3.39065,0.629167,-0.102804,-0.0523375,0.00802346,6.53708,0.260833
"427",3.3523,0.617704,-0.0530905,-0.0587307,-0.193783,7.0083,0.291464
"428",3.39568,0.450735,-0.0475568,-0.0468667,-0.0440697,6.69227,0.275516
"429",3.35879,0.59928,-0.0294338,-0.102383,0.0730121,6.37011,0.28388
"430",3.46703,0.505196,-0.0969868,-0.0978195,-0.318599,6.59846,0.271491
"431",3.35612,0.547346,-0.0319554,-0.0439516,-0.26082,6.6497,0.300352
"432",3.32363,0.59357,-0.100191,-0.0970221,-0.142745,6.69569,0.27523
"433",3.30727,0.56505,-0.0130994,-0.0498634,0.00241536,6.51752,0.278655
"434",3.3535,0.616758,-0.0892923,-0.107346,-0.13699,6.7417,0.297089
"435",3.3782,0.582129,-0.0544734,-0.0413847,-0.10264,6.83151,0.274474
"436",3.26399,0.643647,-0.126574,-0.0130352,0.0929856,6.72299,0.292225
"437",3.41569,0.550594,-0.0392222,-0.0646549,-0.215716,6.75813,0.289284
"438",3.45611,0.352497,-0.0791905,-0.0320992,-0.220434,6.47435,0.259376
"439",3.40161,0.669602,-0.0676282,-0.0977507,-0.0746949,6.89668,0.282012
"440",3.35202,0.562833,-0.0771122,-0.0197959,-0.12801,6.55702,0.284717
"441",3.42952,0.399904,-0.065677,-0.0919499,0.0866133,6.51194,0.299957
"442",3.35697,0.546207,-0.0416687,-0.0335063,0.0377438,6.54532,0.308134
"443",3.31652,0.66573,-0.0526718,-0.0600538,-0.082891,6.28285,0.280497
"444",3.37749,0.554566,-0.0578415,-0.0847006,-0.0912196,7.08877,0.285354
"445",3.35469,0.550434,-0.0316214,-0.105576,-0.221664,6.61091,0.279666
"446",3.35207,0.54238,-0.0717098,-0.00259491,0.0624414,6.61985,0.27397
"447",3.41075,0.535053,-0.00175522,-0.0103331,-0.107349,6.90315,0.26395
"448",3.38112,0.482456,-0.0717594,-0.034002,0.0519338,6.38187,0.277242
"449",3.3881,0.615191,-0.118047,-0.0460453,-0.0683177,6.65008,0.279099
"450",3.39135,0.559919,-0.0173502,-0.059057,-0.20364,6.66855,0.278726
"451",3.36479,0.596841,-0.0688469,-0.0575395,-0.0755459,6.50345,0.261279
"452",3.36209,0.635818,-0.0636341,-0.0302498,-0.172795,6.37077,0.300616
"453",3.34683,0.494968,-0.0456874,-0.0223449,0.0679142,6.51465,0.271878
"454",3.37293,0.49443,-0.0860359,-0.0713866,0.023844,6.40696,0.273345
"455",3.34677,0.636251,-0.0201872,0.0300595,-0.0429,6.71373,0.268952
"456",3.37851,0.559643,-0.0961207,-0.0500343,-0.160191,6.70669,0.288902
"457",3.38926,0.461748,-0.0815869,-0.0745728,0.0339696,6.53558,0.300222
"458",3.33527,0.519891,-0.0940046,-0.0877449,0.0871765,7.12599,0.291538
"459",3.32895,0.586667,-0.117971,-0.00716781,0.0788615,6.41206,0.291942
"460",3.38857,0.611461,-0.080242,-0.032042,-0.0795085,7.16484,0.278623
"461",3.42948,0.466281,-0.10847,-0.0419963,-0.199686,6.77427,0.27176
"462",3.34283,0.525013,-0.0603548,-0.0913843,-0.285851,7.16757,0.283172
"463",3.46345,0.366741,-0.0251346,-0.0143878,-0.126452,6.57961,0.268425
"464",3.32551,0.596219,-0.0854208,-0.0585399,0.341096,6.71807,0.267096
"465",3.36602,0.595713,-0.0498272,-0.117913,-0.26588,6.67984,0.266179
"466",3.37594,0.604069,-0.0484181,-0.0677651,0.0818035,6.65756,0.276464
"467",3.35393,0.441129,-0.0896684,-0.012023,0.0451816,6.69566,0.291497
"468",3.41312,0.593144,-0.0213278,-0.044492,-0.17723,6.52427,0.280145
"469",3.37441,0.569361,-0.0382129,-0.0507404,-0.0260413,6.82818,0.283658
"470",3.38969,0.512514,-0.116496,-0.0168115,0.08126,6.63292,0.28511
"471",3.43871,0.585372,-0.090066,-0.0653491,-0.086215,6.6056,0.273926
"472",3.424,0.511217,-0.0544547,-0.055533,0.00846446,6.5753,0.269869
"473",3.3865,0.584434,-0.0319759,-0.082094,-0.244559,6.8206,0.299606
"474",3.31988,0.538324,-0.022686,-0.1116,0.0251013,7.11239,0.282149
"475",3.31102,0.558895,-0.0390773,-0.0704843,-0.194165,6.52141,0.287646
"476",3.36466,0.558567,-0.0436654,-0.131809,-0.206111,6.47582,0.307023
"477",3.31471,0.597071,-0.0951943,-0.0562871,-0.0388661,7.07086,0.275429
"478",3.36283,0.412832,-0.0033774,-0.0726816,-0.113972,6.827,0.298909
"479",3.38113,0.53279,-0.110048,-0.118316,-0.123292,6.95492,0.281383
"480",3.35768,0.523494,-0.076643,-0.0163269,-0.0717401,6.77929,0.286681
"481",3.42352,0.516084,-0.0829945,-0.0954982,0.0310882,6.95629,0.279935
"482",3.3586,0.628551,-0.130629,-0.0618903,-0.265933,6.76907,0.270324
"483",3.36289,0.494885,-0.0315876,-0.0435248,0.015063,6.29812,0.283384
"484",3.32446,0.54571,-0.0661291,-0.0731901,-0.102421,6.27112,0.269159
"485",3.29986,0.587174,-0.0559341,-0.0230516,0.0771609,6.80023,0.29716
"486",3.40059,0.575804,-0.0608171,-0.0558512,-0.257194,6.65123,0.277511
"487",3.38777,0.499168,-0.050313,-0.0541644,0.0504947,6.67605,0.309406
"488",3.36318,0.566792,-0.0175173,-0.119351,0.031515,6.61157,0.283357
"489",3.34172,0.614003,-0.0725707,-0.0188925,-0.185891,6.97574,0.291739
"490",3.36854,0.644829,-0.0731988,-0.0685029,-0.0953743,6.68735,0.293964
"491",3.40659,0.500848,-0.0308148,-0.0228187,-0.101359,6.90822,0.277575
"492",3.39798,0.584494,-0.0362752,-0.0677275,-0.106141,7.05081,0.278035
"493",3.40055,0.529349,-0.0425874,-0.1137,-0.202665,6.54826,0.278924
"494",3.38504,0.591884,-0.0217264,-0.0799072,0.0326446,6.85637,0.291764
"495",3.42262,0.516514,-0.0396537,-0.0920166,-0.128903,6.67037,0.286623
"496",3.28161,0.609595,-0.0398137,-0.0187899,0.0261729,6.57528,0.269268
"497",3.44248,0.433956,-0.121478,-0.136254,-0.248737,6.85948,0.287827
"498",3.31007,0.701623,-0.0468776,-0.056566,0.000990563,6.457,0.296073
"499",3.37764,0.576913,-0.0367687,-0.0901489,-0.152978,6.4366,0.270628
"500",3.46088,0.433232,-0.0920737,-0.0750123,0.084788,6.52815,0.289225
"501",3.33789,0.513839,-0.0294727,-0.0836616,0.0397117,7.20662,0.272772
"502",3.41834,0.428889,-0.0399368,-0.0735264,0.0394266,6.40257,0.275337
"503",3.3712,0.518839,-0.0250957,-0.101369,0.125448,6.56354,0.292115
"504",3.43707,0.470884,-0.116805,0.00867129,0.0160079,6.95342,0.284748
"505",3.36173,0.52967,-0.101036,0.0250094,0.128312,6.47631,0.287286
"506",3.33994,0.451164,0.0225053,-0.0754705,-0.000967007,6.92549,0.273743
"507",3.38512,0.513518,-0.042944,-0.0811765,7.24403e-05,6.50292,0.282457
"508",3.4412,0.486169,-0.103164,-0.0581242,-0.238963,6.50185,0.272234
"509",3.3959,0.553082,-0.0204669,-0.0909852,-0.0667567,6.65409,0.277138
"510",3.39492,0.516666,-0.0282334,-0.14216,0.195048,6.54329,0.279904
"511",3.36657,0.554631,-0.109208,-0.051359,-0.178998,6.77148,0.27675
"512",3.35409,0.560505,-0.0412852,-0.0473379,-0.271469,6.98577,0.280741
"513",3.33018,0.570131,-0.0596926,-0.0520898,-0.0581196,6.80358,0.284188
"514",3.38251,0.511359,-0.0547276,-0.0585846,-0.196599,6.4102,0.272221
"515",3.35963,0.532791,-0.0924643,-0.0570887,0.0775657,6.5897,0.303952
"516",3.37131,0.604618,-0.0431745,-0.0970427,-0.131696,6.88217,0.293483
"517",3.42131,0.540499,-0.0768422,-0.0704005,-0.205382,6.97453,0.283055
"518",3.3421,0.530787,-0.0430067,-0.079094,0.0347174,6.77513,0.281702
"519",3.26339,0.600142,-0.0599582,-0.0599595,-0.051193,6.7368,0.286114
"520",3.44431,0.434329,-0.0556113,-0.0356609,-0.13974,6.96814,0.270823
"521",3.41772,0.405692,-0.0698431,0.0430805,-0.0203026,6.98788,0.294285
"522",3.3861,0.557815,-0.0714618,-0.03877,0.203935,6.86258,0.285442
"523",3.39049,0.528627,-0.0548344,-0.0478845,-0.0429739,6.93084,0.283919
"524",3.36301,0.51722,-0.0191231,-0.0378595,-0.0757459,6.64967,0.289898
"525",3.32132,0.510988,-0.0417229,-0.0694559,0.0623422,6.71527,0.274347
"526",3.25435,0.618671,-0.107234,-0.0790253,-0.0484548,6.84278,0.299228
"527",3.43471,0.503432,-0.11066,-0.112256,-0.387222,6.75569,0.275952
"528",3.33551,0.523962,-0.0459354,-0.00643937,-0.00861995,6.6779,0.277727
"529",3.34128,0.409693,-0.0473831,-0.0220063,0.109257,6.37422,0.289963
"530",3.32797,0.642041,-0.0863635,-0.0661278,0.0268421,6.56738,0.277647
"531",3.35026,0.504295,-0.0288326,-0.0389272,-0.105195,6.74982,0.28265
"532",3.43346,0.4976,-0.117936,-0.0586437,-0.319725,6.72362,0.287381
"533",3.37304,0.571008,-0.0418212,-0.0500223,0.0190927,6.90343,0.270458
"534",3.40565,0.476641,-0.0648399,-0.0792141,-0.115643,6.84333,0.281419
"535",3.47437,0.45813,-0.0520752,-0.0317913,-0.206168,6.81248,0.269498
"536",3.40719,0.50471,0.0705144,-0.132246,-0.0838738,6.6025,0.271943
"537",3.36419,0.6253,-0.0527317,-0.0837197,-0.0503048,6.38233,0.291793
"538",3.37957,0.581146,-0.0435206,-0.0747279,-0.023613,6.65376,0.285769
"539",3.35601,0.620161,-0.0934457,-0.0106122,0.057935,6.45318,0.286654
"540",3.39893,0.440839,-0.0600573,-0.0877456,0.072231,6.29305,0.282885
"541",3.3527,0.549169,-0.0733982,-0.112528,-0.12465,6.85377,0.282597
"542",3.39174,0.550638,-0.118874,-0.0417017,0.0822512,6.7681,0.285586
"543",3.38074,0.505273,-0.0288778,-0.104684,-0.0972237,6.71321,0.291281
"544",3.28866,0.457774,-0.0467544,-0.0218246,0.144175,6.90645,0.288596
"545",3.38206,0.508806,-0.0190468,-0.064614,-0.117392,6.26006,0.290671
"546",3.35856,0.575021,-0.00423505,-0.0604666,-0.154199,7.14741,0.264196
"547",3.45847,0.571143,-0.0608685,-0.0927713,-0.225157,6.34058,0.317843
"548",3.35677,0.665056,-0.0137298,-0.0514922,-0.247385,6.95509,0.290141
"549",3.35144,0.614512,-0.0592568,-0.044064,0.166173,6.52739,0.25883
"550",3.4462,0.463367,-0.0730883,-0.0668971,-0.000274615,6.49303,0.268601
"551",3.3182,0.636097,-0.0854663,0.0085011,0.164449,6.74311,0.30023
"552",3.36411,0.533308,-0.0616411,-0.0967182,-0.26725,7.07379,0.299592
"553",3.40495,0.531977,0.0346581,-0.169862,-0.378922,6.64265,0.288882
"554",3.34678,0.544876,-0.0504036,-0.067486,-0.0104221,7.13175,0.283736
"555",3.39061,0.493002,-0.0694964,-0.0524851,-0.106218,6.96031,0.274598
"556",3.32996,0.577362,-0.0392618,-0.0628304,-0.144505,7.0992,0.295666
"557",3.27655,0.61804,-0.0259431,-0.0322569,0.0359684,6.75284,0.272214
"558",3.40237,0.503373,-0.0205141,-0.022656,0.0318321,6.66126,0.275123
"559",3.30162,0.664006,-0.0281797,-0.0133744,-0.0740144,6.76878,0.289554
"560",3.34151,0.550398,-0.023743,-0.0610102,-0.0247239,6.55463,0.276421
"561",3.39338,0.51687,-0.0994617,0.0174101,-0.0752748,6.8964,0.284497
"562",3.32687,0.569108,-0.113834,0.0102387,0.324458,6.40172,0.298668
"563",3.35752,0.511149,-0.0848203,-0.0945766,-0.233236,7.13842,0.292314
"564",3.36434,0.575296,-0.0649758,-0.102309,-0.216777,6.37089,0.276929
"565",3.36754,0.574218,-0.0471008,-0.0658372,-0.335219,6.6373,0.269313
"566",3.40231,0.523592,-0.0812617,-0.0356011,-0.0099111,6.63644,0.268943
"567",3.41112,0.512572,-0.011431,-0.0267404,-0.263058,6.74192,0.274023
"568",3.30545,0.538111,-0.0571254,-0.0709778,-0.29392,6.47485,0.263774
"569",3.35947,0.635652,-0.0775851,-0.0723051,0.00965858,6.52337,0.267307
"570",3.35567,0.401376,-0.078104,-0.0496086,-0.142468,6.96689,0.276783
"571",3.35312,0.579336,-0.0600966,-0.0471741,-0.0496278,6.96665,0.270424
"572",3.41253,0.561467,-0.0553735,-0.0891629,-0.0454785,6.89044,0.284288
"573",3.32513,0.49015,-0.0616174,-0.0638399,0.188713,6.86209,0.291474
"574",3.29049,0.550919,-0.0491639,-0.0748495,0.0763155,6.79195,0.284429
"575",3.43832,0.539627,-0.0849354,-0.126176,-0.34781,6.39421,0.281606
"576",3.41025,0.53434,-0.0690734,-0.136457,-0.350831,6.79778,0.292012
"577",3.39653,0.545835,-0.0561346,-0.0624454,-0.135854,6.53832,0.278168
"578",3.39047,0.573079,-0.0695508,0.0195866,0.179729,6.78686,0.267754
"579",3.40899,0.520717,-0.113939,-0.108145,-0.067285,7.1489,0.284304
"580",3.30307,0.599525,-0.0277965,-0.0724421,-0.0155078,6.88506,0.286497
"581",3.37144,0.647463,0.0681819,-0.0443331,-0.117677,6.37868,0.285477
"582",3.29742,0.640007,-0.101239,-0.0790472,-0.109064,6.61251,0.269877
"583",3.39613,0.528712,-0.0538857,-0.0504041,-0.0821358,6.59156,0.275908
"584",3.34809,0.653147,-0.139709,-0.0660734,-0.0307982,6.55569,0.279333
"585",3.36813,0.572274,-0.0724771,-0.0265018,-0.0223595,6.69836,0.298921
"586",3.33999,0.662532,0.00396757,-0.0541149,-0.0437775,6.88117,0.288434
"587",3.35366,0.615462,-0.0996941,-0.0869465,-0.169539,6.44031,0.266822
"588",3.35137,0.568986,-0.114215,-0.0645265,0.0250179,6.8439,0.295148
"589",3.38508,0.493717,-0.13319,-0.100704,-0.191854,6.60354,0.25838
"590",3.32655,0.548734,-0.0164248,-0.073148,-0.0409961,6.55903,0.261937
"591",3.37037,0.71143,-0.0288839,-0.0961527,-0.183967,6.79802,0.300008
"592",3.3985,0.502977,-0.034764,-0.0724337,-0.0900589,6.5698,0.293187
"593",3.36666,0.579739,-0.0438381,-0.0563003,-0.0112201,6.96493,0.293096
"594",3.41811,0.463015,-0.04362,-0.0775078,-0.0700022,6.66443,0.305146
"595",3.29414,0.662859,-0.0669699,-0.0387312,-0.16906,6.42571,0.27115
"596",3.34043,0.65125,-0.0243726,-0.0441794,0.0728935,6.86944,0.279813
"597",3.36058,0.542734,-0.0428703,-0.0340899,0.0122743,6.94339,0.292979
"598",3.40776,0.636034,-0.124885,-0.0453784,-0.072817,7.00229,0.297085
"599",3.35589,0.545043,-0.0367856,-0.0742428,-0.12426,7.05409,0.290432
"600",3.34118,0.582996,-0.113874,-0.0356772,0.14649,6.63505,0.277262
"601",3.37299,0.586144,-0.0597489,-0.0626703,-0.0689537,6.53364,0.28737
"602",3.38086,0.587896,-0.0930956,-0.115673,-0.159699,6.43332,0.270911
"603",3.28018,0.690766,-0.024666,0.00241951,0.162978,6.58239,0.272738
"604",3.33786,0.598832,-0.043391,-0.0707793,-0.12618,6.57283,0.270458
"605",3.37815,0.581061,-0.0868249,-0.141462,-0.394564,6.72715,0.29074
"606",3.29485,0.616437,-0.073357,-0.0775585,-0.180364,6.68145,0.2822
"607",3.38961,0.539561,-0.0760382,-0.0600684,0.0411567,7.04768,0.267043
"608",3.33603,0.618485,-0.0688996,-0.0717819,-0.142468,6.37477,0.268032
"609",3.38854,0.491722,-0.0509432,-0.0703618,0.0764633,6.55098,0.293112
"610",3.38445,0.572665,-0.0952779,-0.0113585,-0.015547,7.1117,0.26068
"611",3.40918,0.539658,-0.103786,-0.0558921,-0.0950527,6.48518,0.266174
"612",3.33723,0.634134,-0.115581,0.0995366,0.131605,6.68136,0.284927
"613",3.36945,0.557042,-0.0481888,-0.0535655,-0.289357,6.54631,0.270775
"614",3.31466,0.601696,-0.0607247,-0.11993,-0.15932,6.74351,0.286331
"615",3.25098,0.602914,-0.0635884,-0.0561818,-0.00472504,6.45397,0.296143
"616",3.29755,0.623109,-0.0566731,-0.100715,-0.0566066,6.45626,0.275602
"617",3.31261,0.616603,0.00870967,0.0244964,0.177258,6.63303,0.287825
"618",3.2951,0.698908,-0.0686129,-0.0056117,0.138325,6.12242,0.286384
"619",3.39013,0.485378,-0.08019,-0.0467489,-0.105515,6.81765,0.276133
"620",3.28766,0.678588,-0.0158618,-0.0457208,0.204208,6.80986,0.277814
"621",3.35035,0.57663,-0.0938691,-0.118646,0.0716375,6.56006,0.299934
"622",3.379,0.53291,-0.00862016,-0.0894642,-0.0151578,6.76496,0.270731
"623",3.35655,0.515725,-0.0720694,-0.0410241,-0.0925532,6.56258,0.280881
"624",3.30334,0.669969,-0.0119856,-0.0253445,0.176831,6.57572,0.261434
"625",3.35806,0.550558,-0.112345,-0.0201292,0.140256,6.55551,0.279993
"626",3.32895,0.607121,-0.0636214,-0.0563998,-0.255056,6.63285,0.286494
"627",3.34144,0.644399,-0.0818648,-0.0450954,0.0368226,6.71024,0.258239
"628",3.30922,0.662581,-0.0514495,-0.103368,-0.128111,6.87868,0.264888
"629",3.34688,0.615243,-0.0402158,-0.0650853,0.101504,6.84803,0.291603
"630",3.31318,0.67847,-0.0764684,-0.0841528,-0.0667351,6.81615,0.280531
"631",3.29204,0.556362,-0.0295108,-0.0763952,-0.132454,6.61981,0.288222
"632",3.33297,0.627848,-0.0395163,-0.0744408,-0.286894,6.81349,0.292152
"633",3.37797,0.611109,-0.0116843,-0.159183,-0.247119,6.46911,0.276763
"634",3.33165,0.548532,-0.0753964,-0.0640065,-0.0746089,7.15683,0.269962
"635",3.4303,0.490215,-0.0816421,-0.11901,-0.214565,6.511,0.274849
"636",3.39465,0.556285,-0.00300515,-0.127501,-0.0226706,6.79717,0.258642
"637",3.28062,0.59547,-0.0500915,0.017445,0.0785417,6.99353,0.279571
"638",3.37612,0.546727,-0.0716222,-0.0940373,-0.180813,6.47861,0.299115
"639",3.33825,0.56818,-0.065994,-0.089514,-0.202738,6.78694,0.308575
"640",3.44518,0.447948,-0.0525125,-0.0543616,-0.135884,6.55043,0.286403
"641",3.43096,0.482679,-0.0848995,-0.0481559,-0.10274,6.19463,0.274061
"642",3.35549,0.520269,-0.0820636,-0.0898991,-0.108122,6.36443,0.272291
"643",3.39112,0.663671,-0.0478622,-0.0818618,-0.367931,6.61947,0.281983
"644",3.29701,0.75417,-0.0480655,-0.0536458,0.0250083,6.16764,0.27498
"645",3.36602,0.491512,-0.0491409,-0.0670709,0.238704,7.03976,0.278455
"646",3.4079,0.507354,-0.0431935,-0.0372168,-0.260966,6.74388,0.28002
"647",3.38118,0.599625,-0.0970645,-0.0184899,-0.00898723,6.37773,0.287966
"648",3.37067,0.54181,0.0781411,-0.0800569,-0.184705,6.61673,0.27553
"649",3.48177,0.479131,-0.0428393,-0.119614,-0.388449,6.8594,0.279947
"650",3.34231,0.543994,-0.117355,-0.0967164,-0.063609,6.81177,0.285757
